Date/Time,BATIMENT0000000240879546_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879546_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879546_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879546_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879546_PART0_F4_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879546_PART0_F5_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 02/24  12:00:00,7349929.296418411,6680319.873107619,6703502.589321865,6774271.829860396,6909459.485328215,6783008.486990795 
 02/24  13:00:00,5022096.461435507,4429472.151360053,4481158.340678394,4567292.961991884,4651571.893142825,3299458.811194075 
 02/24  14:00:00,2806494.3261447805,2332979.016791663,2420753.2534488887,2534354.009839127,2602061.2225490594,289273.5712228983 
 02/24  15:00:00,1258967.8079698905,768491.1880931526,890001.1302229542,1032340.6881594711,1056749.2100638368,0.0 
 02/24  16:00:00,1380945.651026696,951419.5861107262,1058008.2772644062,1181945.6431369823,1209881.3558253343,0.0 
 02/24  17:00:00,1936342.6405541538,1453734.6634595657,1537624.8565694375,1638687.4708634717,1689450.4306638264,878207.5561157167 
 02/24  18:00:00,3134701.1021757643,2502528.5588574247,2571034.425224437,2669136.191084367,2755711.142626973,3379348.7752635586 
 02/24  19:00:00,5752789.961356862,4916142.639594118,4917326.988705838,4978332.642570686,5102527.9960446935,7762920.041584166 
 02/24  20:00:00,7436355.091003714,6581514.01940485,6577798.870823961,6637727.338874265,6795073.223637545,10230791.96693536 
 02/24  21:00:00,8614187.214169534,7751615.154295316,7744270.00505959,7803341.764779537,7991816.552381072,12083784.714766111 
 02/24  22:00:00,9548360.367067125,8681181.62786356,8668960.260495143,8725889.254837036,8942879.846671725,13629939.573244043 
 02/24  23:00:00,11488300.391147975,10616575.239730842,10598437.956118105,10652802.102798402,10905970.063402053,16512753.651414864 
 02/24  24:00:00,12812105.584717775,11939578.19284639,11914670.558761045,11965421.347329434,12253441.545178954,18750811.47297055 
 02/25  01:00:00,13787839.665336829,12921123.343327576,12891197.98040843,12939038.25798304,13258793.358121663,20492694.836637467 
 02/25  02:00:00,15238751.973711941,14383956.79946626,14351606.206753073,14398222.26605796,14750098.846814131,22704505.315902766 
 02/25  03:00:00,16290721.548255421,15447306.363134747,15412158.235393932,15457101.296683319,15835255.530125234,24328790.373111412 
 02/25  04:00:00,17295637.644848246,16466765.359630162,16430143.338031873,16474110.679796781,16876942.105217766,25859845.524041653 
 02/25  05:00:00,18740068.55006438,17931851.831990354,17896270.877461974,17940843.247546807,18372088.77975664,27990295.072640978 
 02/25  06:00:00,19098780.963568572,18311216.12720543,18277553.52565317,18323002.46989209,18773412.662344243,28656926.842227574 
 02/25  07:00:00,19052555.254920434,18278671.190910712,18243843.47652732,18287948.24477813,18753128.307762757,28891146.07339413 
 02/25  08:00:00,18317963.401212055,17561133.898347728,17528271.705390204,17572984.83122489,18041348.70704478,27865675.695538554 
 02/25  09:00:00,17477093.851206493,16748346.8605497,16725920.19547043,16776502.04521679,17233967.6925789,26148931.493098192 
 02/25  10:00:00,16482661.68410513,15801972.461968686,15801592.222527634,15865209.435002483,16307321.629287105,24117460.16565463 
 02/25  11:00:00,14933785.49993354,14302445.937644329,14326914.782083912,14405154.556381807,14822421.874801463,21277210.535757087 
 02/25  12:00:00,13615189.125962112,13035537.17938989,13088441.419142347,13183749.18852846,13571113.598918635,18619614.388581164 
 02/25  13:00:00,11637683.743600648,11138091.43423176,11236883.985623054,11360592.844768394,11691359.786522727,14438926.56068843 
 02/25  14:00:00,9681370.423585555,9234739.67015817,9361989.000582011,9501081.42764439,9770592.58439774,10880259.242978713 
 02/25  15:00:00,8715291.307025542,8279596.397562917,8416003.193190677,8559359.977890568,8810779.914987804,9735569.573698524 
 02/25  16:00:00,8619699.682369493,8171906.880292698,8310448.829899903,8457411.532669552,8720195.75742508,10134397.293555405 
 02/25  17:00:00,8860244.517077504,8402743.0989311,8546907.306149136,8698791.527765503,8983731.457861135,11250017.453205917 
 02/25  18:00:00,10627308.235349337,10095961.739461198,10210308.426562227,10344655.950910138,10673357.488218965,14984425.552283892 
 02/25  19:00:00,13769812.5579348,13073279.290779363,13100928.041223941,13176707.41592525,13531364.63318206,19826015.62234277 
 02/25  20:00:00,15213667.603917565,14496941.20463581,14513785.232340418,14587818.28004025,14959878.366050445,22075383.85826087 
 02/25  21:00:00,16422420.182136806,15698629.647875182,15707257.987422343,15776486.452607987,16169437.26913767,23911949.543327995 
 02/25  22:00:00,17437649.158428892,16712656.802703898,16715063.22414244,16780574.636223257,17192653.366525237,25454572.91436124 
 02/25  23:00:00,18232409.536639508,17503693.285603445,17498250.951322626,17558928.879843086,17989423.128209755,26796918.43882442 
 02/25  24:00:00,18797422.287192434,18069014.524155337,18057565.83720642,18114452.03646832,18560958.145628925,27797780.81244084 
 02/26  01:00:00,19378812.256430596,18652823.044235814,18636339.844958585,18690008.062111728,19151250.45843146,28750701.345365617 
 02/26  02:00:00,19985260.845578752,19259136.49744987,19236941.641515367,19287041.73294581,19761486.064851966,29714257.856500927 
 02/26  03:00:00,20621421.3291637,19896542.77902873,19869031.696197893,19915773.23138658,20403823.057029642,30727260.778121196 
 02/26  04:00:00,21268728.37935805,20550044.675772626,20519908.535438403,20564961.842806153,21065361.93065584,31673811.80905218 
 02/26  05:00:00,21910445.387727626,21198842.10641566,21166856.441226423,21210663.79510425,21722256.751125026,32594137.81178499 
 02/26  06:00:00,22542476.389972046,21839888.96531951,21807037.395707875,21850227.341221675,22372532.07990213,33462914.50083766 
 02/26  07:00:00,23315116.25613756,22623703.947716426,22591405.542131923,22634843.981550425,23167436.664841194,34483845.20537301 
 02/26  08:00:00,24135542.18865532,23455354.207194194,23423445.809146505,23467047.1878786,24011274.189748727,35618129.29266149 
 02/26  09:00:00,24437463.587203857,23802202.133478828,23787252.961835437,23841078.898807522,24394718.007905032,35896343.09001045 
 02/26  10:00:00,22713385.589680117,22257168.97872657,22332051.126832098,22441703.204419427,23000559.645309724,33011483.838909365 
 02/26  11:00:00,19994147.446849808,19681551.00032015,19842417.56501391,20007637.913108706,20545328.558467254,28245681.293520443 
 02/26  12:00:00,18123343.262739517,17877830.808442507,18073890.213523787,18257269.57394131,18745730.3372285,24449015.35307481 
 02/26  13:00:00,16447905.652001671,16247890.61683283,16481427.589902148,16688865.134611685,17146297.65948244,21375028.90632601 
 02/26  14:00:00,15539342.281113379,15343427.06396457,15580272.512932377,15787292.007264543,16220796.166984575,20203671.863003403 
 02/26  15:00:00,15113179.555907369,14909098.028278258,15144943.85311193,15352066.72445895,15786165.406401284,20001696.346914332 
 02/26  16:00:00,15259750.658188993,15022640.332396831,15253514.190090947,15459281.393696973,15905464.636977483,20852389.22215158 
 02/26  17:00:00,16135772.569676585,15834054.013946192,16037872.737700066,16227329.201224582,16688046.041385606,22702416.551431887 
 02/26  18:00:00,17417335.336554576,17041141.17552356,17211920.856018584,17381459.453918595,17869190.0251961,25363414.168705206 
 02/26  19:00:00,19802493.39715516,19228261.036746234,19307972.070749193,19422909.342788912,19914297.296739955,28912983.2440625 
 02/26  20:00:00,20722581.403172366,20142540.570749648,20203323.418835305,20305774.19947685,20805797.434377946,30244758.828422323 
 02/26  21:00:00,21324478.219233416,20739579.82759235,20792463.52709446,20889796.33512864,21397756.325996794,31079388.83510822 
 02/26  22:00:00,21844378.72454131,21252278.06688122,21296145.070198342,21387676.071342137,21903133.648170784,31852401.33298161 
 02/26  23:00:00,22251556.176780663,21654624.463834044,21690572.56090784,21776938.51748031,22299182.34623115,32479216.20229775 
 02/26  24:00:00,22534727.70116056,21933837.930380844,21962501.350922942,22044037.986236893,22572304.886725727,32971067.665390342 
 02/27  01:00:00,22722461.44899336,22118810.276487045,22141091.17888309,22218362.19100289,22752008.43924075,33331508.898734804 
 02/27  02:00:00,22752987.78587943,22147295.60963201,22164167.887160007,22237770.800812896,22774411.75473784,33433991.361160815 
 02/27  03:00:00,23107905.865197647,22501818.973492548,22514000.815900605,22584420.456751555,23125601.769944787,33945584.29362521 
 02/27  04:00:00,23744981.31752204,23140954.398998525,23149604.492125828,23217657.72560235,23766216.471316643,34843382.89573473 
 02/27  05:00:00,24297821.387248933,23696806.286742,23702558.1197891,23768638.627490778,24324421.48788017,35639799.367645934 
 02/27  06:00:00,24795311.75061398,24197943.558670923,24201374.62611903,24265846.81351674,24828480.062439043,36359296.36911635 
 02/27  07:00:00,25373498.55547543,24780328.20137781,24781863.18314963,24845027.365628455,25415124.770730104,37187814.829252884 
 02/27  08:00:00,26070204.376004957,25484018.82257557,25485073.079000585,25547865.588340525,26126706.925188936,38163866.88802626 
 02/27  09:00:00,26178600.311576,25618083.691915393,25629014.69677203,25697996.941279344,26284212.21071497,38328497.44663838 
 02/27  10:00:00,23774147.852617532,23331395.73696014,23412768.067402385,23527630.9295171,24095612.716582272,33970017.00265251 
 02/27  11:00:00,19927628.992385704,19567967.61189714,19715814.002510455,19875151.584110904,20370064.00056374,26414559.825239494 
 02/27  12:00:00,17346641.46480699,17008464.70600982,17188399.52180956,17368382.088903196,17773813.08610347,20570768.78646014 
 02/27  13:00:00,15317844.006906912,14979302.77401182,15170097.908132896,15355204.851455133,15666227.40337741,16402746.783842042 
 02/27  14:00:00,13342542.217439553,13025090.1797303,13234833.683537398,13430500.70339835,13678277.161431696,13535921.2237669 
 02/27  15:00:00,12027391.84889189,11723833.633783245,11944277.745122122,12145518.245126445,12369608.800998306,12069076.28493239 
 02/27  16:00:00,11503047.85792509,11175340.415627556,11386259.538157182,11580407.647052843,11816261.610743118,12045809.363672841 
 02/27  17:00:00,11719083.356830275,11344243.943853457,11537213.724242022,11722911.384788875,11992100.666468771,13561922.863559846 
 02/27  18:00:00,13191002.572166257,12739021.42983308,12904620.654474845,13073260.993225183,13392785.267897518,17150630.103173118 
 02/27  19:00:00,16857018.95047157,16190630.49378455,16243658.487941239,16340216.406204209,16698969.877006337,23698596.107113097 
 02/27  20:00:00,18617220.561932426,17933320.845333286,17973206.873178147,18062597.286166593,18458202.61082232,26652081.179820273 
 02/27  21:00:00,20008708.21901431,19320593.850266054,19351412.894683562,19435531.012167566,19859690.08342892,28821533.80302141 
 02/27  22:00:00,21222350.615094975,20533125.626424257,20555624.34403975,20634769.789019514,21085214.94920472,30749334.17338378 
 02/27  23:00:00,22496507.607442677,21799210.39159759,21808745.882912833,21879985.747438688,22359322.91808559,32940473.182368502 
 02/27  24:00:00,23681451.269439816,22986547.264780506,22986996.759771574,23052495.653248724,23562483.531890284,35095722.17546676 
 02/28  01:00:00,24982110.48925721,24299387.175388303,24295726.547271904,24358599.373147607,24898505.060242236,37262000.60467298 
 02/28  02:00:00,26060250.031644154,25384493.616152138,25374937.04773201,25434161.87966492,25998501.491861995,38998732.76751408 
 02/28  03:00:00,26558432.17237993,25891264.64051179,25877585.30803099,25934120.319799684,26515824.37052052,39860976.159124 
 02/28  04:00:00,26832805.297359675,26179410.209542062,26164585.435479484,26220105.543346286,26817636.85443863,40459803.500075415 
 02/28  05:00:00,27111230.782810044,26470500.147738703,26454456.8208076,26508921.034577556,27122542.935721397,41115283.844981164 
 02/28  06:00:00,27443114.93460734,26808932.585145008,26790126.85757208,26842779.414163135,27466774.107994437,41577042.27002396 
 02/28  07:00:00,27784716.39599749,27158929.389652923,27139155.064067006,27191159.717214283,27820312.770066455,41847120.709602304 
 02/28  08:00:00,28205454.610577945,27591758.464454234,27572767.572033584,27625060.263914872,28261397.85498418,42382447.22468136 
 02/28  09:00:00,27834378.74987836,27263366.371295743,27264032.55408361,27328772.973896004,27962563.995280802,41354123.189136565 
 02/28  10:00:00,25121576.469630692,24662800.515847176,24735363.05961157,24847326.95797823,25440746.83651525,35672883.79240519 
 02/28  11:00:00,21987135.609984048,21600873.671479024,21733923.07197935,21878961.501249667,22396540.804582283,28988505.812978186 
 02/28  12:00:00,19737304.79949172,19381146.727958906,19547710.92934037,19722672.036205683,20156686.52417146,23514707.458323836 
 02/28  13:00:00,17934455.17073945,17600371.940428156,17792789.31618517,17983090.244356062,18341832.72356707,19739852.94777145 
 02/28  14:00:00,16629847.781526757,16298637.32646698,16499740.615235973,16693000.72025888,16984136.42119303,17338944.16411509 
 02/28  15:00:00,16166658.610775065,15830874.877693456,16037920.865302056,16234343.880872726,16510006.327462729,16809365.423090275 
 02/28  16:00:00,16112677.958823847,15754951.522371702,15952533.481533995,16142125.963451333,16432898.114666436,17594693.57278426 
 02/28  17:00:00,17063280.034179837,16658038.874307055,16838726.21827935,17019460.35682535,17362257.12555974,20698312.052471813 
 02/28  18:00:00,18389040.548714917,17921739.603267208,18071157.993184377,18232429.154235747,18628338.61672677,24487476.976480234 
 02/28  19:00:00,20840042.018648155,20220468.167338375,20279143.47641378,20379804.832736358,20799776.351071846,29281088.095044736 
 02/28  20:00:00,21495235.651768286,20859633.80119831,20906220.116209928,21001203.251222946,21451718.229451373,30621416.209913842 
 02/28  21:00:00,22273333.34307546,21621235.256100345,21652208.233501583,21737339.0729394,22212206.856422387,32230568.799614377 
 02/28  22:00:00,23153120.965685844,22488417.186669916,22504614.726862412,22580401.587854564,23081181.27967424,34004833.52111063 
 02/28  23:00:00,24026454.251310967,23360197.366034262,23367070.77259618,23436870.314119413,23960593.122946046,35562684.9301652 
 02/28  24:00:00,24800384.509065133,24136498.025398575,24135585.352351528,24200276.883300595,24746775.755503953,37010327.81397862 
 03/01  01:00:00,25474320.733123943,24818295.84582836,24813166.074565507,24875003.28808352,25440676.27951917,38169170.834934704 
 03/01  02:00:00,26154922.217006564,25507848.66002928,25500002.521278992,25560040.113754503,26140509.939987782,39129589.05112117 
 03/01  03:00:00,26852021.762341492,26210928.43828862,26199009.460363373,26256363.305713702,26850854.689715274,40162412.90768837 
 03/01  04:00:00,27459044.859295245,26823565.413941573,26807717.831161596,26862463.172743022,27470381.947491445,41110240.21632164 
 03/01  05:00:00,28016422.656855613,27386259.063716482,27366407.187369764,27418432.908104647,28039620.798261758,42045433.91795557 
 03/01  06:00:00,28582158.372800533,27962437.69764971,27942195.085845295,27993895.05388967,28625907.302720543,42795181.69345095 
 03/01  07:00:00,28849382.604740106,28242297.468497895,28223653.07469869,28276168.9231722,28913584.83797232,43059041.262413315 
 03/01  08:00:00,28736680.157415196,28139945.76432258,28121920.42346237,28174477.76195254,28816625.39387007,42971110.90145122 
 03/01  09:00:00,27941261.356911406,27387809.2152735,27390940.50649031,27456775.379393063,28094538.56183366,41470727.59631794 
 03/01  10:00:00,25123842.02068477,24687836.07188089,24768644.043523636,24885906.488094997,25485514.04283935,35721862.9253849 
 03/01  11:00:00,22190768.90716803,21803749.87442463,21929945.769386865,22077988.923286177,22600395.605666474,29241698.78528794 
 03/01  12:00:00,20094949.912473004,19687555.46592731,19820824.459825687,19972372.933087833,20382196.857744664,23549496.804202743 
 03/01  13:00:00,17787084.908187076,17352560.890960485,17489294.434160914,17640203.829379234,17917948.229458567,18321891.056301586 
 03/01  14:00:00,15735195.459584717,15317890.818903882,15474860.943100706,15637056.47516416,15835014.634815013,15101174.987234274 
 03/01  15:00:00,14490872.395129222,14108833.238340378,14290493.923149616,14467682.538140466,14661477.6929078,14049416.96729958 
 03/01  16:00:00,14115584.808813052,13724235.025484134,13902306.33054736,14075139.94089673,14298014.810860876,14473093.94954881 
 03/01  17:00:00,14499262.34767613,14052380.548252776,14213338.69197764,14378668.11132068,14645071.478305496,16526764.881333001 
 03/01  18:00:00,15707523.145745093,15193387.53708087,15321102.509116283,15465927.811543563,15788317.367469847,20218439.14524405 
 03/01  19:00:00,17817991.30939739,17170797.88881816,17221231.923350338,17315333.392521236,17671442.0625983,24567545.046363506 
 03/01  20:00:00,18322865.43407343,17658199.104463056,17695618.86359277,17781904.850549683,18166137.46038866,25951703.77320786 
 03/01  21:00:00,18779862.762085624,18112937.757759735,18144030.839637585,18226382.63892313,18628536.408070628,26779190.734459642 
 03/01  22:00:00,19551522.06413598,18882827.817689925,18907229.318565935,18985474.00360346,19407503.636780474,28046644.18847095 
 03/01  23:00:00,20301217.836609032,19633940.3716335,19652717.46228996,19727457.982744683,20169198.69677119,29298436.31556927 
 03/01  24:00:00,21557636.076549374,20891221.464445774,20903199.667719062,20973780.167503294,21442363.719759718,31403526.20008499 
 03/02  01:00:00,22424452.084862124,21765022.831122197,21773682.982503727,21842295.884389117,22331348.03602347,32761286.81576028 
 03/02  02:00:00,23062291.42019142,22411444.49580677,22418345.006969586,22485808.584190655,22988442.478931975,33644895.71614867 
 03/02  03:00:00,23585884.884302735,22939305.627318066,22941540.16848786,23005926.060673844,23527666.812570773,34752325.108206354 
 03/02  04:00:00,23544567.752194382,22905397.31664207,22905631.86988527,22968571.848787196,23503825.74540145,34978669.163323246 
 03/02  05:00:00,23487342.528350856,22855262.496791873,22854746.54420831,22917019.94338032,23458079.24740465,34911128.80834947 
 03/02  06:00:00,23888547.54456402,23262613.50701653,23260393.713516995,23321474.677369587,23872052.335281756,35516612.301318765 
 03/02  07:00:00,24116234.57175101,23496719.13629566,23493399.52061694,23553663.10901718,24112901.50888599,35916508.29045502 
 03/02  08:00:00,24348610.501020215,23732554.930372253,23726346.280528918,23784621.560978536,24356320.648809448,36573385.3772991 
 03/02  09:00:00,24120955.917799167,23518724.077032946,23519224.09176375,23582006.41017755,24149768.177393533,35871446.75121369 
 03/02  10:00:00,20974986.554673236,20378821.54271087,20395601.60804391,20467602.858703494,20927618.810023747,28083515.539129287 
 03/02  11:00:00,17514062.972116526,16928266.721972834,16970376.821162425,17053917.548473332,17365373.70173316,19590138.285182055 
 03/02  12:00:00,15257628.636735233,14684329.64058756,14747294.21013797,14844834.528291397,15020105.141203705,14605476.193905443 
 03/02  13:00:00,13077867.926010463,12501299.829945382,12567563.920297366,12661883.461288475,12707274.653506437,9896459.953826422 
 03/02  14:00:00,11148534.021346733,10578526.984032698,10647813.492301662,10739507.241146088,10727163.55207267,6258144.811027845 
 03/02  15:00:00,9724334.034345467,9167886.479634117,9239052.350329885,9328100.803072594,9303530.565009484,4352023.702636402 
 03/02  16:00:00,8946194.963524863,8375405.68211157,8441290.462974282,8524873.29154653,8486979.556537125,4288505.986066471 
 03/02  17:00:00,9048882.451736176,8433007.449415587,8493410.213156462,8576997.074432548,8524277.154470736,6132226.486761712 
 03/02  18:00:00,9627576.745765205,8997269.283989515,9066996.074116807,9161421.752616886,9193952.498311203,9187561.147370223 
 03/02  19:00:00,12661007.24653979,11902420.188275734,11931457.802470177,12002566.635135302,12143673.66440152,16199950.224976368 
 03/02  20:00:00,16131684.093640793,15319307.356114365,15305223.708849104,15351208.982964732,15546705.341477823,21660119.57679292 
 03/02  21:00:00,18370017.97321644,17560778.97679049,17543697.04592944,17589681.396982893,17836066.705284297,25028037.06189923 
 03/02  22:00:00,19708030.995894495,18905497.64888051,18884748.716992356,18929716.816830534,19221856.78542682,27339103.36202453 
 03/02  23:00:00,20831626.167774092,20037994.367276788,20012920.105183065,20056087.022934385,20393342.563827377,29493988.749588832 
 03/02  24:00:00,21741326.73010895,20956539.02774447,20926016.294529904,20966417.286092754,21347463.183717012,31456124.012668658 
 03/03  01:00:00,22825595.869696796,22052774.067185897,22018339.61772141,22056963.181506835,22478733.85645256,33470766.735945843 
 03/03  02:00:00,23983262.564766575,23226275.523807608,23190264.047960002,23228511.720691796,23686304.933467124,35396421.46977504 
 03/03  03:00:00,24857544.676346317,24117430.416760415,24080382.072668396,24118430.380491056,24608754.632826805,36934446.29557989 
 03/03  04:00:00,25927573.663761035,25205592.73862476,25168235.949468866,25206484.579762198,25729059.521960266,38727520.493327916 
 03/03  05:00:00,26981753.63501371,26278434.683775414,26241257.065130815,26279991.523371913,26832705.515514176,40446614.864825316 
 03/03  06:00:00,27678776.217361506,26990973.99177699,26953588.388628084,26992467.312634323,27568447.493531596,41586861.249197185 
 03/03  07:00:00,28487224.70239775,27814837.72867769,27777342.729199238,27816420.69789437,28414226.04295675,42811461.35944816 
 03/03  08:00:00,29075940.97391638,28424027.234784335,28390024.31067729,28431544.413235944,29046683.74444829,43604793.40640722 
 03/03  09:00:00,27677640.131860845,27080720.36635402,27074523.53818158,27133977.169944983,27742136.17209407,41030477.004093826 
 03/03  10:00:00,22929640.93955619,22429305.948841877,22493093.33804349,22599156.320119523,23136273.605212074,31968026.87793397 
 03/03  11:00:00,18490768.12514207,18053580.93346978,18168278.137103472,18304535.06897929,18734025.351724036,23042482.27465667 
 03/03  12:00:00,15687150.403311677,15287403.697815865,15438234.424201779,15598189.017170839,15931788.188011117,17347070.931902424 
 03/03  13:00:00,13270478.09952072,12910873.290254205,13090797.80195546,13266234.05393341,13505870.287742525,13352598.960075641 
 03/03  14:00:00,11567273.935230045,11234364.682001438,11432214.89482627,11616118.22679539,11803323.881630318,10954785.034197016 
 03/03  15:00:00,10538380.225754552,10193485.666192912,10390459.011664696,10572052.942305535,10715414.816928072,9487263.766732844 
 03/03  16:00:00,9883426.716219952,9491256.699507125,9667551.874048602,9833314.38090201,9967928.0153259,9106009.335293269 
 03/03  17:00:00,10166857.910941793,9712001.64080695,9865595.956154292,10019967.055417787,10199075.02249218,10501399.956148168 
 03/03  18:00:00,10304325.210650602,9826657.918986715,9975518.367110923,10129089.70204007,10353952.266068913,12261772.516341547 
 03/03  19:00:00,12759098.036524646,12131413.101173833,12205621.678731008,12312083.736794304,12588475.729397094,17392510.95625701 
 03/03  20:00:00,14556731.736098189,13855419.401150536,13889346.74614644,13970510.48153799,14277404.220580606,20575870.26310128 
 03/03  21:00:00,15614444.402454052,14900120.892908234,14922767.34002719,14997459.951084355,15333601.739949485,22436083.661916047 
 03/03  22:00:00,16255714.199758062,15534371.13199415,15547890.200882513,15617208.628913024,15977901.501363149,23689141.76237323 
 03/03  23:00:00,16527848.286483852,15801391.05904026,15806076.259931805,15870008.968225723,16252389.810256336,24474304.90308145 
 03/03  24:00:00,17422669.51000859,16697323.459711194,16695483.24318162,16755553.711829511,17165075.7026425,26099532.482167438 
 03/04  01:00:00,18533757.37740276,17809653.78159249,17801092.784153383,17857218.7103757,18295666.48759414,28062995.888141707 
 03/04  02:00:00,19249284.64766744,18527746.419507764,18513034.4175992,18565500.16710617,19028594.202489134,29418760.162683662 
 03/04  03:00:00,19624051.42027407,18908819.579012997,18890894.42958865,18941493.29138393,19421754.09617655,30089425.37015585 
 03/04  04:00:00,19550599.718936667,18840430.844764385,18819446.183104884,18868093.350158423,19358985.41808536,30105662.044983353 
 03/04  05:00:00,19715284.99706506,19009895.06975724,18985829.10075978,19032499.4963398,19535416.546896257,30486896.752890553 
 03/04  06:00:00,20309845.13821415,19609883.4595842,19582816.676024724,19627653.567973994,20146275.788575716,31481735.9426906 
 03/04  07:00:00,20723029.91349764,20029224.490412466,19999862.252072755,20043264.197721552,20575835.129678153,32231432.93832697 
 03/04  08:00:00,21219960.799233202,20535726.97969167,20506554.64461972,20550201.197366007,21094383.457440257,32917012.301517263 
 03/04  09:00:00,21209753.722268466,20575596.265969463,20572448.4240086,20633300.678629436,21172459.771057338,31999815.511222757 
 03/04  10:00:00,17870247.993737992,17332942.65131834,17394929.843706846,17499011.540996715,17964681.24903183,24685901.146123804 
 03/04  11:00:00,14125792.880101228,13651622.219692588,13765078.563816845,13901726.579422772,14258077.549908679,16823036.68147201 
 03/04  12:00:00,11624159.879951304,11186128.381499918,11328204.979928132,11480338.554274138,11727435.782999795,11924438.295180844 
 03/04  13:00:00,9281783.040746493,8863895.744898403,9016553.743860405,9170243.144061469,9314498.27152062,7982853.587030792 
 03/04  14:00:00,7165789.469316654,6783250.457550364,6948351.530847952,7107961.41855368,7200873.146939759,4632625.64519865 
 03/04  15:00:00,5833758.211901554,5463848.615147235,5622590.60834398,5775725.551988276,5842632.109798514,2996647.7376457658 
 03/04  16:00:00,5150423.766448209,4749352.6515479665,4891323.885875988,5031556.466549085,5074628.657967114,2365987.971686991 
 03/04  17:00:00,5704186.8595274845,5211735.725662616,5335291.402140222,5466304.668478065,5511746.46470359,4287063.747685379 
 03/04  18:00:00,6654812.241262718,6132603.080189129,6264272.336092668,6404864.720756666,6525934.416202986,6976770.193796803 
 03/04  19:00:00,9497506.581255343,8797511.5254764,8856593.937151358,8952659.991190292,9129619.975142231,12447006.055093734 
 03/04  20:00:00,12092486.40834925,11308180.58408136,11327753.164024407,11399950.416999642,11616826.911450107,16612903.611299304 
 03/04  21:00:00,14011024.699089104,13216099.13480545,13227197.346624207,13295485.993214382,13552985.806443397,19564065.18220643 
 03/04  22:00:00,15520027.47708549,14719358.490887068,14721926.044947432,14785872.845568731,15079129.139412101,21924573.56310902 
 03/04  23:00:00,17000374.157966673,16196213.307792125,16189665.476751847,16248697.501838775,16578154.85183061,24326959.714847367 
 03/04  24:00:00,18555197.653291203,17754157.17186514,17740253.176484454,17795319.953470703,18161537.674960323,26822226.59219571 
 03/05  01:00:00,20135690.354463153,19342128.491228677,19322473.639687087,19374477.50408972,19774438.894853797,29218843.507897615 
 03/05  02:00:00,21642310.279815692,20860231.241457462,20836250.099519532,20885927.66534715,21318333.86541262,31513480.316836532 
 03/05  03:00:00,23016007.25010523,22247549.1457385,22220171.778113175,22267932.993490227,22731024.39988162,33656680.75185439 
 03/05  04:00:00,24485980.399167627,23733902.606795654,23704001.50209875,23750363.126947634,24244802.09331371,35922248.720900826 
 03/05  05:00:00,25907749.492755808,25173097.73748904,25141455.75180522,25186822.835937988,25710885.09752006,38118130.87896367 
 03/05  06:00:00,27052956.56451433,26336489.869644053,26303593.264911316,26348150.988566846,26899749.40466802,39967737.31585321 
 03/05  07:00:00,28238464.74482881,27540919.25276452,27507372.067528114,27551460.157722283,28130305.806474302,41881722.546683185 
 03/05  08:00:00,29146770.803040825,28474751.77622768,28444754.06225957,28491026.5653648,29093224.498572137,43278682.42928568 
 03/05  09:00:00,28302823.33820937,27701263.974331617,27704525.629504398,27772067.231647287,28375145.181528267,41480282.487931125 
 03/05  10:00:00,23934059.93982058,23451068.513053093,23533560.854327217,23653558.970485736,24196449.208200317,33074755.686663818 
 03/05  11:00:00,19714620.394942697,19271684.408484854,19391336.808707815,19535002.029274926,19970964.289215825,24513762.652069665 
 03/05  12:00:00,16695690.69336517,16253522.917897625,16390515.89305228,16542975.819061775,16855063.84305117,18026060.148847602 
 03/05  13:00:00,14015899.107462363,13574896.138812684,13722609.665826363,13876406.007426867,14046065.72048224,12984315.04614881 
 03/05  14:00:00,11513681.187668022,11076260.587054832,11231290.606155934,11389012.774041165,11484999.780042972,9023192.036151133 
 03/05  15:00:00,9540295.339530328,9084740.995735899,9227867.895888755,9374029.70853608,9417922.395998511,6168202.296989559 
 03/05  16:00:00,8290893.871643802,7814374.220453141,7944379.311211353,8078416.032351704,8099450.4082548935,5251468.203039435 
 03/05  17:00:00,7924011.229076209,7406978.9618342165,7525927.1178182075,7652713.501725427,7686541.939289702,6174492.773319089 
 03/05  18:00:00,8333537.866369551,7796432.7698770175,7914545.396956174,8045093.432630741,8156116.879352642,8415683.153615352 
 03/05  19:00:00,11398316.418613885,10702887.139856702,10752835.03510099,10840289.421951072,11032092.52922477,15413581.828058718 
 03/05  20:00:00,15919120.452111356,15155325.769271437,15166927.577627648,15233406.396760289,15504225.528590396,22544551.71623458 
