Date/Time,BATIMENT0000000240879419_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F4_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F5_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F6_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F7_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 11/11  21:00:00,504939.89653389587,0.0,0.0,0.0,0.0,0.0,0.0,5785594.516736631 
 11/11  22:00:00,675285.6079071878,0.0,0.0,0.0,0.0,0.0,0.0,6122372.01902668 
 11/11  23:00:00,793606.2662917452,0.0,0.0,0.0,0.0,0.0,0.0,6370084.026238709 
 11/11  24:00:00,963750.2953476605,0.0,0.0,0.0,0.0,0.0,0.0,6711419.741779096 
 11/12  01:00:00,1032184.394806307,0.0,0.0,0.0,0.0,0.0,0.0,6792594.826878689 
 11/12  02:00:00,956672.3333485913,0.0,0.0,0.0,0.0,0.0,0.0,6486285.111296037 
 11/12  03:00:00,1197089.007990421,0.0,0.0,0.0,0.0,0.0,0.0,6512449.622554324 
 11/12  04:00:00,1413678.397621461,0.0,0.0,0.0,0.0,0.0,0.0,6642849.947133393 
 11/12  05:00:00,1392638.9304072226,0.0,0.0,0.0,0.0,0.0,21062.84118139447,6636813.2277352465 
 11/12  06:00:00,1206228.6427957437,0.0,0.0,0.0,0.0,0.0,15338.721849574358,6542876.8525575865 
 11/12  07:00:00,1146866.3311030257,0.0,0.0,0.0,0.0,0.0,85814.06244723112,6552908.2061337065 
 11/12  08:00:00,1090890.3509455326,0.0,0.0,0.0,0.0,0.0,159199.5503639053,6599661.901629331 
 11/12  09:00:00,1026534.2378895637,0.0,0.0,0.0,0.0,0.0,191198.54865369925,6556360.162000831 
 11/12  10:00:00,787342.3052636755,0.0,0.0,0.0,0.0,0.0,33711.714291873795,6056439.166553569 
 11/12  11:00:00,356191.60737294157,0.0,0.0,0.0,0.0,0.0,0.0,5042764.650982911 
 11/12  12:00:00,30046.57115737209,0.0,0.0,0.0,0.0,0.0,0.0,4014580.1204939145 
 11/12  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2663984.104813212 
 11/12  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1742778.1851324735 
 11/12  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559651.496983276 
 11/12  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49880.27370402269 
 11/12  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319929.6986635854 
 11/12  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1326334.8286860012 
 11/12  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1574558.1254137498 
 11/12  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1843516.0095013315 
 11/12  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2078806.4681143751 
 11/12  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077264.71208248 
 11/12  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2063378.8246762946 
 11/12  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2195435.5991221713 
 11/13  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2347272.60795376 
 11/13  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2486732.3726119436 
 11/13  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2603812.8695080136 
 11/13  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2628100.39623205 
 11/13  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2609252.4028669894 
 11/13  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2595531.3882344654 
 11/13  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2592514.51966767 
 11/13  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2594899.993327127 
 11/13  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2538566.217053547 
 11/13  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2223552.429791132 
 11/13  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496781.8421810102 
 11/13  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967118.9165799915 
 11/13  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950337.497245518 
 11/13  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670802.9276429508 
 11/13  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226008.4582422089 
 11/13  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125990.47925038612 
 11/13  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291402.44856925786 
 11/13  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518706.3643418355 
 11/13  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482306.0993536019 
 11/13  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359755.54761185485 
 11/13  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194766.9224313584 
 11/13  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47721.53108594357 
 11/13  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/13  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16016.291967889265 
 11/14  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268052.178043568 
 11/14  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114967.94940722612 
 11/14  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189482.34840880104 
 11/14  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354740.11814163753 
 11/14  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378119.41902817565 
 11/14  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53333.53967185394 
 11/14  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/14  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44104.53345149217 
 11/14  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167023.81480578042 
 11/14  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287117.85030846583 
 11/14  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054185.6177273798 
 11/14  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1865181.0931788248 
 11/14  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2159131.3762378963 
 11/15  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2463082.7766885455 
 11/15  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2988584.4222243605 
 11/15  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481160.550460026 
 11/15  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3976766.4933628654 
 11/15  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4288682.484127964 
 11/15  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4483392.490296073 
 11/15  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4737266.520344308 
 11/15  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5116177.586984236 
 11/15  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5486434.108732871 
 11/15  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4956344.194073124 
 11/15  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3570011.205965014 
 11/15  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2468627.6007163897 
 11/15  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316823.045566679 
 11/15  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402113.18621180544 
 11/15  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17132.19761781511 
 11/15  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/15  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629845.2253093871 
 11/15  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2756445.3078143103 
 11/15  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3663468.3088303995 
 11/15  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4529822.515978699 
 11/15  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4611660.365492612 
 11/15  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4808409.8064657 
 11/15  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5140614.91337867 
 11/15  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5891953.546914046 
 11/16  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6475205.737847392 
 11/16  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6282835.022739705 
 11/16  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6270937.075075953 
 11/16  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6658920.660980742 
 11/16  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7231912.148302533 
 11/16  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7338002.706985179 
 11/16  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7185127.729763059 
 11/16  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6972959.249930953 
 11/16  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6795124.389151646 
 11/16  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6423207.856202874 
 11/16  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5853762.696253477 
 11/16  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4963577.782956497 
 11/16  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3546406.693250779 
 11/16  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2223114.7710425453 
 11/16  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719387.4632824038 
 11/16  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286228.1190470938 
 11/16  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633545.2289274232 
 11/16  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643907.666491072 
 11/16  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900723.7021760433 
 11/16  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944582.8321393956 
 11/16  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2041884.6582112394 
 11/16  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022686.4055946325 
 11/16  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920128.322536743 
 11/16  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964834.366848162 
 11/17  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2165933.171635445 
 11/17  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2479519.565822318 
 11/17  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2706390.7841877723 
 11/17  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3104026.180293332 
 11/17  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3633307.0652922792 
 11/17  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4424492.379966135 
 11/17  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5096998.431514183 
 11/17  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5546815.748517154 
 11/17  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5899395.277951028 
 11/17  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5465547.9872290185 
 11/17  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3979267.62819874 
 11/17  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838627.1177288843 
 11/17  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2055710.7682774572 
 11/17  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1501850.5482259244 
 11/17  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330979.3678182282 
 11/17  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488347.9839622139 
 11/17  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2657042.5290368204 
 11/17  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4507722.642243553 
 11/17  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5564078.612989185 
 11/17  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5960260.229366273 
 11/17  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6242283.031916079 
 11/17  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6985759.649927868 
 11/17  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7666826.6482188655 
 11/17  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7908017.076648088 
 11/18  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8436155.12235785 
 11/18  02:00:00,194084.8832180396,0.0,0.0,0.0,0.0,0.0,0.0,9106414.89336605 
 11/18  03:00:00,410170.8438825713,0.0,0.0,0.0,0.0,0.0,0.0,9527359.80226839 
 11/18  04:00:00,573962.2345038529,0.0,0.0,0.0,0.0,0.0,0.0,10057131.800893066 
 11/18  05:00:00,880141.5999711314,0.0,0.0,0.0,0.0,0.0,0.0,10174053.539685547 
 11/18  06:00:00,1186275.0362028738,0.0,0.0,0.0,0.0,0.0,14134.517565670101,10186178.045752306 
 11/18  07:00:00,1331264.9960095799,0.0,0.0,0.0,0.0,0.0,193176.68837291058,10050302.611489568 
 11/18  08:00:00,1404341.8835360091,0.0,0.0,0.0,0.0,0.0,382556.77399664343,9753993.323681772 
 11/18  09:00:00,1484401.5208648853,0.0,0.0,0.0,0.0,0.0,572812.3347513617,9605318.843890352 
 11/18  10:00:00,1402766.5574268661,0.0,0.0,0.0,0.0,0.0,534949.6728430291,9040768.496759536 
 11/18  11:00:00,1113313.7896681218,0.0,0.0,0.0,0.0,0.0,251483.02277982078,8033746.756643495 
 11/18  12:00:00,694744.507590017,0.0,0.0,0.0,0.0,0.0,0.0,6766153.311072126 
 11/18  13:00:00,385210.5293201733,0.0,0.0,0.0,0.0,0.0,0.0,5779391.482594071 
 11/18  14:00:00,240252.7723132829,0.0,0.0,0.0,0.0,0.0,0.0,5257321.062602109 
 11/18  15:00:00,141361.2167842759,0.0,0.0,0.0,0.0,0.0,0.0,4914811.298260029 
 11/18  16:00:00,73979.02653910205,0.0,0.0,0.0,0.0,0.0,0.0,4708321.572529782 
 11/18  17:00:00,66645.24275526783,0.0,0.0,0.0,0.0,0.0,0.0,4665794.543522024 
 11/18  18:00:00,247732.84872528602,0.0,0.0,0.0,0.0,0.0,0.0,5195869.131136048 
 11/18  19:00:00,417218.08857941866,0.0,0.0,0.0,0.0,0.0,0.0,5571869.143581867 
 11/18  20:00:00,483934.89620321343,0.0,0.0,0.0,0.0,0.0,0.0,5686884.469710023 
 11/18  21:00:00,492129.3600563746,0.0,0.0,0.0,0.0,0.0,0.0,5695527.578769906 
 11/18  22:00:00,559173.5904838147,0.0,0.0,0.0,0.0,0.0,0.0,5808154.129497572 
 11/18  23:00:00,641715.1985266455,0.0,0.0,0.0,0.0,0.0,2967.256199997064,5966853.346696023 
 11/18  24:00:00,687906.0417448804,0.0,0.0,0.0,0.0,0.0,90849.75492907761,6307224.735600809 
 11/19  01:00:00,705867.5561514618,0.0,0.0,0.0,0.0,0.0,182002.968832849,6442255.722726646 
 11/19  02:00:00,775719.282669016,0.0,0.0,0.0,0.0,0.0,334662.6877048759,6842407.848031548 
 11/19  03:00:00,855120.8863174375,0.0,0.0,0.0,0.0,0.0,510615.45147479844,7424812.961780826 
 11/19  04:00:00,897564.4856384149,0.0,0.0,0.0,0.0,0.0,601452.7695421624,7542111.449912263 
 11/19  05:00:00,933293.973607586,0.0,0.0,0.0,0.0,0.0,686746.7001280028,7724014.480503777 
 11/19  06:00:00,967745.1766335545,0.0,0.0,0.0,0.0,0.0,768426.6669243297,7881995.770946609 
 11/19  07:00:00,934998.7446023857,0.0,0.0,0.0,0.0,0.0,741158.0348596144,7564073.579461933 
 11/19  08:00:00,854013.2736745779,0.0,0.0,0.0,0.0,0.0,639460.4754454995,6984350.3643810395 
 11/19  09:00:00,798422.9663891958,0.0,0.0,0.0,0.0,0.0,564586.2607255629,6604275.918286777 
 11/19  10:00:00,618542.7288513515,0.0,0.0,0.0,0.0,0.0,345898.8288004308,6285386.440525742 
 11/19  11:00:00,200395.67152894524,0.0,0.0,0.0,0.0,0.0,12688.57683341994,5314841.097762561 
 11/19  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3841297.6653731503 
 11/19  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2467877.6680409685 
 11/19  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1646588.6697197813 
 11/19  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1362830.097006172 
 11/19  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990517.9453695478 
 11/19  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969068.4762518702 
 11/19  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753964.3184098005 
 11/19  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2740246.8579522856 
 11/19  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3756891.9556693397 
 11/19  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4344912.897744374 
 11/19  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4931932.030061573 
 11/19  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5588705.269618932 
 11/19  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6218883.661402063 
 11/20  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6804032.733008389 
 11/20  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7354419.477382974 
 11/20  03:00:00,48980.24515936413,0.0,0.0,0.0,0.0,0.0,0.0,8000621.1374454135 
 11/20  04:00:00,301257.9392377513,0.0,0.0,0.0,0.0,0.0,0.0,8607843.202523459 
 11/20  05:00:00,498378.6617643834,0.0,0.0,0.0,0.0,0.0,106487.67107803216,8912862.222496506 
 11/20  06:00:00,618182.7930586144,0.0,0.0,0.0,0.0,0.0,301203.88086409075,9062079.428837853 
 11/20  07:00:00,740648.4972934194,0.0,0.0,0.0,0.0,0.0,455671.160590036,8924926.941374084 
 11/20  08:00:00,870380.8950525208,0.0,0.0,0.0,0.0,0.0,604992.6163441262,8794184.006123433 
 11/20  09:00:00,909001.1703078591,0.0,0.0,0.0,0.0,0.0,639365.4847023209,8526590.772833325 
 11/20  10:00:00,743370.5556136848,0.0,0.0,0.0,0.0,0.0,299191.6635920861,7689487.406699412 
 11/20  11:00:00,423103.89914423216,0.0,0.0,0.0,0.0,0.0,0.0,6245324.964244635 
 11/20  12:00:00,95960.21350710143,0.0,0.0,0.0,0.0,0.0,0.0,4837785.214658003 
 11/20  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3773558.466327028 
 11/20  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030669.382137343 
 11/20  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2744930.0167411854 
 11/20  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2144052.0941052698 
 11/20  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2734728.7398152775 
 11/20  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3984493.902950636 
 11/20  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4372530.248043222 
 11/20  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4770041.636282435 
 11/20  21:00:00,4072.259104737168,0.0,0.0,0.0,0.0,0.0,0.0,5481178.572236692 
 11/20  22:00:00,125095.00850606564,0.0,0.0,0.0,0.0,0.0,0.0,6360839.41992725 
 11/20  23:00:00,292707.8294335712,0.0,0.0,0.0,0.0,0.0,0.0,6938093.030873627 
 11/20  24:00:00,408644.0257644296,0.0,0.0,0.0,0.0,0.0,0.0,6963240.209776865 
 11/21  01:00:00,552101.9950115223,0.0,0.0,0.0,0.0,0.0,0.0,7100261.71104349 
 11/21  02:00:00,751834.2239769169,0.0,0.0,0.0,0.0,0.0,22270.17498894129,7515904.317906398 
 11/21  03:00:00,869169.5657411655,0.0,0.0,0.0,0.0,0.0,187618.80961175775,7738219.320910206 
 11/21  04:00:00,905233.2857494812,0.0,0.0,0.0,0.0,0.0,295985.1941500456,7691964.292623902 
 11/21  05:00:00,890605.8137325745,0.0,0.0,0.0,0.0,0.0,319815.63519499253,7361460.490905698 
 11/21  06:00:00,867542.939484099,0.0,0.0,0.0,0.0,0.0,333551.0097955863,7070878.8370860685 
 11/21  07:00:00,880859.1960061858,0.0,0.0,0.0,0.0,0.0,399324.58514710236,6999049.238230582 
 11/21  08:00:00,916057.5946428609,0.0,0.0,0.0,0.0,0.0,481107.9647103594,7035301.481783595 
 11/21  09:00:00,906887.4729302844,0.0,0.0,0.0,0.0,0.0,505988.6186260876,6886330.343182113 
 11/21  10:00:00,834360.2752181266,0.0,0.0,0.0,0.0,0.0,430342.03229823255,6451223.074377197 
 11/21  11:00:00,731778.7229356938,0.0,0.0,0.0,0.0,0.0,308942.3216477822,5951759.33835584 
 11/21  12:00:00,568515.7551688703,0.0,0.0,0.0,0.0,0.0,110396.04022146304,5403287.585428348 
 11/21  13:00:00,354681.31244944455,0.0,0.0,0.0,0.0,0.0,0.0,4975862.59533684 
 11/21  14:00:00,153156.0279267542,0.0,0.0,0.0,0.0,0.0,0.0,4469083.484513911 
 11/21  15:00:00,15814.021755541766,0.0,0.0,0.0,0.0,0.0,0.0,3642254.3786495198 
 11/21  16:00:00,8910.630070485058,0.0,0.0,0.0,0.0,0.0,0.0,3175656.1034274115 
 11/21  17:00:00,177086.6229019637,0.0,0.0,0.0,0.0,0.0,0.0,4165044.0125606037 
 11/21  18:00:00,418813.42832397495,0.0,0.0,0.0,0.0,0.0,0.0,5185162.826939547 
 11/21  19:00:00,577648.3158294563,0.0,0.0,0.0,0.0,0.0,46054.908842955774,5588491.482384914 
 11/21  20:00:00,701173.5623855566,0.0,0.0,0.0,0.0,0.0,219523.21781736758,5904568.080192094 
 11/21  21:00:00,789863.9702640561,0.0,0.0,0.0,0.0,0.0,354016.676830894,6079183.161514135 
 11/21  22:00:00,846965.0847226927,0.0,0.0,0.0,0.0,0.0,447751.3104263467,6163921.093997637 
 11/21  23:00:00,880180.3084065702,0.0,0.0,0.0,0.0,0.0,511565.1870189468,6191120.732967344 
 11/21  24:00:00,877583.3500213193,0.0,0.0,0.0,0.0,0.0,537535.3091437209,6173752.7768767895 
 11/22  01:00:00,882138.5781403502,0.0,0.0,0.0,0.0,0.0,573673.8990746627,6218281.471868446 
 11/22  02:00:00,924594.028077589,0.0,0.0,0.0,0.0,0.0,641690.5522069865,6302957.358152968 
 11/22  03:00:00,954781.6362460669,0.0,0.0,0.0,0.0,0.0,691127.1084380416,6344456.373776952 
 11/22  04:00:00,985329.8322702511,0.0,0.0,0.0,0.0,1242.1833466949465,738500.1394702733,6378936.73989861 
 11/22  05:00:00,1012104.5959366697,0.0,0.0,0.0,0.0,55736.15040025397,776159.5885725118,6386925.160990996 
 11/22  06:00:00,1031581.9687355951,0.0,0.0,0.0,0.0,136725.39303538288,807515.2820178416,6415595.053359139 
 11/22  07:00:00,1060648.8658686206,50170.26527761045,0.0,0.0,0.0,221839.28261714976,850073.817023386,6486667.893467832 
 11/22  08:00:00,1095860.8817456595,139206.36531239215,0.0,0.0,0.0,305809.16831094725,895728.8555259227,6552711.653376446 
 11/22  09:00:00,1099912.407188509,189599.92928208812,0.0,0.0,0.0,348253.8753900758,902536.5171110273,6552814.101526989 
 11/22  10:00:00,970988.3539327756,108355.49979787102,0.0,0.0,0.0,226779.97988238494,714735.6031644274,6210889.674866689 
 11/22  11:00:00,712315.4897969675,0.0,0.0,0.0,0.0,14105.946194440914,256544.93886628406,5339770.922331818 
 11/22  12:00:00,485813.6448469486,0.0,0.0,0.0,0.0,0.0,0.0,4620533.076705086 
 11/22  13:00:00,336621.9360051168,0.0,0.0,0.0,0.0,0.0,0.0,4217093.265542915 
 11/22  14:00:00,251291.7411542025,0.0,0.0,0.0,0.0,0.0,0.0,3707639.7769270344 
 11/22  15:00:00,317570.98207895615,0.0,0.0,0.0,0.0,0.0,0.0,3829570.2033330807 
 11/22  16:00:00,487288.3246724435,0.0,0.0,0.0,0.0,0.0,0.0,3888103.324568566 
 11/22  17:00:00,778532.2959638594,7829.240826920432,0.0,0.0,0.0,10460.507084591518,172883.91817336815,5147286.737370824 
 11/22  18:00:00,1119359.713232059,258813.42776548627,17231.93433062479,5689.743841368909,84405.04700170495,291672.10547498113,612090.902340677,6354641.942451394 
 11/22  19:00:00,1398915.97989777,579420.983003077,294807.8688408467,253090.7883596752,425367.95257401967,632456.0980919137,968708.7331778262,7148398.89592422 
