Date/Time,BATIMENT0000000240877159_PART0_F0_DWELLING_0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877159_PART0_F0_DWELLING_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 03/07  22:00:00,6115311.653580786,6204980.445356267 
 03/07  23:00:00,6474672.005889363,6549749.473782254 
 03/07  24:00:00,6680737.049982486,6742673.36428433 
 03/08  01:00:00,7049320.238683711,7098864.431476727 
 03/08  02:00:00,7544003.785589438,7583753.461496307 
 03/08  03:00:00,7720586.221207818,7752838.263209103 
 03/08  04:00:00,7230024.339459875,7258408.346653087 
 03/08  05:00:00,6638728.749241148,6663731.146843747 
 03/08  06:00:00,6296938.749778969,6317237.779044818 
 03/08  07:00:00,6014191.814231102,6030244.9468112495 
 03/08  08:00:00,5755843.852925397,5768417.3930317 
 03/08  09:00:00,5490050.341881277,5499629.968807817 
 03/08  10:00:00,4973257.37042187,5002462.896694636 
 03/08  11:00:00,3894078.006997552,4117238.6818761732 
 03/08  12:00:00,3019484.898836162,3364346.9158175467 
 03/08  13:00:00,2518078.979697936,2858170.5716166813 
 03/08  14:00:00,3079677.7373017687,3257009.2767375363 
 03/08  15:00:00,3828681.150724657,3878134.9770854316 
 03/08  16:00:00,2602305.2639430687,2839610.496900101 
 03/08  17:00:00,2564443.0075243604,2682301.6738181887 
 03/08  18:00:00,2661430.0181604675,2723127.498596876 
 03/08  19:00:00,2859524.0978398756,2894738.359213713 
 03/08  20:00:00,2976288.7204802344,3003547.3119825693 
 03/08  21:00:00,3096028.057211766,3118091.340892574 
 03/08  22:00:00,3131058.7145560645,3149034.824569552 
 03/08  23:00:00,3150834.303313361,3165248.843872602 
 03/08  24:00:00,3166101.443012541,3177919.0747429426 
 03/09  01:00:00,3265930.6307708942,3275407.5505698845 
 03/09  02:00:00,3317152.7054112446,3324806.9970448455 
 03/09  03:00:00,3392390.078965471,3398056.144898587 
 03/09  04:00:00,3587381.4430309543,3590935.6331291143 
 03/09  05:00:00,3788775.934192622,3790682.1385608832 
 03/09  06:00:00,4071667.4492184557,4072267.8077821005 
 03/09  07:00:00,4276832.37052299,4277438.919814316 
 03/09  08:00:00,4272370.856498329,4275800.840696973 
 03/09  09:00:00,4166955.117007258,4261194.758101538 
 03/09  10:00:00,2909085.4221466817,3526319.941927704 
 03/09  11:00:00,1195698.8823545792,2376799.070471542 
 03/09  12:00:00,67341.9152407747,1613808.6272907238 
 03/09  13:00:00,0.0,1247267.2395446633 
 03/09  14:00:00,0.0,790323.4761009045 
 03/09  15:00:00,0.0,344842.1245258498 
 03/09  16:00:00,0.0,21836.18415090496 
 03/09  17:00:00,0.0,0.0 
 03/09  18:00:00,0.0,254518.23013342769 
 03/09  19:00:00,812747.655568866,1402424.9689166597 
 03/09  20:00:00,1600823.3310305756,2106788.184456314 
 03/09  21:00:00,1833697.7361120626,2274597.3692199397 
 03/09  22:00:00,2029583.1080469445,2403208.5571731776 
 03/09  23:00:00,2238237.6203530533,2552280.3138373597 
 03/09  24:00:00,2360972.931053934,2623062.9296085574 
 03/10  01:00:00,2619551.7516384698,2836372.655345166 
 03/10  02:00:00,3018206.4481795556,3197880.901656455 
 03/10  03:00:00,3297371.7187387953,3445597.1495085284 
 03/10  04:00:00,3366485.1968494784,3488967.4377850695 
 03/10  05:00:00,3230588.4239418255,3329488.80794228 
 03/10  06:00:00,3206128.45550148,3286577.8996375045 
 03/10  07:00:00,3398505.1612318354,3463678.9286592463 
 03/10  08:00:00,3647289.600436476,3700218.2911317064 
 03/10  09:00:00,3614919.7828769325,3660511.772606881 
 03/10  10:00:00,3096330.431679826,3163717.2843629224 
 03/10  11:00:00,2748278.402433736,2825680.2173692156 
 03/10  12:00:00,2525320.1488720286,2668607.8780107615 
 03/10  13:00:00,1893016.8601243338,2285927.0590080796 
 03/10  14:00:00,1242264.275695288,1823989.5413972517 
 03/10  15:00:00,637988.9140549131,1385702.2871823253 
 03/10  16:00:00,163896.77223108883,1002027.668673102 
 03/10  17:00:00,204119.93800090713,968545.1266247837 
 03/10  18:00:00,1297056.4701095247,1588283.379396535 
 03/10  19:00:00,2169993.3968519378,2326365.603777055 
 03/10  20:00:00,2788676.6841523224,2918950.386228988 
 03/10  21:00:00,3380130.1023169095,3488728.106582538 
 03/10  22:00:00,3949215.926890651,4040379.41067727 
 03/10  23:00:00,4256916.565129875,4330563.1371712545 
 03/10  24:00:00,4345506.790711663,4405673.183506474 
 03/11  01:00:00,4447858.52262936,4496698.255762034 
 03/11  02:00:00,4622915.580909033,4662603.366543386 
 03/11  03:00:00,4767248.702678295,4799505.499268888 
 03/11  04:00:00,4867223.942778863,4893325.315971481 
 03/11  05:00:00,4932091.445766624,4953304.971001576 
 03/11  06:00:00,4955243.000874692,4972372.14368095 
 03/11  07:00:00,4933480.65834623,4948610.7348015895 
 03/11  08:00:00,4908231.074899966,4922242.070460963 
 03/11  09:00:00,4906240.781705658,4912389.806698529 
 03/11  10:00:00,4770246.957013213,4769466.323294622 
 03/11  11:00:00,4549196.242822342,4544252.524017259 
 03/11  12:00:00,4149174.4843419846,4140721.98005824 
 03/11  13:00:00,3734261.3792731827,3725586.1704718764 
 03/11  14:00:00,3730246.1829804284,3718506.29575611 
 03/11  15:00:00,3643021.811436493,3629936.9549732073 
 03/11  16:00:00,3594035.0102360416,3581351.915338331 
 03/11  17:00:00,3490763.4632767783,3484744.099077201 
 03/11  18:00:00,3540133.165481268,3533940.9266023953 
 03/11  19:00:00,3707289.682565563,3702732.1352926055 
 03/11  20:00:00,3849815.088820584,3846834.935676553 
 03/11  21:00:00,3920163.5111619746,3917240.2625600873 
 03/11  22:00:00,3973023.050332913,3970338.4861879693 
 03/11  23:00:00,4094847.7786620036,4092326.1995683396 
 03/11  24:00:00,4130080.2595657865,4131458.507654556 
 03/12  01:00:00,4116446.718873862,4118669.256108094 
 03/12  02:00:00,4232689.60548236,4234484.977506478 
 03/12  03:00:00,4229226.633156794,4231375.810204844 
 03/12  04:00:00,4202218.065330226,4204262.294230277 
 03/12  05:00:00,4190415.0628178474,4191605.679394625 
 03/12  06:00:00,4051243.7475232244,4053322.7139351144 
 03/12  07:00:00,3862868.7898758417,3865495.617199075 
 03/12  08:00:00,3767963.5311151007,3771088.4201114755 
 03/12  09:00:00,3666173.8497010823,3672738.304990853 
 03/12  10:00:00,2964542.311313623,3035752.4589822562 
 03/12  11:00:00,2061617.3757858968,2423656.0998394266 
 03/12  12:00:00,1220760.5365440594,1913220.0432341867 
 03/12  13:00:00,668109.7381051872,1506384.7444540118 
 03/12  14:00:00,127915.08476391611,1238574.753103032 
 03/12  15:00:00,240434.331971698,1065117.4482165838 
 03/12  16:00:00,37632.42386927086,719939.1512741052 
 03/12  17:00:00,0.0,238200.1425902781 
 03/12  18:00:00,17787.828337837713,290971.60448453506 
 03/12  19:00:00,1076896.14035326,1309881.7472037598 
 03/12  20:00:00,1846938.9260865578,2053577.496389558 
 03/12  21:00:00,2481602.3241909365,2658614.3986855657 
 03/12  22:00:00,2845065.58894901,2994472.74629361 
 03/12  23:00:00,2982985.3104955805,3107063.4172419556 
 03/12  24:00:00,3024038.8062568456,3127168.216647842 
 03/13  01:00:00,3083948.247392635,3168186.5063429377 
 03/13  02:00:00,3047475.4019638216,3116289.6769814524 
 03/13  03:00:00,2988284.262459213,3044600.5428935783 
 03/13  04:00:00,3058698.056541766,3104580.565550773 
 03/13  05:00:00,3137324.0245897467,3175093.566508816 
 03/13  06:00:00,3245400.004079289,3276417.768066561 
 03/13  07:00:00,3387764.7859491985,3413596.3710604766 
 03/13  08:00:00,3501861.7028351394,3524207.864191265 
 03/13  09:00:00,3204141.0776038314,3261269.934037529 
 03/13  10:00:00,2151249.579296923,2448033.7474170215 
 03/13  11:00:00,1064894.37813115,1606661.2310171607 
 03/13  12:00:00,261001.4226702435,1142396.6861543427 
 03/13  13:00:00,0.0,716697.6277825325 
 03/13  14:00:00,0.0,94363.21897282578 
 03/13  15:00:00,0.0,0.0 
 03/13  16:00:00,0.0,0.0 
 03/13  17:00:00,0.0,0.0 
 03/13  18:00:00,0.0,0.0 
 03/13  19:00:00,0.0,75367.17909406181 
 03/13  20:00:00,37106.93466570883,446196.82218337693 
 03/13  21:00:00,352621.51467410696,737371.172381322 
 03/13  22:00:00,833949.2976305971,1172794.2083505383 
 03/13  23:00:00,1647231.8802748786,1967479.7371510526 
 03/13  24:00:00,2087843.4723895066,2369582.02996886 
 03/14  01:00:00,2530992.323175647,2773173.022737479 
 03/14  02:00:00,2841480.554917857,3046614.095172467 
 03/14  03:00:00,2920399.6561956136,3092070.8847211655 
 03/14  04:00:00,3129912.47507272,3272208.7735444373 
 03/14  05:00:00,3403621.236975248,3520570.9689052124 
 03/14  06:00:00,3482963.321047969,3578898.2563107857 
 03/14  07:00:00,3564732.635044747,3643066.968384107 
 03/14  08:00:00,3763784.8534472683,3827324.6262973812 
 03/14  09:00:00,3912664.896711967,3964505.9666338954 
 03/14  10:00:00,3897613.79106083,3939643.1544355713 
 03/14  11:00:00,3850233.9269004026,3884571.450675299 
 03/14  12:00:00,3738986.7264253227,3825106.142688338 
 03/14  13:00:00,2293731.496167489,2807836.943141264 
 03/14  14:00:00,1932876.5842333823,2610004.7803175375 
 03/14  15:00:00,1923510.9714642335,2546485.895844503 
 03/14  16:00:00,1646404.4239986471,2379775.2221799116 
 03/14  17:00:00,1272168.5501108137,2152177.0503494306 
 03/14  18:00:00,2068016.3640574273,2499209.650211002 
 03/14  19:00:00,3274420.8231899315,3433695.3357762615 
 03/14  20:00:00,4056322.2935912358,4188236.0044384487 
 03/14  21:00:00,4476594.867944499,4586501.417056823 
 03/14  22:00:00,4677530.296452247,4767695.743572414 
 03/14  23:00:00,4950394.891143819,5023498.402887605 
 03/14  24:00:00,5060677.562939953,5119419.313150451 
 03/15  01:00:00,5214757.845377657,5261706.614512125 
 03/15  02:00:00,5532138.426944325,5570490.591469837 
 03/15  03:00:00,5803776.592571286,5835237.215003295 
 03/15  04:00:00,6133813.313392571,6158124.584579772 
 03/15  05:00:00,6585468.183399263,6604203.7576492 
 03/15  06:00:00,6895737.298549967,6910065.177958342 
 03/15  07:00:00,6905780.502681639,6914887.926867455 
 03/15  08:00:00,6789816.358569187,6792977.536737323 
 03/15  09:00:00,6103762.595950641,6159851.882600466 
 03/15  10:00:00,4451391.592934038,4988313.062266209 
 03/15  11:00:00,2870518.8420374957,4111154.3205186683 
 03/15  12:00:00,1990697.0615821641,3660519.1277649887 
 03/15  13:00:00,1520891.8282921405,3472163.481204152 
 03/15  14:00:00,722123.5524829914,3009382.26420577 
 03/15  15:00:00,70029.58743691779,2209932.7811343125 
 03/15  16:00:00,47636.56346024363,1889579.9569229742 
 03/15  17:00:00,412218.4632232173,1837520.3296354683 
 03/15  18:00:00,1535368.6539613898,2250136.9154274566 
 03/15  19:00:00,3234870.700141606,3627342.2733983486 
 03/15  20:00:00,4325398.57743827,4659886.685958549 
 03/15  21:00:00,5101757.557408426,5378290.973375515 
 03/15  22:00:00,5713384.593296862,5940912.055144747 
 03/15  23:00:00,6198428.940019492,6384209.858223373 
 03/15  24:00:00,6488734.690381257,6639381.875162391 
 03/16  01:00:00,6403033.708836079,6522490.434547088 
 03/16  02:00:00,6301547.092657501,6396879.397171408 
 03/16  03:00:00,6715156.871395931,6794135.835631572 
 03/16  04:00:00,7181917.515273878,7247744.229603982 
 03/16  05:00:00,7331732.97058844,7386628.14088746 
 03/16  06:00:00,7552514.2248541135,7596879.018728361 
 03/16  07:00:00,7767545.198122015,7804370.813387291 
 03/16  08:00:00,7810542.621429549,7843922.560789805 
 03/16  09:00:00,6774098.9570413735,6950194.735285761 
 03/16  10:00:00,4384219.725558109,5280829.81324134 
 03/16  11:00:00,2588511.2434135843,4105446.619040639 
 03/16  12:00:00,1312156.654807883,3358197.008790335 
 03/16  13:00:00,404711.42362487887,2675856.2027055663 
 03/16  14:00:00,0.0,1905920.0960695979 
 03/16  15:00:00,0.0,1270975.9076690157 
 03/16  16:00:00,0.0,690833.3939712698 
 03/16  17:00:00,0.0,303506.1353044141 
 03/16  18:00:00,14973.722583383644,551932.7474402998 
 03/16  19:00:00,1099350.5473455172,1598131.8424423866 
 03/16  20:00:00,1999692.881543716,2447446.7555060145 
 03/16  21:00:00,2499951.6763933394,2880782.257800862 
 03/16  22:00:00,2724534.0273445467,3042690.196358404 
 03/16  23:00:00,2855878.8580474597,3119242.4322021552 
 03/16  24:00:00,2874860.337592739,3090911.810727359 
 03/17  01:00:00,2940621.8867332954,3116657.703605647 
 03/17  02:00:00,3192633.3374740584,3337271.525270789 
 03/17  03:00:00,3402254.1091451696,3521227.9150065263 
 03/17  04:00:00,3540811.418924231,3637906.302222705 
 03/17  05:00:00,3652506.13124741,3731821.731670742 
 03/17  06:00:00,3699053.462925619,3763819.340802366 
 03/17  07:00:00,3740899.8265751814,3793196.173965219 
 03/17  08:00:00,3772624.772510262,3814620.9596825624 
 03/17  09:00:00,3455800.7469794843,3571597.357344392 
 03/17  10:00:00,2382837.4925426487,2979692.746714473 
 03/17  11:00:00,1329310.1556854432,2425212.1268578395 
 03/17  12:00:00,540036.1002027872,2079913.8867456634 
 03/17  13:00:00,89200.48341510555,1817734.44925178 
 03/17  14:00:00,0.0,1374533.9855851845 
 03/17  15:00:00,0.0,959959.5250078769 
 03/17  16:00:00,0.0,591345.75960172 
 03/17  17:00:00,0.0,363946.99916053796 
 03/17  18:00:00,103478.83783546349,685738.1932026809 
 03/17  19:00:00,980468.0980013675,1443561.533040076 
 03/17  20:00:00,1528228.0841229318,1924777.4509347691 
 03/17  21:00:00,1879978.4446404832,2217777.933623339 
 03/17  22:00:00,2291104.426246656,2576296.930127596 
 03/17  23:00:00,2633572.1407279093,2872439.9244025135 
 03/17  24:00:00,2886911.238840122,3085070.7377644037 
 03/18  01:00:00,3184398.3745929925,3348362.0132158445 
 03/18  02:00:00,3492805.1572098085,3627771.704753582 
 03/18  03:00:00,3849211.1373386504,3959643.5922925384 
 03/18  04:00:00,4206382.547094018,4296174.423756087 
 03/18  05:00:00,4518910.0074447105,4591660.718453578 
 03/18  06:00:00,4811840.8843128355,4870349.055701718 
 03/18  07:00:00,4995101.493732607,5042633.003655591 
 03/18  08:00:00,5047797.073521879,5089275.989080373 
 03/18  09:00:00,4485288.46211189,4647383.904590089 
 03/18  10:00:00,2881458.133322087,3621858.926159838 
 03/18  11:00:00,1417251.8739213482,2705571.0889531397 
 03/18  12:00:00,383252.89486629114,2109955.7073954856 
 03/18  13:00:00,17441.99175199101,1748095.1863122224 
 03/18  14:00:00,0.0,1243706.1420156206 
 03/18  15:00:00,0.0,756918.0513341401 
 03/18  16:00:00,0.0,427640.20122026344 
 03/18  17:00:00,0.0,313419.2906639939 
 03/18  18:00:00,166180.52860939933,842139.8872562597 
 03/18  19:00:00,1331430.5046592988,1868003.148174765 
 03/18  20:00:00,2050485.0808312995,2512548.0515570547 
 03/18  21:00:00,2382521.8597262218,2775819.4489419903 
 03/18  22:00:00,2655123.8705665106,2984745.515242724 
 03/18  23:00:00,2971063.749228759,3245668.755264749 
 03/18  24:00:00,3032218.9465562375,3258765.2635384304 
 03/19  01:00:00,3172568.742555077,3358090.5223044176 
 03/19  02:00:00,3384778.9527055346,3536584.447860449 
 03/19  03:00:00,3508956.9220171776,3632555.9175804034 
 03/19  04:00:00,3679618.538063286,3780280.678610247 
 03/19  05:00:00,3806405.3533929717,3888313.1214024844 
 03/19  06:00:00,3775067.562687115,3841797.6840787698 
 03/19  07:00:00,3828744.805621349,3882878.5138656907 
 03/19  08:00:00,3874232.60648787,3919459.123648804 
 03/19  09:00:00,3544381.2844687114,3591055.151218457 
 03/19  10:00:00,2853696.113011629,3017475.7127370434 
 03/19  11:00:00,2028219.3932126807,2462689.464117805 
 03/19  12:00:00,2141259.507430526,2421647.3805666002 
 03/19  13:00:00,1775017.227664481,2213001.905946237 
 03/19  14:00:00,796783.2782704508,1590449.8781818831 
 03/19  15:00:00,640662.4083548785,1262788.2390337489 
 03/19  16:00:00,535799.0283881635,1112361.644896947 
 03/19  17:00:00,396159.3115682473,992281.0654050205 
 03/19  18:00:00,1986627.7841148784,2229037.3774795607 
 03/19  19:00:00,2646425.004887437,2785660.0259525985 
 03/19  20:00:00,2985328.035845051,3100951.6328146867 
 03/19  21:00:00,3300383.8776277606,3396159.4052949157 
 03/19  22:00:00,3638426.385393262,3717478.0261246343 
 03/19  23:00:00,3875558.3669112977,3940874.3751834948 
 03/19  24:00:00,4105845.5431144754,4159529.684922036 
 03/20  01:00:00,4420539.398414899,4465776.896977794 
 03/20  02:00:00,4690641.0474973945,4728425.287449722 
 03/20  03:00:00,5038840.821716458,5070684.452065421 
 03/20  04:00:00,5401802.599153352,5428700.263822883 
 03/20  05:00:00,5611438.43086047,5632890.003288903 
 03/20  06:00:00,5769918.101320125,5786417.5841672635 
 03/20  07:00:00,5897315.83607661,5910066.950107547 
 03/20  08:00:00,5854460.273521028,5862185.74941054 
 03/20  09:00:00,5342013.400693545,5344376.790801046 
 03/20  10:00:00,4354066.540736345,4408523.521824286 
 03/20  11:00:00,3446936.92575554,3653122.2738276217 
 03/20  12:00:00,2998088.1507668435,3187849.1044416716 
 03/20  13:00:00,2560093.3124236716,2793809.8787683495 
 03/20  14:00:00,1925987.9248849787,2302168.1539321174 
 03/20  15:00:00,1769423.0314167659,2067351.834853481 
 03/20  16:00:00,1484543.7340067825,1813016.8302584148 
 03/20  17:00:00,1022266.5793436915,1483353.594808047 
 03/20  18:00:00,1438155.943073975,1719097.2470486136 
 03/20  19:00:00,2569107.5946659762,2653360.554527642 
 03/20  20:00:00,3613776.950908852,3688498.791641387 
 03/20  21:00:00,4530168.509547838,4591228.63514186 
 03/20  22:00:00,4872467.1197649455,4921757.988273205 
 03/20  23:00:00,4973016.7610923285,5012067.506337988 
 03/20  24:00:00,5144860.901051601,5175001.341296864 
 03/21  01:00:00,5449800.692457943,5475789.504092667 
 03/21  02:00:00,5719113.1888236245,5743008.244335756 
 03/21  03:00:00,5914818.826921675,5934922.914881659 
 03/21  04:00:00,6132143.558548242,6150299.76913711 
 03/21  05:00:00,6449335.502950153,6465347.357025407 
 03/21  06:00:00,6669546.284160825,6683809.178863857 
 03/21  07:00:00,6767667.052081158,6780345.748892073 
 03/21  08:00:00,6685963.398241086,6701752.441012457 
 03/21  09:00:00,5673282.493109072,5846263.444829602 
 03/21  10:00:00,3658633.324480906,4386551.800702378 
 03/21  11:00:00,2094664.794501998,3227321.2267183173 
 03/21  12:00:00,853605.7161337456,2397876.937810004 
 03/21  13:00:00,104940.86507030661,1707185.5871388132 
 03/21  14:00:00,0.0,953532.4861874551 
 03/21  15:00:00,0.0,393847.9833179023 
 03/21  16:00:00,0.0,51975.10589820449 
 03/21  17:00:00,0.0,739.2798342858441 
 03/21  18:00:00,0.0,270564.35185222037 
 03/21  19:00:00,595046.5396398836,1067854.3488447831 
 03/21  20:00:00,1376131.862007842,1783087.490005543 
 03/21  21:00:00,1988949.4013581811,2342017.98774682 
 03/21  22:00:00,2542297.547602257,2846958.8654975737 
 03/21  23:00:00,3044610.9178883526,3304682.8636859125 
 03/21  24:00:00,3700041.775782654,3919386.713772129 
 03/22  01:00:00,4366503.167116494,4550578.152245522 
 03/22  02:00:00,4887909.9697417505,5040930.373086009 
 03/22  03:00:00,5452253.043431442,5577174.802361563 
 03/22  04:00:00,6035041.204245461,6135398.0121092945 
 03/22  05:00:00,6447562.747347679,6527675.707775077 
 03/22  06:00:00,6739883.358416798,6804562.985862067 
 03/22  07:00:00,6963918.6115991585,7016268.747974127 
 03/22  08:00:00,6798681.448428069,6856682.351196004 
 03/22  09:00:00,5288110.900888747,5578663.510407947 
 03/22  10:00:00,3207317.5421904386,4126330.6902351067 
 03/22  11:00:00,1563906.400896363,3045194.934475191 
 03/22  12:00:00,213784.3167646046,2066295.327486971 
 03/22  13:00:00,0.0,1132961.0375829127 
 03/22  14:00:00,0.0,263691.75010635087 
 03/22  15:00:00,0.0,0.0 
 03/22  16:00:00,0.0,0.0 
 03/22  17:00:00,0.0,0.0 
 03/22  18:00:00,0.0,0.0 
 03/22  19:00:00,0.0,0.0 
 03/22  20:00:00,0.0,318936.0474096495 
 03/22  21:00:00,301317.4561445554,734937.0692369107 
 03/22  22:00:00,592983.6871590174,949677.6126941405 
 03/22  23:00:00,790008.0721535968,1102723.9816329165 
 03/22  24:00:00,1003096.3796387045,1288622.7425100268 
 03/23  01:00:00,1231804.6503005463,1482050.5459381472 
 03/23  02:00:00,1482346.4378059986,1697430.6637232115 
 03/23  03:00:00,1665464.4331114413,1847671.4818231617 
 03/23  04:00:00,1721345.7736996922,1873922.1847360707 
 03/23  05:00:00,1815650.4606637137,1942155.8126248007 
 03/23  06:00:00,1991892.214674154,2096773.6369666376 
 03/23  07:00:00,2108303.9278773447,2195242.098711496 
 03/23  08:00:00,2216371.078259958,2288661.481149578 
 03/23  09:00:00,2088573.377359911,2164160.1261754017 
 03/23  10:00:00,1427314.906444207,1644466.8052638737 
 03/23  11:00:00,550961.254559661,1056393.1954255279 
 03/23  12:00:00,325.0347606655851,583925.8850240138 
 03/23  13:00:00,0.0,437942.7793324634 
 03/23  14:00:00,0.0,343879.99326407444 
 03/23  15:00:00,0.0,168278.4843900281 
 03/23  16:00:00,0.0,198298.5248083158 
 03/23  17:00:00,95859.62251840938,365003.59888166864 
 03/23  18:00:00,200035.68027777693,376039.0501142902 
 03/23  19:00:00,644751.3444748853,726308.0627872536 
 03/23  20:00:00,1085703.8856357902,1194389.3388766898 
 03/23  21:00:00,1207760.0339483349,1299776.7088342772 
 03/23  22:00:00,1317925.8586225908,1395069.6583623658 
 03/23  23:00:00,1414325.3848384442,1478916.0750515289 
 03/23  24:00:00,1584072.52226941,1637776.2796905064 
 03/24  01:00:00,1747424.7795417304,1792193.1206515643 
 03/24  02:00:00,1842888.5594404114,1880035.8051948026 
 03/24  03:00:00,2018785.6656726087,2049400.7816792368 
 03/24  04:00:00,2479014.667629798,2504392.652387206 
 03/24  05:00:00,2624428.160183809,2645373.713504578 
 03/24  06:00:00,2605814.9589153077,2623057.502947045 
 03/24  07:00:00,2636488.1248839865,2650736.944506626 
 03/24  08:00:00,2651219.3092099256,2663039.5196145526 
 03/24  09:00:00,2582464.143653141,2599336.7831938867 
 03/24  10:00:00,2188195.265487907,2260669.0497325207 
 03/24  11:00:00,1862452.1970322777,1995425.0524835787 
 03/24  12:00:00,1076099.723312023,1442313.4248187193 
 03/24  13:00:00,578448.6497054881,1059930.0021100368 
 03/24  14:00:00,1284596.3009573545,1540318.383683328 
 03/24  15:00:00,2247880.177062161,2329958.804831905 
 03/24  16:00:00,2299524.669103641,2366764.3345173686 
 03/24  17:00:00,2356732.7417437145,2411122.802413098 
 03/24  18:00:00,2390028.5538673615,2434785.642424513 
 03/24  19:00:00,2531002.880700396,2566433.4508384736 
 03/24  20:00:00,3073017.483173846,3099105.010503675 
 03/24  21:00:00,3504749.310879635,3525176.9685209263 
 03/24  22:00:00,3828908.824320563,3844505.2332554357 
 03/24  23:00:00,3919863.178959011,3932002.8574607447 
 03/24  24:00:00,4204211.810292308,4212901.912860514 
 03/25  01:00:00,4496832.483846084,4503193.868991397 
 03/25  02:00:00,4707710.193965426,4712339.929055639 
 03/25  03:00:00,4945113.229319689,4948075.420747804 
 03/25  04:00:00,5162322.107437543,5163653.017789812 
 03/25  05:00:00,5215746.483255805,5215694.523030189 
 03/25  06:00:00,5204332.227739321,5203295.70053493 
 03/25  07:00:00,5221944.793609649,5221456.47238432 
 03/25  08:00:00,4848739.991585517,4855504.367094697 
 03/25  09:00:00,3975045.4771160595,4040293.2004107987 
 03/25  10:00:00,3060638.446129162,3292034.770069266 
 03/25  11:00:00,2024688.3719862476,2513115.6665326473 
 03/25  12:00:00,1067713.9824206547,1802691.549223446 
 03/25  13:00:00,1020712.3039064929,1572218.424069201 
 03/25  14:00:00,553039.1461729327,1308821.3613617353 
 03/25  15:00:00,453794.37140226073,975461.8901564863 
 03/25  16:00:00,412041.8686859055,787929.3834823928 
 03/25  17:00:00,443049.50727666693,715078.3838079021 
 03/25  18:00:00,548561.733475895,717414.8486803032 
 03/25  19:00:00,1139709.2485878342,1210824.5390199197 
 03/25  20:00:00,1901175.8016931294,1990831.5210210695 
 03/25  21:00:00,2389491.2377232816,2465509.001157033 
 03/25  22:00:00,2824981.7722736206,2889372.2666986166 
 03/25  23:00:00,3221719.7913919548,3276178.1711762627 
 03/25  24:00:00,3342940.4123475053,3388703.172108951 
 03/26  01:00:00,3452975.1196103357,3489535.8697987753 
 03/26  02:00:00,3524405.856988935,3554730.220716724 
 03/26  03:00:00,3577165.5733649656,3601811.6996215717 
 03/26  04:00:00,3502862.2947352817,3522671.6055005975 
 03/26  05:00:00,3301442.1052395236,3317462.054646224 
 03/26  06:00:00,3342124.069357412,3354769.0499807466 
 03/26  07:00:00,3449186.2759278454,3459460.7015258567 
 03/26  08:00:00,3389356.888069235,3397974.596584031 
 03/26  09:00:00,3330831.36558946,3338497.527698274 
 03/26  10:00:00,3147208.3662938084,3156505.6911690114 
 03/26  11:00:00,2589589.8893754743,2688094.178064895 
 03/26  12:00:00,1652938.02065222,2080689.1292973624 
 03/26  13:00:00,890018.9384736144,1757129.764446767 
 03/26  14:00:00,556082.6840097026,1541272.8913089589 
 03/26  15:00:00,234916.13945876306,1295741.4290753899 
 03/26  16:00:00,0.0,973715.5301625659 
 03/26  17:00:00,28048.707095165082,719285.7646381265 
 03/26  18:00:00,551224.8528550802,870720.4943850194 
 03/26  19:00:00,1738655.041505612,1900350.4214333363 
 03/26  20:00:00,2657852.428769875,2825773.956020388 
 03/26  21:00:00,3631434.194748578,3772855.036212586 
 03/26  22:00:00,3873992.799897324,3991043.7476258343 
 03/26  23:00:00,4046662.963002488,4142902.502234333 
 03/26  24:00:00,4366603.364271006,4445513.42499219 
 03/27  01:00:00,4629599.080872349,4693946.765795518 
 03/27  02:00:00,4567996.406227792,4619748.246687257 
 03/27  03:00:00,4520151.230691521,4562421.225405804 
 03/27  04:00:00,4634752.405486357,4669148.7768257195 
 03/27  05:00:00,4677922.011072677,4705693.984297013 
 03/27  06:00:00,4586921.349470133,4609085.591672108 
 03/27  07:00:00,4572596.948285375,4590213.698730802 
 03/27  08:00:00,4602980.414213146,4616716.89068653 
 03/27  09:00:00,4561584.077417642,4572433.98270512 
 03/27  10:00:00,4451990.202851716,4484988.767975462 
 03/27  11:00:00,3829601.9210453113,4120376.513274986 
 03/27  12:00:00,3078509.061145708,3836061.35694693 
 03/27  13:00:00,2648431.0455513434,3756476.9096151805 
 03/27  14:00:00,2245811.305358849,3553740.920492673 
 03/27  15:00:00,2078118.652886569,3263591.616633147 
 03/27  16:00:00,2164870.2630354734,3050073.7617423628 
 03/27  17:00:00,2598943.46291273,3154772.443484398 
 03/27  18:00:00,3049052.569309608,3331559.1143379593 
 03/27  19:00:00,3947646.614166473,4055800.338375382 
 03/27  20:00:00,4698049.288362661,4843202.1745485915 
 03/27  21:00:00,5068548.64101356,5188111.282124497 
 03/27  22:00:00,5459930.841411982,5558571.296043667 
 03/27  23:00:00,5923685.09246193,6004069.100366702 
 03/27  24:00:00,6346768.6270520575,6410850.580083539 
 03/28  01:00:00,6718975.98468558,6771272.850481677 
 03/28  02:00:00,7046880.199138727,7089919.686485892 
 03/28  03:00:00,7422201.00872753,7456246.040589325 
 03/28  04:00:00,7746704.820821936,7773392.555393996 
 03/28  05:00:00,7933026.832407384,7954015.792155032 
 03/28  06:00:00,8138364.110560808,8154585.48255791 
