Date/Time,BATIMENT0000000240877151_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877151_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877151_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877151_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877151_PART0_F4_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877151_PART0_F5_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/16  04:00:00,9465542.98748622,9078931.783170305,9163562.508642476,9507854.286213955,11505705.208906151,31095917.364499588 
 01/16  05:00:00,9357742.120046875,8976654.410124823,9056461.66845809,9387798.00659902,11335179.552371962,30217586.40794872 
 01/16  06:00:00,8996936.704281189,8597375.571153855,8669359.301203158,8986754.764893405,10863387.810074423,28713572.120274212 
 01/16  07:00:00,8608348.229265735,8179976.722971669,8244222.644348092,8551905.828733226,10368558.868100127,27359286.67981397 
 01/16  08:00:00,8336990.826220676,7884520.766701974,7940706.553853531,8237441.374526318,9999200.089116383,26285836.77981767 
 01/16  09:00:00,8274541.878079683,7815990.753592023,7868139.270950705,8156044.074116842,9882465.36825728,25858955.4330743 
 01/16  10:00:00,8342437.447990803,7891512.625747248,7943005.966194447,8224831.642487645,9950192.16467327,26283530.834194005 
 01/16  11:00:00,8102158.251909034,7646628.720697038,7683407.696702242,7918559.332508847,9557781.451742284,25902797.653236456 
 01/16  12:00:00,7340526.375770001,6850136.910291218,6854810.531257974,6879663.067687351,8242740.012725384,23496561.802896712 
 01/16  13:00:00,6592125.514991179,6053472.150577295,6023153.082258103,5750680.451251604,6942508.968001854,21143129.75321815 
 01/16  14:00:00,5972659.3924452625,5381784.3291503005,5333653.808251781,5041740.7309838105,5929745.165169938,18872269.242951307 
 01/16  15:00:00,5553966.271548319,4916077.20327715,4870825.438186889,4775899.544956528,5369517.416166117,17113191.567290507 
 01/16  16:00:00,5524176.604764884,4860609.557063524,4832295.487123407,4895884.222610548,5803798.529889018,17092379.223666996 
 01/16  17:00:00,5745934.488188609,5079920.490595569,5077636.241851148,5223549.764034978,6480809.778065218,18663163.62718271 
 01/16  18:00:00,6138518.63056122,5473741.243160071,5491696.519923563,5706635.758776142,7173527.624115493,21520826.411586773 
 01/16  19:00:00,6489286.012013767,5839819.845143782,5872921.766815442,6127355.760337187,7712585.539307866,23189829.539695058 
 01/16  20:00:00,7012286.007073435,6392225.694686117,6436164.502946004,6716583.949161073,8408158.630783552,25098917.384453047 
 01/16  21:00:00,7436177.401742173,6846500.930328284,6901864.556305682,7207537.219938442,8999428.535425156,26785216.367773328 
 01/16  22:00:00,7664369.74382167,7090415.164882267,7150498.178485541,7469979.961537381,9314951.211098583,27510693.84736332 
 01/16  23:00:00,7969169.979585108,7416552.851427881,7477968.780096804,7800792.449332794,9669323.617098978,28028623.520389795 
 01/16  24:00:00,8425711.226013679,7913018.822065117,7984926.475164985,8325228.760181344,10275337.285688348,29623771.74699736 
 01/17  01:00:00,8810887.887251364,8334774.113871548,8417825.458421303,8778352.732930968,10815928.059411088,31190485.30983841 
 01/17  02:00:00,9047497.549060475,8589388.646942735,8665769.44921129,9012446.147481889,11016682.117700089,30795733.384675406 
 01/17  03:00:00,9192220.926540207,8754729.570946887,8827486.460367227,9157761.83713378,11110180.883729348,30205629.06322929 
 01/17  04:00:00,9216660.026997712,8802595.738836264,8882884.63842652,9220510.973053053,11189402.249906,30434719.90750607 
 01/17  05:00:00,9038861.551174259,8616418.94355437,8694475.546595683,9031815.360146888,10984252.796387093,29810944.252098877 
 01/17  06:00:00,8839619.79566097,8400012.267249193,8470289.999335699,8798590.789237654,10708614.61810346,28867495.051018946 
 01/17  07:00:00,8706601.03507506,8262058.904750726,8330864.683064287,8656100.725771366,10541581.579793334,28342288.335306816 
 01/17  08:00:00,8645519.929271478,8202201.185445867,8271029.213183202,8593136.136214016,10457572.122038247,28000765.697279714 
 01/17  09:00:00,8841450.969638452,8415337.198806152,8486436.17109454,8806386.498372575,10673105.730325492,28447684.19642721 
 01/17  10:00:00,9066443.647629078,8668126.237802336,8740768.137542669,9053795.174931342,10935641.794994071,29310537.961301588 
 01/17  11:00:00,8936975.145530809,8535985.10292742,8585430.249178406,8846653.507064138,10648691.872552514,28825754.770253353 
 01/17  12:00:00,8225202.786562261,7779395.70038248,7802358.1552641215,8004048.502926258,9680986.39058556,26913325.215260252 
 01/17  13:00:00,7278976.911001793,6771480.580750392,6761157.24899961,6792829.377441455,8289087.166573778,24491067.8975635 
 01/17  14:00:00,6483554.400070532,5939486.069414083,5913776.702743183,5742669.93704876,6874881.547460858,21873966.11328496 
 01/17  15:00:00,6026447.768176071,5443580.5665335925,5428650.268893686,5420765.493763855,6199560.116632636,19975114.028753065 
 01/17  16:00:00,5661633.868111522,5049696.7675858,5062821.886603011,5189840.073665328,5928987.299200406,16947109.1852147 
 01/17  17:00:00,5923903.0093499245,5257738.415733011,5249512.446592316,5402222.744474929,6635279.531957285,18317384.640587263 
 01/17  18:00:00,6795924.312353957,6158272.514865398,6168471.028130883,6380383.155637722,7843640.488173553,22244006.7053899 
 01/17  19:00:00,7397258.481271268,6800744.770136889,6826720.137752116,7067120.745878372,8626410.785682287,24037153.592460226 
 01/17  20:00:00,7597595.004066057,7020233.894617947,7051270.721033628,7302281.906836852,8901175.725283181,24636679.047008507 
 01/17  21:00:00,7617990.792131156,7043675.417569863,7081886.0798599245,7352839.969168192,9011613.987832189,25258121.341699276 
 01/17  22:00:00,7782347.228714762,7219324.857189882,7264733.92348735,7554911.2877644915,9283815.595702782,26239382.719088838 
 01/17  23:00:00,8190644.116017235,7648867.503243068,7694981.205596317,7988911.726207793,9756605.086423326,27159636.50418327 
 01/17  24:00:00,8543639.788725358,8030944.820490511,8080289.267336794,8376596.047894686,10170714.511539264,27883138.01490479 
 01/18  01:00:00,8705559.711096687,8216957.714753554,8271433.150903419,8572632.805861175,10388295.372826952,28277251.510493375 
 01/18  02:00:00,8831140.974780409,8365298.672262946,8429162.926518751,8744574.617426809,10610583.164822526,29033444.70752992 
 01/18  03:00:00,8955441.919928534,8499560.388258412,8565116.400737064,8886278.400142277,10780173.229962869,29396736.020601448 
 01/18  04:00:00,8944881.002635356,8503783.706520133,8576255.331549989,8907570.104479013,10829610.50093114,29714931.72254614 
 01/18  05:00:00,8902997.972360954,8474996.33717758,8559721.13872309,8912259.801194184,10896146.043138236,30380180.603209425 
 01/18  06:00:00,8968684.122456992,8552237.548071753,8643576.547600225,9009192.310007814,11040099.139136422,30990611.76465876 
 01/18  07:00:00,9028354.544725258,8617767.973494766,8713133.061358243,9088581.959900219,11156954.895423947,31432942.172539607 
 01/18  08:00:00,9090887.101777218,8675494.620881952,8766975.718871135,9142849.610955665,11225936.671405837,31552040.693691805 
 01/18  09:00:00,9216713.378735436,8794987.410761528,8876617.126726674,9242497.579854758,11316697.879571676,31536717.148090012 
 01/18  10:00:00,9251468.585992465,8833655.99600919,8900594.265836654,9232637.206147185,11226522.24757442,30696954.794071104 
 01/18  11:00:00,9184556.293409504,8777034.975411287,8831123.263890104,9121956.04532789,11026411.78271136,29929263.23936165 
 01/18  12:00:00,10061228.709207444,9658434.506265966,9683994.585204603,9944516.360689817,11825553.329591442,30906169.954022266 
 01/18  13:00:00,10709947.109196605,10315724.723980807,10327867.643862186,10581901.340324726,12473619.167343711,31800782.92533347 
 01/18  14:00:00,10930503.44450518,10555506.634716948,10565635.217828339,10814947.084001405,12711553.619514225,32261032.223025594 
 01/18  15:00:00,10448179.980798159,10111963.387096234,10132943.562543526,10362952.817036236,12208801.687639046,31700245.141376115 
 01/18  16:00:00,9675586.013426453,9362999.664039085,9396532.854241092,9608914.588842584,11390721.16872627,30457845.797808792 
 01/18  17:00:00,9786288.963546315,9483004.623072686,9535832.928909212,9787079.88276922,11639210.767043563,30737752.968541786 
 01/18  18:00:00,10051520.20483673,9772475.491405053,9854761.457257885,10163601.830609526,12125512.927610243,31907930.698812887 
 01/18  19:00:00,10279419.16890805,10026300.682036387,10127325.31851311,10468318.203902837,12525901.170884566,33367041.24170255 
 01/18  20:00:00,10564824.839309305,10342360.873847345,10459629.162553515,10826793.018885246,12980012.001566399,35000516.88433533 
 01/18  21:00:00,10965492.815527542,10779190.881241776,10913888.617816575,11310249.715055434,13580171.750491623,37072143.656208865 
 01/18  22:00:00,11262702.365846984,11107895.116390623,11257940.952505749,11680486.95363211,14051335.084881019,38733459.166534714 
 01/18  23:00:00,11263887.401481338,11113988.729672858,11271584.34913022,11713412.086848015,14150753.256919436,39417675.56872344 
 01/18  24:00:00,11063836.712692596,10895030.723048307,11045382.547952998,11481665.672721103,13893115.099149149,38431045.61848484 
 01/19  01:00:00,10924507.752317393,10749854.421232358,10896922.411214432,11325913.339721275,13703700.321672369,37634520.670196705 
 01/19  02:00:00,11196880.63203409,11042904.408107955,11199137.646402681,11644620.030532962,14093959.940872025,38958518.578252696 
 01/19  03:00:00,11426917.42713227,11294877.290557392,11459594.566621412,11919593.225577384,14429431.38017853,40059170.48650245 
 01/19  04:00:00,11355697.918401152,11223063.870577298,11391742.342806103,11863282.288076691,14410074.226619845,40333716.72073374 
 01/19  05:00:00,11390256.302499846,11245211.473809145,11414294.297860438,11905715.66896912,14545640.397779914,41563120.37570787 
 01/19  06:00:00,11629824.367162483,11482370.372713065,11646869.39284588,12146104.025966614,14852483.719642013,42722410.22928304 
 01/19  07:00:00,11896037.082117612,11758980.534638736,11917806.612285709,12408996.835482437,15115740.323712038,42929925.21561672 
 01/19  08:00:00,11819818.097483654,11665996.332999853,11807604.457720656,12276670.867873674,14922354.526259394,41824480.70728339 
 01/19  09:00:00,11672397.883057347,11495517.624714013,11616816.40883938,12053031.0961465,14592743.98627678,40051949.85257012 
 01/19  10:00:00,11401154.496074986,11199459.182936657,11293333.973706994,11671712.472756404,14046922.15849308,37837754.531336166 
 01/19  11:00:00,10734236.899548663,10444471.515074465,10464541.99502758,10715445.39724914,12836023.47672786,35176878.870212466 
 01/19  12:00:00,9930626.641899835,9551967.212611143,9498719.144632455,9554549.631303191,11418902.544768201,33474236.108285055 
 01/19  13:00:00,9300727.881089589,8886141.773753684,8809905.90075711,8624253.099578174,10372632.11474844,32584339.85484393 
 01/19  14:00:00,8667788.421255047,8224000.227202718,8130577.476492176,7613864.19744072,8808377.340585988,30293101.290413857 
 01/19  15:00:00,8416287.02250026,7968078.6712276,7911465.109081137,7739818.924312705,8484695.894118743,28766657.05788011 
 01/19  16:00:00,8388457.358582282,7936778.753945484,7914579.18758768,7989279.730963623,9162166.542303648,27239009.370517798 
 01/19  17:00:00,8661980.52603956,8218814.62665295,8220464.0226588845,8380891.067325556,10107725.370144492,28687909.755361896 
 01/19  18:00:00,9297458.265800208,8906102.21221631,8951001.543858234,9200949.22332936,11144005.467319515,31650609.91114053 
 01/19  19:00:00,9856639.676954824,9512540.485078592,9578264.85445485,9860476.74591525,11855886.472103246,32520223.054463714 
 01/19  20:00:00,10396060.807111647,10097588.321333867,10184548.969072856,10509403.994299512,12657468.581000142,35196942.116359726 
 01/19  21:00:00,10638618.896535568,10374241.891324481,10485504.145899037,10860539.77350314,13167840.030180067,37504607.26010054 
 01/19  22:00:00,10914660.323006915,10692025.86369584,10821869.998924209,11223424.512869854,13607799.224301852,38630393.08460188 
 01/19  23:00:00,11590851.04278981,11429699.528217997,11578807.468194058,12009526.751012087,14516579.594262678,41089105.53891722 
 01/19  24:00:00,11832840.881722808,11710413.283657972,11873626.56243674,12325536.673666667,14901749.641220914,42086720.61244923 
 01/20  01:00:00,11801064.240990477,11689345.139306612,11853687.951387107,12304191.09268257,14862682.747617027,41460929.99621908 
 01/20  02:00:00,11980477.155943688,11893104.00786722,12059420.146259382,12506197.262525158,15052042.234440878,41390331.49372557 
 01/20  03:00:00,12055099.033709953,11989442.471012982,12159030.137560733,12605020.364806306,15142235.920839367,41232312.303768754 
 01/20  04:00:00,12013123.36012086,11955156.565702181,12124175.921150114,12565126.757142749,15074604.167686045,40675422.38178377 
 01/20  05:00:00,11897921.599899137,11838347.288737101,11999789.523984222,12422266.515188511,14855627.183771897,39412758.17155608 
 01/20  06:00:00,11768941.446566813,11706324.004109193,11863660.264701782,12276029.598189468,14662574.111729389,38609680.90126917 
 01/20  07:00:00,11809373.916550023,11754173.757999942,11915898.83227555,12334228.425189096,14734457.739357583,38939795.68337462 
 01/20  08:00:00,11945772.1109096,11909839.915424397,12083195.922886573,12520377.15613412,14983394.905932898,40063924.83477147 
 01/20  09:00:00,11998946.425994689,11974959.593099266,12158278.259423163,12613440.768058598,15139864.189131077,41091652.74638657 
 01/20  10:00:00,11659406.13491723,11614354.592065219,11779483.029411804,12196065.914046224,14610541.90281713,39991462.247253284 
 01/20  11:00:00,10732157.25333474,10630607.934469884,10750288.547757847,10978240.572020158,12731245.708097655,36179058.06199074 
 01/20  12:00:00,9877313.418720758,9725308.006456163,9789181.560328534,9411841.145473085,10822280.69614376,32793631.174904514 
 01/20  13:00:00,9243928.411147686,9077811.69496021,9091208.292186158,7859001.568968856,9124572.086659327,30134993.995234117 
 01/20  14:00:00,9052737.088507606,8859054.562132426,8879513.884686362,8033232.289899484,8888477.20158387,29079756.96788818 
 01/20  15:00:00,8910850.794336025,8720426.861226993,8797035.4606916,8478938.13742166,8600677.835677281,27290845.98104659 
 01/20  16:00:00,8954898.561372524,8720724.249669317,8801701.17371004,8861906.24125354,9922230.59841442,27503186.68369823 
 01/20  17:00:00,9236431.200680466,8973722.569339626,9047390.216787351,9173538.805039326,10847619.93292722,29750286.802831583 
 01/20  18:00:00,9814106.949560396,9564830.862419832,9659654.127737287,9869665.621881483,11771915.673361812,32906732.511324994 
 01/20  19:00:00,10322481.097534904,10105747.300053228,10222780.172793407,10494362.06215592,12546773.232403874,34945101.30951663 
 01/20  20:00:00,10643378.83974596,10447663.889711421,10576406.083478605,10886737.633458754,13046586.22277754,36426028.84023068 
 01/20  21:00:00,10957732.369231932,10783799.753935318,10922096.252197769,11264562.352078946,13518127.938664524,37724928.62137866 
 01/20  22:00:00,11039268.87211197,10876444.096177317,11019894.244865727,11383338.627945691,13684581.293024875,38064989.835143656 
 01/20  23:00:00,10862209.067514796,10684473.163225867,10825312.886442363,11199471.43680717,13505465.896841543,37460365.20695648 
 01/20  24:00:00,10847220.209611144,10664497.601539187,10804067.409469899,11185501.485875495,13496122.156265846,37250439.25935927 
 01/21  01:00:00,11072619.806823315,10908478.431408577,11051507.752602365,11440305.905525554,13768546.877334319,37651466.888091244 
 01/21  02:00:00,10944024.379869057,10784348.719966324,10931343.289822508,11329661.221334228,13661919.915254517,37326941.81297716 
 01/21  03:00:00,10693478.896922104,10516046.848766927,10662743.738467412,11069407.426599499,13402453.840619845,36818893.03585833 
 01/21  04:00:00,10740213.306412533,10563869.65031684,10713979.88790891,11131794.979352921,13493129.289680863,37213750.68504803 
 01/21  05:00:00,10785522.351829106,10616670.843443822,10771292.975160332,11199023.860415058,13586222.679857668,37523998.8656093 
 01/21  06:00:00,10706387.044807587,10529582.155667773,10679531.720355263,11101387.910026653,13455676.212637044,36821263.456058994 
 01/21  07:00:00,10627859.337007951,10440137.045048147,10579553.82115932,10981970.977877682,13260642.97232748,35607210.54706003 
 01/21  08:00:00,10642358.183010917,10455111.850887278,10589970.21890755,10980763.29219101,13214750.436154166,35072968.35571151 
 01/21  09:00:00,10684412.70924773,10505953.00024412,10642827.323675103,11033863.233271006,13266966.990168959,35275564.02762462 
 01/21  10:00:00,10552199.581410011,10369203.022622071,10497205.47258369,10868913.382805936,13074738.875212392,35148062.70243685 
 01/21  11:00:00,10005288.37471371,9787274.113813162,9875143.599551352,10092987.594818769,12086039.210066121,33335560.22449053 
 01/21  12:00:00,9237707.592220891,9002694.37256445,8929782.696201237,8483332.31001574,10222256.965024082,30419466.567156307 
 01/21  13:00:00,8696821.868025826,8430461.565529203,7842841.638662749,6864728.504229023,8517590.2886322,28185427.249115758 
 01/21  14:00:00,8393411.566489698,8129178.096099104,7557998.830960235,6225012.010306122,7363811.879208729,26276810.297010493 
 01/21  15:00:00,8335252.47354347,8090641.363232578,7973376.729411725,6862614.299768349,7076902.961243954,25010171.285942014 
 01/21  16:00:00,8479920.021425856,8199322.104448205,8197413.050217207,8010359.3954748735,7923207.1678297855,24413636.299466725 
 01/21  17:00:00,8794090.99075436,8480095.582801146,8480607.331563134,8494785.56745953,9839573.495685447,26162062.06541522 
 01/21  18:00:00,9319550.608517785,8998356.348985022,9013863.015233418,9111639.350072933,10812087.678931931,30036143.414976124 
 01/21  19:00:00,9620843.968947675,9323379.714299472,9362676.730439605,9520170.792572223,11328171.588389045,31278271.057080023 
 01/21  20:00:00,9901707.678662438,9626921.676025938,9681231.510758827,9876521.76816333,11758207.555332894,32264302.968377095 
 01/21  21:00:00,10201372.627535472,9952798.601152088,10021778.598686788,10251352.633808836,12207245.490053799,33329228.81503572 
 01/21  22:00:00,10477097.020816326,10246822.953122731,10326340.212448709,10583948.229898773,12604014.66725795,34222911.79436026 
 01/21  23:00:00,10711688.35580138,10502479.904296592,10591091.353923932,10869665.141679073,12935409.83110294,34892814.45106455 
 01/21  24:00:00,10857698.930979917,10666043.674133105,10762266.84623965,11057806.523556035,13156174.356581477,35283406.47334601 
 01/22  01:00:00,10962145.226153832,10784762.317661688,10887555.903781984,11197599.923879325,13322210.810795363,35567905.67635671 
 01/22  02:00:00,11079849.48752408,10917205.484423723,11026018.215418713,11348294.465980811,13497037.758772377,35887976.83515251 
 01/22  03:00:00,11212481.867703041,11066382.494311988,11181967.57218326,11516684.636470057,13694129.3676383,36336690.22320927 
 01/22  04:00:00,11295837.038244635,11162654.371718805,11283241.553998545,11627338.272713885,13825296.59543445,36583454.78186351 
 01/22  05:00:00,11360029.514503248,11236188.362231746,11359917.157449454,11709829.127588829,13916873.158089515,36707712.71167954 
 01/22  06:00:00,11414254.65992852,11299953.298469272,11426467.14917713,11781042.655365424,13996247.308158197,36782676.0481973 
 01/22  07:00:00,11443458.174489595,11335103.002688106,11463160.273446552,11820241.307278208,14036025.378201053,36770144.027690224 
 01/22  08:00:00,11460849.31165227,11357067.669434657,11484523.323280439,11839578.627569258,14042153.119987622,36534758.890098654 
 01/22  09:00:00,11439193.715538677,11338218.612240557,11465867.345205477,11819888.572573343,14012103.474459905,36397496.90205227 
 01/22  10:00:00,11316167.358008951,11215028.190706838,11339979.776092213,11685604.049999313,13869551.556245934,36373418.130119875 
 01/22  11:00:00,11085726.114527673,10980024.66729988,11084384.202780887,11353469.055970978,13439739.058795938,35779614.79326614 
 01/22  12:00:00,10658725.374266231,10544055.966109974,10581766.930494433,10585911.80279709,12513428.733788881,34109700.254832625 
 01/22  13:00:00,10193454.483877435,10030317.895037036,9932863.622731991,9804560.812210256,11633551.50239087,32541735.080921926 
 01/22  14:00:00,9948244.30365272,9768061.21947561,9691880.441591784,9551626.553469677,11253425.479816416,31680180.66875252 
 01/22  15:00:00,10009556.712830387,9830440.731594574,9860245.371075977,9907033.432334932,11583394.458730884,31666354.006980143 
 01/22  16:00:00,9908239.438566394,9734163.425858336,9790776.391155845,9918452.538169445,11240290.793160122,30448394.06319408 
 01/22  17:00:00,10042355.351113036,9848910.359032076,9919571.107272143,10130563.821867313,11884301.557555437,30649709.118896507 
 01/22  18:00:00,10371478.588490244,10174362.495407056,10260539.668108094,10529222.797120003,12486665.637948494,32876633.969362073 
 01/22  19:00:00,10455859.094608756,10263902.532825999,10363855.10185109,10665709.782799207,12694651.516058166,33704854.66210897 
 01/22  20:00:00,10522463.601603763,10336688.912792798,10445984.951885855,10769031.46969803,12850194.353197087,34320196.86288079 
 01/22  21:00:00,10623132.683650121,10445218.05481292,10559950.154888185,10894936.749043826,13005460.584945822,34699530.63921828 
 01/22  22:00:00,10646461.441362293,10473979.57672135,10594711.022932982,10942294.5742586,13080520.243041487,34975239.76892109 
 01/22  23:00:00,10631688.388670301,10460547.90926077,10586497.83623056,10945946.702928325,13109956.129883328,35150424.81864944 
 01/22  24:00:00,10671447.46470152,10502031.765830643,10629165.524074355,10991790.655783609,13160556.090611245,35115901.710546695 
 01/23  01:00:00,10752062.468529096,10585271.866891474,10708534.702786341,11063112.539797276,13203984.954434587,34762299.28730001 
 01/23  02:00:00,10835018.850579496,10670830.44042585,10789597.018006695,11134373.399629734,13244510.04706214,34426317.68450428 
 01/23  03:00:00,10850759.02097214,10689335.60043931,10807257.491208697,11149234.222756883,13244130.068199843,34245874.61926773 
 01/23  04:00:00,10878954.968245655,10721092.817778422,10842050.16507801,11189597.89231173,13297349.081980273,34507900.74137536 
 01/23  05:00:00,10952639.942828475,10805297.275101546,10933417.381699044,11294493.533581458,13445791.40613649,35232356.961656384 
 01/23  06:00:00,10987369.817276299,10847134.145954018,10980942.359346122,11353174.319405802,13539118.3693901,35710083.74937773 
 01/23  07:00:00,10964887.635443697,10827029.518814938,10963487.979549715,11341312.104019282,13542025.546068996,35808190.528890185 
 01/23  08:00:00,10937495.539322084,10798098.574371777,10934562.07601635,11313429.751519317,13515409.603284746,35698815.03851877 
 01/23  09:00:00,10890995.41134743,10749044.568539292,10882524.880304512,11255201.923020743,13437244.325424794,35361364.43222551 
 01/23  10:00:00,10697430.843748206,10544613.519648012,10667104.32585639,11016239.291766867,13155418.50250372,34892383.66640335 
 01/23  11:00:00,10300567.933547156,10124503.940856963,10216720.88615105,10445778.54093707,12434816.330980264,33910388.1416117 
 01/23  12:00:00,9702643.747930769,9499573.57666028,9488276.460703317,9294413.79449981,11073468.74267237,31430597.561223965 
 01/23  13:00:00,9326615.403245255,9090118.528427325,8982497.1451349,8829218.091974275,10552872.982061516,30056557.157866888 
 01/23  14:00:00,9102331.66604166,8828575.349914774,8713512.109091174,8498712.204594832,10049621.00667058,28966043.03000062 
 01/23  15:00:00,9255122.328389095,8965416.894144898,8963616.304463185,9011452.672924131,10657389.022271398,29538201.192007534 
 01/23  16:00:00,9192361.68861216,8908905.058653744,8931780.61039539,9052956.197405858,10586138.702793442,29057082.242138207 
 01/23  17:00:00,9236399.897464503,8938963.734350499,8976087.330280345,9151237.456637185,10863474.747527212,28829719.01287546 
 01/23  18:00:00,9511998.037206106,9215102.820241362,9276019.889607586,9517084.856603995,11362079.240673818,30041630.576650646 
 01/23  19:00:00,9635012.338990632,9343176.889105279,9415881.53017138,9684837.38996323,11576119.073756857,30576133.255932808 
 01/23  20:00:00,9729928.545736114,9443035.496138906,9521317.018433446,9802864.356367834,11714452.67506278,30893346.50355149 
 01/23  21:00:00,9805912.65629256,9524280.487738062,9607749.989528084,9900512.892900847,11831713.570225568,31178066.016912363 
 01/23  22:00:00,9864045.763807759,9585388.440483473,9673460.27478126,9976721.982575167,11926912.950358942,31422375.445581794 
 01/23  23:00:00,10092097.449802326,9826830.228340477,9920698.189312503,10235105.03171147,12222112.804963097,32193724.333630428 
 01/23  24:00:00,10190611.454494555,9929417.881666373,10027134.653511878,10352790.293286998,12372385.945434684,32658844.543603115 
 01/24  01:00:00,10082878.39855044,9809759.437342469,9910594.70793989,10251177.618301371,12305499.442452257,32864352.700010866 
 01/24  02:00:00,10145904.19380483,9882178.62020607,9986274.059385967,10329922.103623135,12389064.397707717,32885330.155462995 
 01/24  03:00:00,10426434.419745728,10187133.06999562,10293506.70278259,10634112.65652612,12693493.72802652,33334960.350448962 
 01/24  04:00:00,10651474.173106689,10429869.57983332,10540833.333452903,10888188.856144372,12978270.08476907,34049729.19719691 
 01/24  05:00:00,10717874.528262902,10503961.887747614,10627511.083935024,11005077.70440589,13198278.146804415,35476426.563681 
 01/24  06:00:00,10994364.772689205,10795719.200355953,10934539.56548554,11352833.396983903,13705486.136306476,37966292.02452376 
 01/24  07:00:00,11239829.291866546,11059427.16498819,11206727.310116207,11646461.106846403,14093798.506104833,39482727.94044778 
 01/24  08:00:00,11194672.09315654,11017599.908729715,11167839.63241504,11617124.307862848,14102268.077185024,39684282.50997471 
 01/24  09:00:00,11034435.692834046,10844146.166782364,10988044.977596689,11432108.644989556,13912261.283193815,39274557.17445246 
 01/24  10:00:00,10646034.643286169,10399418.15179864,10497659.21200306,10868362.923344696,13188942.366272902,38095687.85063144 
 01/24  11:00:00,9649182.596337626,9292398.83109416,9290803.835691668,9154057.723682692,10832287.34180539,34178746.702023044 
 01/24  12:00:00,8572616.825079411,8126747.47450351,7771627.701440627,6540139.896220117,7978190.679510626,28031280.66952228 
 01/24  13:00:00,7849393.534303973,7320335.134204366,6281824.830550254,4741673.700468919,6009920.2028908385,24367352.59562833 
 01/24  14:00:00,7455458.15075164,6928380.272043316,6015807.757428464,4154167.098528574,4699877.384006791,21827684.326261707 
 01/24  15:00:00,7361506.961787738,6879149.061023778,6565693.246322807,4934400.094954119,4570390.445438085,20298283.287581928 
 01/24  16:00:00,7545063.037533104,7087683.634033697,6963832.940441203,6515349.026348238,5737120.513994257,19853325.644956596 
 01/24  17:00:00,7913358.638975441,7446461.012524,7346914.201388901,7173467.901698014,8150306.27544129,21736994.518601265 
 01/24  18:00:00,8456987.755686482,7995200.961297586,7924412.374447916,7867339.98264241,9323426.429995783,26971367.645927563 
 01/24  19:00:00,9198805.503202535,8794709.625604033,8780377.300488796,8851500.11839068,10600490.404149283,30947296.664401747 
 01/24  20:00:00,9825829.031355372,9479122.702126184,9500296.203742702,9646443.76511273,11572534.591955423,33617601.50415147 
 01/24  21:00:00,10208507.47101795,9900399.695809474,9944885.487943629,10142397.118874617,12172235.430699388,34936103.210565776 
 01/24  22:00:00,10330027.934192449,10033946.725714672,10082278.252777427,10295102.562292181,12306739.68098702,34191647.00321222 
 01/24  23:00:00,10311292.208973607,10013833.459421758,10061411.842383329,10280738.545419909,12255821.525414033,33215076.56125821 
 01/24  24:00:00,10352023.628067113,10072936.578609105,10139353.598797603,10398335.025146503,12445580.183250533,33973725.71147485 
 01/25  01:00:00,10284888.493483357,10013743.354548652,10098481.010164015,10400633.58666754,12538195.826948546,34825360.41146733 
 01/25  02:00:00,10236666.814843485,9960862.104647702,10051345.749939762,10374322.585458305,12542924.893862328,34805559.164955884 
 01/25  03:00:00,10204244.18782663,9931175.221765542,10024854.178230718,10355741.152143016,12514778.788756633,34393994.017758414 
 01/25  04:00:00,10127047.438535783,9856341.455423582,9957128.467240203,10302735.380064534,12474986.984112717,34337393.09108983 
 01/25  05:00:00,10154864.920197407,9885746.021371672,9994852.192511957,10361858.252561009,12585191.03363841,34938387.47068244 
 01/25  06:00:00,10199381.902811944,9930933.450958729,10044875.794887817,10427959.15549875,12693707.679087969,35434930.04825649 
 01/25  07:00:00,10214751.481261807,9951075.965625076,10068006.030796902,10456165.312259322,12721677.552338265,35275326.284329854 
 01/25  08:00:00,10247258.452932496,9993572.256855648,10113773.053352319,10502884.845252378,12755322.444294788,35060197.57972385 
 01/25  09:00:00,10225204.614081243,9973405.881730638,10088858.064607477,10464555.759948315,12664757.866878081,34325369.22180504 
 01/25  10:00:00,9979006.74697894,9705009.949374992,9791846.23255548,10108890.236699706,12168922.676470349,32695829.881618734 
 01/25  11:00:00,9471813.050068926,9155573.21146706,9191644.425059972,9354640.895989655,11175257.833818875,30744311.85093787 
 01/25  12:00:00,8961645.358806625,8602563.15772814,8525738.98185422,8288353.284082383,9910986.8707273,28885858.802992698 
