Date/Time,BATIMENT0000000240877130_PART0_F0_DWELLING_0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877130_PART0_F0_DWELLING_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877130_PART0_F0_DWELLING_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 02/11  04:00:00,6127441.821316445,5513892.346825832,6218143.136086143 
 02/11  05:00:00,6226428.009610692,5596089.953113256,6307151.5682404535 
 02/11  06:00:00,6334110.704519469,5685186.100705871,6406806.210626818 
 02/11  07:00:00,6345506.804974183,5686236.959246264,6411960.942596153 
 02/11  08:00:00,6262489.08642487,5593171.056488717,6323717.378705126 
 02/11  09:00:00,6255003.074217473,5594442.53816647,6315788.810493579 
 02/11  10:00:00,5596610.414218402,5159994.328596803,5837950.028500688 
 02/11  11:00:00,3928041.590635592,4221145.145862902,4949506.736302883 
 02/11  12:00:00,2584642.0339395446,3646899.5885942136,4309965.358312344 
 02/11  13:00:00,1607804.5292002135,3416389.403383314,3930651.035276716 
 02/11  14:00:00,979468.9907997309,3310225.182857138,3612064.312434335 
 02/11  15:00:00,497634.0575213318,2789784.1283332864,3207440.5453954693 
 02/11  16:00:00,385200.241688357,2392904.8355898615,2931081.926431775 
 02/11  17:00:00,937937.7021272536,2315307.2745991168,2844650.6684723157 
 02/11  18:00:00,2330853.534260188,2773163.5592509448,3195373.3025619513 
 02/11  19:00:00,3268427.9350442453,3292100.0667831087,3704149.7864407464 
 02/11  20:00:00,3759095.2345777256,3660926.637356035,4119883.8235429004 
 02/11  21:00:00,4270959.086669336,4058056.199343422,4569553.8495138455 
 02/11  22:00:00,4657083.27768591,4358134.638884192,4903980.18947998 
 02/11  23:00:00,4978316.422908155,4603198.496179765,5182761.952100428 
 02/11  24:00:00,5236555.7729393095,4799740.6795537425,5410327.684933237 
 02/12  01:00:00,5493695.871038483,5010379.559544567,5641078.0601867065 
 02/12  02:00:00,5684368.317806508,5165871.075843423,5810026.035899331 
 02/12  03:00:00,5818815.068362955,5269883.877904523,5926869.250890792 
 02/12  04:00:00,5948602.003788488,5373469.274194326,6042610.215844455 
 02/12  05:00:00,6039983.911705339,5447457.15041787,6122480.703188218 
 02/12  06:00:00,6095341.9798826175,5490857.208592043,6168478.41865856 
 02/12  07:00:00,6128414.652155578,5514443.813672552,6194573.545695295 
 02/12  08:00:00,6169171.782111229,5544908.867843888,6229842.7170200525 
 02/12  09:00:00,6183712.430477644,5569366.211755677,6244040.512014829 
 02/12  10:00:00,5437950.86655588,5056852.894883018,5696014.856551431 
 02/12  11:00:00,3733744.937022759,4098240.5850470886,4794842.577684054 
 02/12  12:00:00,2435039.188468948,3556063.395580354,4184998.5323743015 
 02/12  13:00:00,1477925.078618797,3313571.9727168535,3788139.6834635762 
 02/12  14:00:00,838327.6653401568,3179202.283214593,3447491.887358108 
 02/12  15:00:00,339845.70184578444,2618770.5709317643,3004029.013158095 
 02/12  16:00:00,190910.44024461298,2186382.765742221,2693971.2763164076 
 02/12  17:00:00,703439.8369050436,2102426.5308657745,2599759.3485215157 
 02/12  18:00:00,2041542.4827022282,2520408.626653693,2898528.8825709387 
 02/12  19:00:00,3079139.400438085,3126246.6848297594,3514305.9634611895 
 02/12  20:00:00,3638620.798128113,3555546.146602958,4000378.310277302 
 02/12  21:00:00,4165341.6956983833,3975199.420720254,4465911.613484203 
 02/12  22:00:00,4688126.070292955,4398381.617985018,4938615.378582397 
 02/12  23:00:00,5122964.358433272,4743714.833785914,5333697.720519283 
 02/12  24:00:00,5413260.137236294,4968189.160573603,5590656.185562278 
 02/13  01:00:00,5674377.870249698,5173965.084231564,5824733.587960757 
 02/13  02:00:00,5894797.377114851,5350150.1173552545,6023331.546207771 
 02/13  03:00:00,6034060.269132749,5459680.004162334,6144630.845474474 
 02/13  04:00:00,6055789.1166712595,5468809.473403067,6151958.952760975 
 02/13  05:00:00,6042750.871042507,5448453.480216638,6126981.4585451335 
 02/13  06:00:00,6098850.950475315,5490997.639012761,6173448.085392722 
 02/13  07:00:00,6151068.335302668,5532331.938280292,6218459.055475782 
 02/13  08:00:00,6189781.709578192,5560566.547240487,6251518.787511985 
 02/13  09:00:00,6171997.257019931,5556683.480123232,6235839.879453755 
 02/13  10:00:00,5262146.315240136,4910516.881934203,5543163.688905242 
 02/13  11:00:00,3434308.6719689984,3851384.743246875,4528591.225920837 
 02/13  12:00:00,2052690.7239031766,3205301.169754196,3803240.811487561 
 02/13  13:00:00,970404.8636824788,2843326.466289517,3278915.261196521 
 02/13  14:00:00,210882.46600213935,2559908.4490616154,2775293.295789314 
 02/13  15:00:00,0.0,1877976.2810092745,2187785.732724493 
 02/13  16:00:00,0.0,1353306.6725414617,1790008.7031878754 
 02/13  17:00:00,23245.72875212398,1262596.1123219582,1677874.1430267734 
 02/13  18:00:00,1250902.3624181598,1850598.201818049,2155264.7628437304 
 02/13  19:00:00,2636422.9975179187,2776413.652917838,3132463.634450394 
 02/13  20:00:00,3397649.5621270537,3378759.7960059736,3817666.9718966773 
 02/13  21:00:00,3860738.1071650367,3732723.8203205913,4211989.169962974 
 02/13  22:00:00,4231234.870281545,4018057.6924061365,4523887.7980722785 
 02/13  23:00:00,4602711.818303433,4306304.573256217,4847435.185401946 
 02/13  24:00:00,4868314.445479275,4503089.6428542305,5072819.05268048 
 02/14  01:00:00,5079164.553387142,4658705.930438522,5250374.9614058845 
 02/14  02:00:00,5212514.847005388,4755517.712816279,5357056.34463175 
 02/14  03:00:00,5329282.000550037,4840367.752740247,5451515.980458777 
 02/14  04:00:00,5457108.3609915,4937660.117030217,5561981.173333681 
 02/14  05:00:00,5544823.136745838,5002773.622325228,5635763.771311766 
 02/14  06:00:00,5642105.6608363595,5078092.575397829,5721896.343972664 
 02/14  07:00:00,5686547.873784086,5110682.168629387,5757634.62989736 
 02/14  08:00:00,5718374.612220448,5134651.692200876,5782041.916386194 
 02/14  09:00:00,5706108.808902355,5136156.068797621,5771723.768424497 
 02/14  10:00:00,4786103.631620519,4474462.70004081,5066309.310228528 
 02/14  11:00:00,2992493.556766792,3415234.229258063,4040678.546882891 
 02/14  12:00:00,1605982.8131892614,2741357.6829409907,3269611.7233958896 
 02/14  13:00:00,453486.98391767836,2288851.5712336632,2653079.2513584183 
 02/14  14:00:00,0.0,1996499.3264744277,2166799.5323457634 
 02/14  15:00:00,0.0,1419013.8737504578,1694804.3719902013 
 02/14  16:00:00,0.0,983292.400795424,1395173.192462599 
 02/14  17:00:00,0.0,924536.3161105321,1327210.9717772794 
 02/14  18:00:00,750801.9102993757,1439286.6907288095,1685900.5718345498 
 02/14  19:00:00,2069460.6865812151,2308773.139461613,2601176.2027598554 
 02/14  20:00:00,2862730.983635379,2931621.393647762,3318447.4430772597 
 02/14  21:00:00,3447297.913927238,3384177.342366381,3831621.01433354 
 02/14  22:00:00,3932958.164286761,3758884.955629551,4255089.050821862 
 02/14  23:00:00,4245139.013262597,3990552.9066172563,4513666.689335006 
 02/14  24:00:00,4316302.192060207,4016417.8400815413,4538762.238046863 
 02/15  01:00:00,4398016.326741949,4058690.1812787224,4581312.181426314 
 02/15  02:00:00,4563113.021573071,4180956.1082037073,4716179.08471258 
 02/15  03:00:00,4703988.368819258,4286497.952063446,4832614.454351148 
 02/15  04:00:00,4796504.483883696,4354670.302888804,4905521.843844577 
 02/15  05:00:00,4884944.355220603,4421589.577910587,4977981.100594979 
 02/15  06:00:00,4982645.424191557,4498150.276393531,5063244.706924675 
 02/15  07:00:00,5088057.6651191125,4583358.156770758,5158801.471639232 
 02/15  08:00:00,5200497.308133844,4677172.218224273,5263778.620676157 
 02/15  09:00:00,5211575.270323882,4700041.771985765,5277481.475586694 
 02/15  10:00:00,4351215.9361378625,4091082.9961678097,4637772.412178629 
 02/15  11:00:00,2627119.318715212,3075025.699415899,3659472.6060582493 
 02/15  12:00:00,1271502.6237312339,2422146.168438995,2907071.3987472123 
 02/15  13:00:00,247112.5157096911,1986278.8998950562,2319013.354400018 
 02/15  14:00:00,0.0,1626993.9008877883,1793505.3286185446 
 02/15  15:00:00,0.0,965443.2883772417,1232229.4127165847 
 02/15  16:00:00,0.0,503486.1646607297,920674.4341978803 
 02/15  17:00:00,0.0,462515.4402155476,898207.5652080628 
 02/15  18:00:00,355426.86375545495,1017949.799671063,1286920.7396505321 
 02/15  19:00:00,1559638.0171205692,1859105.204431988,2143214.3429992152 
 02/15  20:00:00,2317168.6369705256,2456367.6518693483,2831384.399992906 
 02/15  21:00:00,2851768.296285799,2865364.8310144763,3291331.1958278995 
 02/15  22:00:00,3190696.675751499,3106892.7664198447,3560599.825714969 
 02/15  23:00:00,3541412.3736620937,3367541.625454263,3851069.713890425 
 02/15  24:00:00,3842411.073017448,3593591.6679633358,4101908.1648301487 
 02/16  01:00:00,4105599.111259948,3795333.273067125,4322340.095720904 
 02/16  02:00:00,4416622.84178694,4046398.3905513077,4598396.4992010575 
 02/16  03:00:00,4723419.969981931,4303020.418665383,4876705.806427676 
 02/16  04:00:00,4993335.87774804,4533093.102670069,5123538.034156518 
 02/16  05:00:00,5210147.6755808005,4714711.004997068,5321854.060348584 
 02/16  06:00:00,5434912.1437897235,4910632.724397367,5531650.357080675 
 02/16  07:00:00,5661924.33526701,5107153.538941526,5747121.94745932 
 02/16  08:00:00,5824987.709497297,5243414.091467214,5901138.458233804 
 02/16  09:00:00,5824213.878245708,5258209.287998483,5902580.514986248 
 02/16  10:00:00,4821426.4590603225,4548864.954991678,5150042.878105393 
 02/16  11:00:00,2945165.5522955717,3431880.913115047,4044194.5370109393 
 02/16  12:00:00,1450150.4040402835,2688582.5326734837,3196550.422810768 
 02/16  13:00:00,370458.01879698667,2310360.495506174,2651042.9598455396 
 02/16  14:00:00,0.0,2086175.6788868422,2223665.2455599876 
 02/16  15:00:00,0.0,1430597.1426458897,1675323.0427560587 
 02/16  16:00:00,0.0,907003.7919916725,1312120.5947736085 
 02/16  17:00:00,0.0,879105.6460821852,1295085.0350197293 
 02/16  18:00:00,567178.5310406238,1358239.7683308464,1594073.79549188 
 02/16  19:00:00,1527486.9741158132,1896995.8816353877,2097046.0735875312 
 02/16  20:00:00,2027981.1994103948,2265637.5152379293,2510356.9463097444 
 02/16  21:00:00,2705743.406721304,2794044.538457049,3115116.784203005 
 02/16  22:00:00,3423449.6553538777,3362812.151004618,3770585.881264965 
 02/16  23:00:00,3924013.5834452133,3753395.3145401743,4216225.854166794 
 02/16  24:00:00,4140025.090834537,3897717.419346744,4384448.82818583 
 02/17  01:00:00,4264490.60796393,3965981.067869057,4468351.96298498 
 02/17  02:00:00,4395829.292191322,4053393.455648015,4566044.285694192 
 02/17  03:00:00,4543614.311484928,4165088.389797147,4686348.174274301 
 02/17  04:00:00,4657528.859717734,4253348.360198183,4777926.4188006725 
 02/17  05:00:00,4760969.653175063,4330713.267310316,4863219.526570076 
 02/17  06:00:00,4826004.79027433,4373475.248767674,4914446.73636342 
 02/17  07:00:00,4804289.1344811,4334325.291690078,4880682.385629068 
 02/17  08:00:00,4721074.232563376,4240911.351059636,4787730.28075614 
 02/17  09:00:00,4510296.209916732,4047268.855614904,4569043.071865908 
 02/17  10:00:00,3996530.6089014346,3633387.7589019947,4051070.2620335687 
 02/17  11:00:00,3310204.699176252,3107366.8046136973,3380160.557577314 
 02/17  12:00:00,2646311.1793979993,2617462.8738867585,2766534.6905117338 
 02/17  13:00:00,1772434.5449325992,2094422.8260287018,2132460.299473866 
 02/17  14:00:00,1509713.7584687986,1797666.9586164623,1750539.8339128564 
 02/17  15:00:00,1389201.0872245496,1601160.6232359828,1551854.6358095496 
 02/17  16:00:00,1323779.823969702,1464828.152310094,1440339.0442456019 
 02/17  17:00:00,1413420.1498665914,1478979.750441499,1496498.0865802309 
 02/17  18:00:00,1678892.6138153544,1652148.5213177882,1735957.6210911586 
 02/17  19:00:00,1929173.224236901,1816347.2016706336,1968776.6260245475 
 02/17  20:00:00,2154236.516209179,2000096.5310877624,2189119.726191498 
 02/17  21:00:00,2391783.8069425197,2204578.163335352,2423752.861696763 
 02/17  22:00:00,2551355.468004018,2343407.1215330297,2580722.745599018 
 02/17  23:00:00,2690414.6772498502,2463103.798605859,2717387.5969471806 
 02/17  24:00:00,2572068.6161537375,2338335.408764435,2594193.2150922567 
 02/18  01:00:00,2481251.0346653303,2237942.9472308736,2499494.9841474784 
 02/18  02:00:00,2525170.5354960547,2269910.4017410586,2541759.505574976 
 02/18  03:00:00,2554061.4890292077,2294355.7564771357,2569734.787294657 
 02/18  04:00:00,2617055.471201553,2350207.017004443,2633197.78120133 
 02/18  05:00:00,2655402.27664434,2382627.577224098,2672756.537201716 
 02/18  06:00:00,2659550.1573099685,2384446.0502349786,2676646.179880275 
 02/18  07:00:00,2655517.9449748667,2379807.4362622304,2672191.1053118184 
 02/18  08:00:00,2706005.8168287827,2422957.7132970504,2722544.8205396123 
 02/18  09:00:00,2722354.654324219,2441916.0488528525,2739384.3151481976 
 02/18  10:00:00,2476215.3810228985,2259116.7922009043,2494137.7872082614 
 02/18  11:00:00,2108698.965951881,2005863.0290027563,2135807.2025246434 
 02/18  12:00:00,1603277.8639382562,1655474.6625024572,1675043.8095005117 
 02/18  13:00:00,1033954.057245609,1328620.1434826856,1268348.4805374483 
 02/18  14:00:00,432512.5759722145,1076927.028304751,965087.7203991804 
 02/18  15:00:00,10847.592378115953,770055.2662196737,696263.3517117524 
 02/18  16:00:00,225502.66980679665,702926.5911962503,648757.670222173 
 02/18  17:00:00,255666.1304553978,641089.2420628392,644616.6554435658 
 02/18  18:00:00,542766.7028563076,748462.0208882592,814563.5180194962 
 02/18  19:00:00,1235980.5516921328,1244252.241310778,1349990.4838066874 
 02/18  20:00:00,1682654.9810459288,1635117.2577751856,1782855.9045118182 
 02/18  21:00:00,1962663.3829510845,1868446.9283541914,2049204.0798576989 
 02/18  22:00:00,2295013.5686117695,2150711.184143685,2370572.043229816 
 02/18  23:00:00,2679041.58237699,2479682.5350107746,2745587.351990796 
 02/18  24:00:00,3060398.165182736,2806348.0844703056,3119300.355570448 
 02/19  01:00:00,3288786.3988432535,2996544.5044779205,3340664.1034142124 
 02/19  02:00:00,3452546.5896293796,3136778.5035125315,3498559.887687306 
 02/19  03:00:00,3527602.633744657,3203961.121104821,3569005.4087479874 
 02/19  04:00:00,3503864.2473071963,3182185.840911182,3540800.750092824 
 02/19  05:00:00,3442984.940894835,3125071.4285898353,3476166.808592142 
 02/19  06:00:00,3436060.079425585,3113785.642764485,3466277.379428885 
 02/19  07:00:00,3402331.586678902,3074133.748635722,3429045.3717389223 
 02/19  08:00:00,3389586.3706580866,3057727.2391489586,3414169.963440431 
 02/19  09:00:00,3224479.597620995,2907007.6846515234,3245120.4352161335 
 02/19  10:00:00,2797427.4452629415,2559533.3700081585,2810983.696110632 
 02/19  11:00:00,2241060.95788156,2138161.751705544,2277603.9214115934 
 02/19  12:00:00,1766265.1781360896,1798273.9280598506,1856598.4711116948 
 02/19  13:00:00,1441368.7970282647,1572951.6871481468,1583048.2898866583 
 02/19  14:00:00,1310323.67498721,1463655.114183327,1456569.8129259078 
 02/19  15:00:00,1130124.1676625407,1371025.0210115842,1373301.2637838053 
 02/19  16:00:00,874316.993384527,1243370.7616512892,1302809.888547448 
 02/19  17:00:00,865359.3531531424,1211894.7463859722,1366125.3236982578 
 02/19  18:00:00,1318414.832165715,1405504.9905496847,1600965.0831942873 
 02/19  19:00:00,1905103.0055315597,1776757.3665981558,1985063.393820763 
 02/19  20:00:00,2180252.3350762767,2013583.1312414093,2249260.62654728 
 02/19  21:00:00,2394596.020330089,2201190.768695959,2455213.9044573433 
 02/19  22:00:00,2603320.426122149,2377543.091428588,2656191.484023051 
 02/19  23:00:00,2976749.631212256,2698512.1553265518,3023650.9640903845 
 02/19  24:00:00,3096612.0683464506,2792482.1391519792,3137245.259300756 
 02/20  01:00:00,3127057.2380621005,2803778.964919161,3161874.5131705008 
 02/20  02:00:00,3328047.5698596938,2972090.960664376,3358804.619904427 
 02/20  03:00:00,3628292.5198312253,3241750.248970812,3657851.8844365478 
 02/20  04:00:00,3884460.035630025,3477823.9957529637,3914288.269541127 
 02/20  05:00:00,4058826.207976545,3636870.3331060135,4088438.0347689814 
 02/20  06:00:00,4200768.971490833,3762156.117244276,4229539.308589099 
 02/20  07:00:00,4291784.401639808,3841689.7574609807,4319633.781760256 
 02/20  08:00:00,4445153.923173916,3989263.647014684,4473256.737586967 
 02/20  09:00:00,4442628.2976452485,4020789.06643135,4476471.668012689 
 02/20  10:00:00,3643546.608731392,3468313.2441947623,3880170.4833692526 
 02/20  11:00:00,2176448.642497628,2602391.1844329163,3034201.448487243 
 02/20  12:00:00,945790.3524886557,2052003.3736749217,2410334.5441337503 
 02/20  13:00:00,101213.41005402102,1806592.15604035,2059629.6598395687 
 02/20  14:00:00,0.0,1657445.7311237724,1770728.5499492213 
 02/20  15:00:00,0.0,1181463.631255787,1415489.7581626405 
 02/20  16:00:00,0.0,823092.8721021744,1230834.947152276 
 02/20  17:00:00,0.0,776399.5037799075,1189013.450315097 
 02/20  18:00:00,427868.8889878915,1204841.6651032937,1417023.7359903955 
 02/20  19:00:00,1531309.7609003223,1886672.1692315505,2108763.147763572 
 02/20  20:00:00,2150266.6460518986,2375415.7252215724,2646273.906468422 
 02/20  21:00:00,2665569.28842406,2769592.500404357,3087003.1062783133 
 02/20  22:00:00,3088482.0516357967,3085876.2652063416,3442275.43867272 
 02/20  23:00:00,3493857.187609723,3391037.423394264,3789797.394313804 
 02/20  24:00:00,3863865.1947894595,3672348.398245787,4111102.275300416 
 02/21  01:00:00,4145302.1866306057,3884610.850752432,4351879.550028155 
 02/21  02:00:00,4372775.04167907,4060269.524152584,4545829.660635473 
 02/21  03:00:00,4587736.874002389,4230902.743283489,4733751.226849029 
 02/21  04:00:00,4739051.22932738,4346008.614155095,4862570.565734102 
 02/21  05:00:00,4831678.551201203,4413596.352559088,4936882.519152727 
 02/21  06:00:00,4889316.31750527,4454223.903807039,4979452.8920008615 
 02/21  07:00:00,4926028.183495235,4478271.724970115,5004221.349665522 
 02/21  08:00:00,4936213.212111865,4480430.193003516,5004646.334099389 
 02/21  09:00:00,4761313.244055074,4338512.729576664,4833330.661680156 
 02/21  10:00:00,3713976.9185677324,3563586.9693500297,4010744.4188018665 
 02/21  11:00:00,2118762.906072858,2562542.968283869,3003791.66475239 
 02/21  12:00:00,896173.4055416088,1941884.1892260984,2308408.3775071837 
 02/21  13:00:00,96974.91050968092,1563998.1410563444,1802928.8847633598 
 02/21  14:00:00,0.0,1337170.6754568983,1458022.324002894 
 02/21  15:00:00,0.0,833570.0320558615,1071619.7402376751 
 02/21  16:00:00,0.0,510320.4237099777,887949.7020325914 
 02/21  17:00:00,0.0,464580.89420903893,891618.0500546917 
 02/21  18:00:00,269517.66263244045,886440.7972623428,1168908.6724443447 
 02/21  19:00:00,1243070.6658143697,1555212.434329057,1807070.1107317433 
 02/21  20:00:00,1773844.8186352383,1963702.0307984953,2270366.4972662213 
 02/21  21:00:00,2238570.1254196293,2315903.8615996162,2664319.205608807 
 02/21  22:00:00,2556816.489084459,2544465.8795400644,2915764.9289940204 
 02/21  23:00:00,2719956.0028302073,2637193.0811387296,3019433.6511189505 
 02/21  24:00:00,2842296.1697200486,2702257.1602830226,3090765.360178708 
 02/22  01:00:00,2953379.195699252,2766469.423176663,3159192.2492918894 
 02/22  02:00:00,3100312.169952444,2878253.7731871298,3269987.127907651 
 02/22  03:00:00,3256736.317579401,3007253.4379941523,3397282.429247423 
 02/22  04:00:00,3360836.4678222705,3084795.8338160436,3478288.8372993926 
 02/22  05:00:00,3376895.7784135533,3083666.138654958,3475280.4838372604 
 02/22  06:00:00,3312322.338070303,3004252.175497438,3395313.258584399 
 02/22  07:00:00,3344352.971303984,3014855.7200749456,3415767.390024297 
 02/22  08:00:00,3309226.704419849,2973103.170618771,3371084.686246658 
 02/22  09:00:00,3155278.18180721,2840451.3171812873,3210253.179600537 
 02/22  10:00:00,2864086.593634589,2631089.86026741,2918545.715141438 
 02/22  11:00:00,2469550.580434191,2347575.5782156596,2548031.1403205893 
 02/22  12:00:00,2176198.404366165,2152174.266565082,2288066.8966722074 
 02/22  13:00:00,2020096.5907770796,2015035.335529754,2121654.291819158 
 02/22  14:00:00,1749441.2212830747,1827191.221294421,1890851.6419165325 
 02/22  15:00:00,1613476.4690102206,1698394.67357624,1751833.1956241652 
 02/22  16:00:00,1575281.4987336795,1620600.0143824748,1688405.8313025308 
 02/22  17:00:00,1621662.2191253284,1679789.840825094,1783822.3241412137 
 02/22  18:00:00,1794265.0417918204,1804848.045224452,1980783.8322260967 
 02/22  19:00:00,2250016.036926793,2083150.9188544047,2290901.4821357327 
 02/22  20:00:00,2450195.6783460155,2243888.0576974316,2485566.5749846767 
 02/22  21:00:00,2574719.6116178436,2339966.3449830296,2606992.172945492 
 02/22  22:00:00,2684046.701303329,2431058.1206576237,2713110.994519008 
 02/22  23:00:00,2888044.6770423874,2610978.7701810203,2914986.0007840013 
 02/22  24:00:00,2904549.1891294518,2621104.0614751577,2929451.4770359993 
 02/23  01:00:00,2878116.8185790908,2597306.619476906,2900836.750497342 
 02/23  02:00:00,2924521.061860213,2635714.7266105935,2946402.371824273 
 02/23  03:00:00,2912955.320755187,2617169.2073586173,2934617.6944913175 
 02/23  04:00:00,2937385.986899958,2635744.71315969,2958749.7793089813 
 02/23  05:00:00,3091076.6717255292,2781162.9861432468,3111900.534302274 
 02/23  06:00:00,3289405.4699363927,2966745.6074940916,3310130.0226319646 
 02/23  07:00:00,3371030.6035712296,3041808.9155345075,3391718.2325081374 
 02/23  08:00:00,3442473.58554513,3109920.384490846,3463249.6162830475 
 02/23  09:00:00,3448123.0182539145,3138492.7204359863,3469931.302803578 
 02/23  10:00:00,2970104.722128121,2818697.2359512453,3054707.6823031483 
 02/23  11:00:00,1982843.5648684695,2225297.378762702,2439051.5108453734 
 02/23  12:00:00,914588.1171356543,1699535.1700353064,1896372.3114358056 
 02/23  13:00:00,276479.98212887836,1471587.5060744106,1573568.6892371594 
 02/23  14:00:00,11108.8286698312,1394856.0741927319,1402153.4571740772 
 02/23  15:00:00,0.0,1119231.2980415556,1217654.5860055173 
 02/23  16:00:00,0.0,891492.7241182891,1114306.1395135105 
 02/23  17:00:00,0.0,877117.0498866632,1158248.9219248362 
 02/23  18:00:00,549154.6284788245,1043344.9190101004,1272309.8598616074 
 02/23  19:00:00,1288314.619743009,1432495.5079392963,1631144.6854272007 
 02/23  20:00:00,1678257.6261895387,1723517.4311295887,1968795.3654809187 
 02/23  21:00:00,1969991.5572025054,1939668.9878541082,2215199.6537658926 
 02/23  22:00:00,2066910.318079949,1993041.9546079864,2270816.32868121 
 02/23  23:00:00,2150884.19230863,2039105.8276341083,2318917.6243175752 
 02/23  24:00:00,2220603.618228954,2077494.6270068022,2361754.476472287 
 02/24  01:00:00,2305607.6708754604,2131668.278081006,2423349.5384955327 
 02/24  02:00:00,2394179.903998819,2193875.113159924,2493178.3336964636 
 02/24  03:00:00,2459020.44698833,2229982.254923328,2541609.09264303 
 02/24  04:00:00,2667815.225872605,2420320.641353533,2738226.3400621954 
 02/24  05:00:00,2973028.431749461,2702056.158266754,3034454.888402462 
 02/24  06:00:00,3203748.28213157,2912684.509325901,3259047.6789801144 
 02/24  07:00:00,3299594.7868505255,2997391.2781766416,3347765.4731113273 
 02/24  08:00:00,3269603.3846598747,2962124.66262722,3311793.0453958935 
 02/24  09:00:00,3182507.1288271095,2894674.035474479,3221984.15065473 
 02/24  10:00:00,2688137.5896656946,2561396.771975401,2810738.8401313247 
 02/24  11:00:00,1722424.7590814251,2013525.7782896457,2265934.994764929 
 02/24  12:00:00,1021717.264025204,1714262.2909305752,1892869.959148468 
 02/24  13:00:00,518713.7854928253,1532703.0854175028,1602927.3111925835 
 02/24  14:00:00,34676.109359947804,1385196.083225807,1389032.1315660977 
 02/24  15:00:00,0.0,1052189.5532361798,1205663.433399741 
 02/24  16:00:00,0.0,908561.8591132709,1091943.750656361 
 02/24  17:00:00,135251.59530502098,955564.0479492305,1164224.6317606552 
 02/24  18:00:00,852967.052861213,1241415.3032664736,1441755.4094930026 
 02/24  19:00:00,1514474.0691879666,1633710.2651295806,1832904.697375744 
 02/24  20:00:00,1766881.2147494187,1803393.9289835892,2034234.8150927788 
 02/24  21:00:00,1963473.5053593444,1938010.3002716633,2187673.0251327436 
 02/24  22:00:00,2136382.9861899335,2058595.2496701248,2322941.7489044834 
 02/24  23:00:00,2484166.6111156587,2338972.5653250767,2640502.380148187 
 02/24  24:00:00,2779510.5478869895,2582718.732340204,2911956.9339688546 
 02/25  01:00:00,2991834.83794559,2757495.901668971,3103892.020560726 
 02/25  02:00:00,3240064.162646143,2960092.890124224,3334795.343968399 
 02/25  03:00:00,3428697.0293679903,3111879.5603787443,3509329.1369727696 
 02/25  04:00:00,3595811.152174785,3246831.607219125,3664680.3850303222 
 02/25  05:00:00,3817487.8787362147,3431102.9459730443,3876395.22270449 
 02/25  06:00:00,3865121.47598624,3464199.732136799,3915283.674915454 
 02/25  07:00:00,3892378.5505972174,3488131.3253847216,3936700.775972304 
 02/25  08:00:00,3744841.873700149,3350190.177638565,3782493.0836421433 
 02/25  09:00:00,3493025.553521611,3119306.455341105,3522922.452004848 
 02/25  10:00:00,3271187.623987983,2950954.697635942,3294214.0310293427 
 02/25  11:00:00,2936434.90146409,2692201.24863468,2961066.024822232 
 02/25  12:00:00,2591918.767728447,2449072.8294837726,2654724.8908546907 
 02/25  13:00:00,1945604.3748006653,2159979.404794344,2294660.288280213 
 02/25  14:00:00,1374098.0028604022,2013535.7541325714,2090868.6277124363 
 02/25  15:00:00,1194898.0988765082,1874297.5784845864,2000585.6255832314 
 02/25  16:00:00,1178427.5952095953,1808461.1581872902,2041612.9918759249 
 02/25  17:00:00,1125726.9814266341,1791247.3230425715,2204197.9257500973 
 02/25  18:00:00,2049009.110806926,2166494.6054294705,2567161.084406078 
 02/25  19:00:00,2850864.280028034,2652594.5472515617,3022344.7979236403 
 02/25  20:00:00,3138299.8888230054,2876999.650014037,3281440.587016932 
 02/25  21:00:00,3364934.817497758,3056249.608346375,3485033.099502144 
 02/25  22:00:00,3545793.9089307263,3197404.89113562,3647032.3628021325 
 02/25  23:00:00,3722037.287141346,3343092.1286501917,3807943.7039668043 
 02/25  24:00:00,3846125.298971994,3445218.2072323123,3919804.8237009165 
 02/26  01:00:00,3960950.8460901654,3538457.6249654833,4024398.990827488 
 02/26  02:00:00,4086283.7001173776,3642284.1704667713,4141688.0240291297 
 02/26  03:00:00,4216981.089885902,3753322.8502687113,4266098.647912256 
 02/26  04:00:00,4321651.628228068,3839275.2963624815,4365729.11292171 
 02/26  05:00:00,4426819.041877184,3925543.532034746,4466797.981170191 
 02/26  06:00:00,4519393.252954263,4000155.7609848315,4556232.102896621 
 02/26  07:00:00,4626727.346233221,4086518.848359014,4661213.517788047 
 02/26  08:00:00,4757411.822654126,4198073.986626928,4790410.329387958 
 02/26  09:00:00,4777461.63397454,4230161.478599097,4818616.785316102 
 02/26  10:00:00,4266924.15687748,3906207.4573350837,4527756.870615588 
 02/26  11:00:00,3299299.3776731296,3441865.0226191483,4141592.49170399 
 02/26  12:00:00,2553741.9604229247,3198989.083353719,3842963.0487016137 
 02/26  13:00:00,2011636.4902164098,3110039.0734465886,3649413.414922621 
 02/26  14:00:00,1881551.4215460727,3129905.3225705973,3543504.800902588 
 02/26  15:00:00,1776236.3591116173,2962936.5281059025,3467879.871976365 
