Date/Time,BATIMENT0000000013365727_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000013365727_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000013365727_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 03/01  06:00:00,2125745.7481088922,2185889.7211127304,4207440.291266259 
 03/01  07:00:00,2152640.4667147896,2212380.4085233426,4212554.550054239 
 03/01  08:00:00,2150197.887973044,2210670.142562011,4213064.424582714 
 03/01  09:00:00,2095822.4797948138,2148319.787543495,4115851.173735475 
 03/01  10:00:00,1928077.1559016583,1956494.2662041974,3647190.9417353272 
 03/01  11:00:00,1729991.215522032,1695468.1194901231,3060080.2902887063 
 03/01  12:00:00,1538345.5738075112,1371323.9537108587,2534917.7937187236 
 03/01  13:00:00,1359218.0067238633,1045415.8210444157,1992270.1934373036 
 03/01  14:00:00,1231987.8575504972,872139.4143094271,1659358.723149455 
 03/01  15:00:00,1177707.5115718246,910195.9437611811,1529456.3068677993 
 03/01  16:00:00,1182709.390413916,1074725.8256761273,1541966.4908511033 
 03/01  17:00:00,1230807.0858686506,1174751.6294589338,1773622.4836482392 
 03/01  18:00:00,1315871.6226358004,1264171.0529253439,2230097.0480468143 
 03/01  19:00:00,1403292.9491751855,1370245.0778648234,2599275.258444936 
 03/01  20:00:00,1433862.7724901214,1413606.7286954818,2689351.430087941 
 03/01  21:00:00,1455215.3531604582,1440313.6142879252,2726609.836425977 
 03/01  22:00:00,1497446.635218773,1488951.3287055255,2814951.819121617 
 03/01  23:00:00,1541241.1043057665,1538816.6319177672,2909714.2821461624 
 03/01  24:00:00,1613548.1492788168,1620391.3588460195,3100862.96413952 
 03/02  01:00:00,1670337.3132880358,1682811.8618760097,3211372.2164683044 
 03/02  02:00:00,1713109.7224168861,1728146.8764731651,3264240.639278644 
 03/02  03:00:00,1750446.6375996862,1771486.4092266473,3382417.9878040818 
 03/02  04:00:00,1747586.8318520375,1771396.3477672674,3406716.6648397106 
 03/02  05:00:00,1744953.6140761448,1768131.0916047848,3382734.6675000656 
 03/02  06:00:00,1770871.4153785133,1796250.1959478264,3429156.515642022 
 03/02  07:00:00,1788857.7420980593,1816172.8427689208,3464160.1180838477 
 03/02  08:00:00,1801703.6173592298,1834152.1425002378,3560288.173819461 
 03/02  09:00:00,1778716.631153021,1805534.048038384,3609833.2607942093 
 03/02  10:00:00,1581940.3953898756,1542274.959801589,3080076.7634477303 
 03/02  11:00:00,1339212.0337207417,1080834.2524173555,2373574.898440714 
 03/02  12:00:00,1097781.2114524248,677795.855468951,1868859.4470748224 
 03/02  13:00:00,916426.1479462117,309060.16139978694,1512124.5687700936 
 03/02  14:00:00,802495.7487420184,88362.41866224827,1272058.8446918516 
 03/02  15:00:00,715104.2188004588,80710.87843890855,1064561.1633607417 
 03/02  16:00:00,684997.2050436118,245099.41243948037,921741.1615036789 
 03/02  17:00:00,720102.153713575,492672.80806412385,982363.5300369397 
 03/02  18:00:00,812974.7920954706,656535.6755912211,1425565.9427106744 
 03/02  19:00:00,1002301.1893326486,890146.5288930649,2125345.3704660917 
 03/02  20:00:00,1191444.9808946266,1109356.664042173,2500077.642866628 
 03/02  21:00:00,1340800.8270593125,1278233.5378538284,2747179.8582375976 
 03/02  22:00:00,1435172.8406576528,1390074.7504340212,2923139.2156320233 
 03/02  23:00:00,1513932.45465324,1486191.482982553,3105789.688232628 
 03/02  24:00:00,1578650.4623806637,1568055.75952701,3290657.748107754 
 03/03  01:00:00,1654338.731250289,1658211.2148983546,3467644.499767966 
 03/03  02:00:00,1738657.9790191464,1753982.7051331264,3625655.953748226 
 03/03  03:00:00,1804741.427627481,1829891.7971440353,3754346.532610327 
 03/03  04:00:00,1881330.8633515912,1916085.5556356185,3908694.899592619 
 03/03  05:00:00,1958795.9990855278,2002102.7706372265,4057367.9582201224 
 03/03  06:00:00,2015708.1486470075,2065503.6946272627,4155342.151106448 
 03/03  07:00:00,2078761.5223275917,2134225.4538538237,4257251.223571233 
 03/03  08:00:00,2126583.6804877366,2184869.8493395946,4320839.8069745675 
 03/03  09:00:00,2046493.5315671866,2093339.7827901258,4126675.800049997 
 03/03  10:00:00,1761448.890608054,1751577.655314327,3373897.268570012 
 03/03  11:00:00,1462467.6084558868,1279364.4758116258,2573350.364603307 
 03/03  12:00:00,1198499.6680038876,880439.1151579763,2026795.297625035 
 03/03  13:00:00,1017849.2274835954,548380.2961874409,1630208.3801693826 
 03/03  14:00:00,923071.8469542791,380861.9077996798,1394726.2343291936 
 03/03  15:00:00,853304.9309016061,362176.68525252625,1215432.8721777669 
 03/03  16:00:00,820721.7671745261,493177.7923988234,1097264.5610628126 
 03/03  17:00:00,839322.4750606277,675014.9762383482,1216598.704638888 
 03/03  18:00:00,905921.6106250009,791902.2683074537,1456017.7955370033 
 03/03  19:00:00,1023308.7144997136,932542.2353151704,1974133.951094299 
 03/03  20:00:00,1108640.4637959446,1041416.7620457932,2209429.424678002 
 03/03  21:00:00,1168190.6283991737,1117138.032283008,2364631.9917318737 
 03/03  22:00:00,1205587.3537098123,1167328.3242798303,2466532.6214065305 
 03/03  23:00:00,1219512.0436211056,1192694.8334941554,2536503.3648108477 
 03/03  24:00:00,1269403.2543269943,1254567.4443772954,2679235.484730287 
 03/04  01:00:00,1338549.1779591665,1336230.9024320412,2866301.5924543054 
 03/04  02:00:00,1385444.9417162293,1393200.5586111902,2997033.3990920284 
 03/04  03:00:00,1413052.9497429822,1426529.5283267924,3048395.5228320532 
 03/04  04:00:00,1415362.48427805,1432519.0298141672,3044742.1457296894 
 03/04  05:00:00,1425566.535331619,1446972.256651735,3074712.238806847 
 03/04  06:00:00,1464250.5678083927,1491241.6839454528,3166073.0692960466 
 03/04  07:00:00,1493631.8671851475,1525661.4891348158,3239588.481980727 
 03/04  08:00:00,1524903.7062740938,1559501.8726756715,3301683.95359545 
 03/04  09:00:00,1528120.371216895,1553432.3949977893,3239181.31925101 
 03/04  10:00:00,1335353.742775243,1305716.9175633932,2643571.572002276 
 03/04  11:00:00,1086423.4479738795,873467.835035171,1946686.2074736613 
 03/04  12:00:00,839767.4831501968,500336.4505083855,1435206.8420345292 
 03/04  13:00:00,663595.9846987423,197381.22898285583,1069064.341758635 
 03/04  14:00:00,540227.6009941522,5562.128121079149,780708.3202710754 
 03/04  15:00:00,453410.95658957417,0.0,572886.197315799 
 03/04  16:00:00,417491.48371825484,65312.65390720691,392936.7489770582 
 03/04  17:00:00,468230.1593769442,275267.0563475756,519194.96428395575 
 03/04  18:00:00,576729.8653498745,438508.761892332,932545.6521772924 
 03/04  19:00:00,721577.1497367099,609115.7115082932,1516166.174612262 
 03/04  20:00:00,869457.7680779865,782936.9253625949,1842932.1431640384 
 03/04  21:00:00,995437.4930089377,926795.2703942418,2090406.1480973251 
 03/04  22:00:00,1098929.6184458542,1045160.3019931959,2284660.273086676 
 03/04  23:00:00,1203080.147851775,1164559.4172265644,2500107.912866477 
 03/04  24:00:00,1313152.3644245653,1289065.0684732297,2725556.898977077 
 03/05  01:00:00,1428231.2859913528,1415952.3917919248,2931841.759899044 
 03/05  02:00:00,1540107.6911647313,1538765.6517078741,3133206.0694358377 
 03/05  03:00:00,1643403.9836933482,1652580.4288800329,3328134.005809544 
 03/05  04:00:00,1753590.1799581829,1773176.4616133978,3536351.74057375 
 03/05  05:00:00,1860855.3171474244,1890025.2068505909,3740019.7117463374 
 03/05  06:00:00,1950669.617436473,1988787.0209531235,3918687.9068707293 
 03/05  07:00:00,2040525.6370046064,2087344.2452357593,4103541.6589714447 
 03/05  08:00:00,2110752.723971249,2163006.9136148407,4238847.245307496 
 03/05  09:00:00,2074107.5004105007,2117428.4924652595,4116725.747253685 
 03/05  10:00:00,1824033.5578026415,1813780.0476913485,3417229.406882781 
 03/05  11:00:00,1531891.9940066491,1352269.3261570109,2696669.3343963423 
 03/05  12:00:00,1247049.1998993356,913159.174252934,2104808.0951624457 
 03/05  13:00:00,1037055.7330934642,509889.34698191826,1645636.584862718 
 03/05  14:00:00,886995.9297885362,261291.93982555316,1355278.7499785593 
 03/05  15:00:00,751544.018205029,185295.85478439258,1101514.7825146555 
 03/05  16:00:00,679594.3600541148,292918.85453977046,905168.9111589368 
 03/05  17:00:00,671675.2558414852,478790.08062782907,918925.8358646028 
 03/05  18:00:00,730871.1654385754,594402.2120198216,1307821.4642664525 
 03/05  19:00:00,920847.3661390606,825310.9761229043,2024110.0444656191 
 03/05  20:00:00,1170583.0500493739,1108489.4976273165,2565210.8595004873 
 03/05  21:00:00,1420304.5694396489,1381901.0346380095,3037670.7452767026 
 03/05  22:00:00,1620192.2717099646,1601914.6104052705,3410916.620817993 
 03/05  23:00:00,1786902.6785778485,1786649.0931935709,3721779.029581948 
 03/05  24:00:00,1892197.5322330385,1906827.1482692575,3940190.0676235356 
 03/06  01:00:00,1962936.014077863,1990499.5011922808,4109570.279376571 
 03/06  02:00:00,2051887.881293328,2090231.7659486535,4271866.797746581 
 03/06  03:00:00,2135398.461092099,2182786.9146823836,4398525.025259768 
 03/06  04:00:00,2184236.4396130485,2240057.015073749,4514918.82473602 
 03/06  05:00:00,2237681.2717540916,2300288.3130311994,4641869.697194802 
 03/06  06:00:00,2279212.5465620393,2343241.4208696466,4668504.657979442 
 03/06  07:00:00,2287427.791770703,2352496.886433759,4652868.2485206 
 03/06  08:00:00,2295885.792701139,2357846.4397628317,4610567.859003338 
 03/06  09:00:00,2220749.9143391657,2256310.8702090885,4311621.402746128 
 03/06  10:00:00,1884083.5590772908,1834497.7194952911,3365245.165296224 
 03/06  11:00:00,1476527.4426090063,1189682.7906610866,2428164.774862157 
 03/06  12:00:00,1075982.7005350487,611055.2296359322,1793577.182934971 
 03/06  13:00:00,808840.4655983967,182594.84728593743,1366236.3589880962 
 03/06  14:00:00,648245.022022049,0.0,1040026.6421268247 
 03/06  15:00:00,520192.8670572015,0.0,790054.4310821698 
 03/06  16:00:00,512654.3141401053,94598.71100402379,770518.8750954783 
 03/06  17:00:00,552640.7267395635,320953.41335368826,923210.1757500743 
 03/06  18:00:00,643370.4063894923,478618.91819482227,1199737.4657552578 
 03/06  19:00:00,852735.2531947528,725204.3160764964,1918444.587145971 
 03/06  20:00:00,1075418.6128563115,978244.897379031,2325106.2281902526 
 03/06  21:00:00,1252690.8348793394,1175496.9473725383,2590137.0928964177 
 03/06  22:00:00,1359123.2719348765,1301819.7561375098,2798215.019496554 
 03/06  23:00:00,1450084.5494468599,1411950.6012676046,3006658.882079418 
 03/06  24:00:00,1548483.845369861,1524812.2502470787,3182542.8851800645 
 03/07  01:00:00,1648680.9333160464,1636218.1671638514,3332227.7961363066 
 03/07  02:00:00,1740482.6304903538,1738859.8460318274,3481896.711182781 
 03/07  03:00:00,1767860.0931048277,1778591.5192901685,3596579.098537786 
 03/07  04:00:00,1806404.0042664218,1831211.450494658,3773293.7885358855 
 03/07  05:00:00,1859745.9023284595,1895780.6581016923,3934222.5471488433 
 03/07  06:00:00,1886222.724478498,1930659.0556488028,4031886.903834405 
 03/07  07:00:00,1934624.0584551452,1985385.8157121474,4130277.838428598 
 03/07  08:00:00,2005805.2037550437,2061515.2072894438,4256377.617367074 
 03/07  09:00:00,1958703.377462801,1999092.9483320257,4125867.241837049 
 03/07  10:00:00,1628848.8294068603,1581188.2548785151,3126944.646751536 
 03/07  11:00:00,1277791.241660234,1022773.1481696628,2184562.2174358955 
 03/07  12:00:00,986141.7081715625,616387.0099935739,1584975.381005282 
 03/07  13:00:00,798084.4194902991,326918.4883891501,1208988.617925497 
 03/07  14:00:00,690688.2267785899,178332.76433631635,991648.8216498663 
 03/07  15:00:00,684894.0065585013,346247.20533122856,1115260.8070207925 
 03/07  16:00:00,751853.6784797659,553473.3262178985,1414008.589005172 
 03/07  17:00:00,814963.9993370757,654315.9065084545,1594357.7624919084 
 03/07  18:00:00,932474.5874317945,813392.0526267609,1873700.34907242 
 03/07  19:00:00,1110437.8915030435,1036632.4360477553,2316751.8705265424 
 03/07  20:00:00,1235603.6970602793,1183184.9171245296,2562877.1986594917 
 03/07  21:00:00,1291057.7629592582,1252211.1921077915,2682098.2176562697 
 03/07  22:00:00,1364677.2705503362,1342214.525500237,2914053.283285617 
 03/07  23:00:00,1450434.539206284,1441016.7651093695,3108458.4674690743 
 03/07  24:00:00,1505600.8719107003,1506545.4151395024,3193493.5499571143 
 03/08  01:00:00,1580825.3285055785,1594438.7818289972,3364126.1599663943 
 03/08  02:00:00,1688620.3507105014,1715569.1774402556,3610902.6610861914 
 03/08  03:00:00,1737456.114912413,1772195.0722721939,3706059.0158937206 
 03/08  04:00:00,1697047.866528083,1725038.5944979994,3477451.8234388223 
 03/08  05:00:00,1625556.223954398,1643679.9465531157,3196146.412874312 
 03/08  06:00:00,1558381.3904739153,1572903.0832649798,3024897.9787929077 
 03/08  07:00:00,1490563.2248871922,1502629.5509054894,2879929.8220230388 
 03/08  08:00:00,1426974.7438085307,1436101.907757495,2745049.533357105 
 03/08  09:00:00,1361882.664083813,1365955.0523958288,2603995.536673531 
 03/08  10:00:00,1234985.2078300896,1224207.3051682003,2350136.234308211 
 03/08  11:00:00,1002806.7559528633,942848.5774082241,1863799.0324915268 
 03/08  12:00:00,774460.1848406327,672206.9735689623,1437416.0225334717 
 03/08  13:00:00,615897.6290756189,485909.1617863126,1161068.802358287 
 03/08  14:00:00,756351.8425218754,663246.5672945031,1406959.1261116955 
 03/08  15:00:00,954495.5425383988,907441.1316456562,1739456.3658565267 
 03/08  16:00:00,643647.638045685,552301.7379149325,1165690.5819701084 
 03/08  17:00:00,573607.6419190551,502190.96461997135,1102698.2722991575 
 03/08  18:00:00,570308.5120812065,509634.26526933187,1127226.6475709006 
 03/08  19:00:00,589955.407778285,540528.835634436,1199443.0380548981 
 03/08  20:00:00,603588.4655942158,557851.9836963317,1240289.026982235 
 03/08  21:00:00,629719.2021538371,585998.1993888685,1287834.673556453 
 03/08  22:00:00,637340.7181313485,595090.1446528226,1301725.542533963 
 03/08  23:00:00,639010.4309325919,597368.2217888334,1304188.4250500859 
 03/08  24:00:00,628814.8570959892,589455.9539123448,1309975.9520251 
 03/09  01:00:00,613744.8922965009,578755.0061295759,1346748.4483949274 
 03/09  02:00:00,596330.0002905154,565111.9044817492,1366368.9294101645 
 03/09  03:00:00,587615.0079358694,559483.1326723401,1395661.9377302162 
 03/09  04:00:00,617585.9189181064,593852.9903345777,1489927.7479808847 
 03/09  05:00:00,658187.6610270003,638713.0273479967,1593169.8906339547 
 03/09  06:00:00,716412.4619658428,702325.6346314867,1733762.0643973877 
 03/09  07:00:00,785822.0559059416,774372.0868894482,1843946.1267944572 
 03/09  08:00:00,846273.7477347755,830666.6146901298,1860467.009440822 
 03/09  09:00:00,822616.3998158285,800773.6895047973,1833940.4078198285 
 03/09  10:00:00,609308.9398295267,542363.6642997524,1308072.7359253736 
 03/09  11:00:00,319045.26867427904,114634.7239527284,552433.6099074061 
 03/09  12:00:00,49541.118207854015,0.0,43100.63423318716 
 03/09  13:00:00,0.0,0.0,0.0 
 03/09  14:00:00,0.0,0.0,0.0 
 03/09  15:00:00,0.0,0.0,0.0 
 03/09  16:00:00,0.0,0.0,0.0 
 03/09  17:00:00,0.0,0.0,0.0 
 03/09  18:00:00,0.0,0.0,0.0 
 03/09  19:00:00,0.0,0.0,42727.521600946784 
 03/09  20:00:00,3036.213608089929,0.0,278566.03146554285 
 03/09  21:00:00,88783.85732839996,0.0,402295.37259001285 
 03/09  22:00:00,178833.65516530944,0.0,516262.35402604577 
 03/09  23:00:00,247961.06289550956,1252.2478344357296,639997.18483001 
 03/09  24:00:00,291694.7226166003,42207.65939623543,724511.1827807068 
 03/10  01:00:00,345501.7685337693,123231.7450757004,863013.6232627046 
 03/10  02:00:00,416402.9941037148,223275.53836521786,1064114.8280107796 
 03/10  03:00:00,479642.8022237864,311571.68472153135,1213013.6071362384 
 03/10  04:00:00,512500.78509723523,364145.8762100872,1266891.2033973653 
 03/10  05:00:00,501211.405063285,368941.55694629607,1226283.4443352905 
 03/10  06:00:00,515133.7387733333,396556.4227165389,1228371.440245633 
 03/10  07:00:00,558943.6195367698,456590.4975191709,1330675.458695791 
 03/10  08:00:00,610769.7697155043,523379.0009648579,1459657.9933579972 
 03/10  09:00:00,616291.151915409,533430.8901486333,1461677.6018582298 
 03/10  10:00:00,520997.2165490641,425232.25609272986,1229862.9089399825 
 03/10  11:00:00,453259.2892061403,348796.1553767149,1068912.178158431 
 03/10  12:00:00,384691.2066993235,266630.5284900573,965027.056927758 
 03/10  13:00:00,244341.90212156612,66271.34729922272,684527.6624572194 
 03/10  14:00:00,128348.30174372165,0.0,424354.58148554084 
 03/10  15:00:00,33066.59693770872,0.0,196296.79095898685 
 03/10  16:00:00,0.0,0.0,21033.730225345607 
 03/10  17:00:00,43646.202377058406,0.0,52029.61977883061 
 03/10  18:00:00,162692.7380645948,14743.595859096058,399913.55358942784 
 03/10  19:00:00,305104.40396014455,162599.61317744636,766025.2736904091 
 03/10  20:00:00,444072.48734307906,323290.9846372644,1064686.1462592946 
 03/10  21:00:00,600876.3939807361,497230.49399682623,1371482.7425576488 
 03/10  22:00:00,811342.7262732497,715888.0078161579,1640304.6760417093 
 03/10  23:00:00,953694.1578295962,862126.3451616243,1763388.7898295592 
 03/10  24:00:00,989848.1018714014,907626.3759945559,1815659.5907038273 
 03/11  01:00:00,1030970.8427141246,957147.3640317578,1878377.3013373802 
 03/11  02:00:00,1092237.7483328823,1026499.8615020807,1975588.3445378595 
 03/11  03:00:00,1142633.9619740788,1083745.1101143893,2054594.842776075 
 03/11  04:00:00,1178581.369064304,1125511.334607425,2109197.77456076 
 03/11  05:00:00,1204697.398687032,1156398.861192363,2148263.886273872 
 03/11  06:00:00,1219192.8314871853,1174958.2719657891,2168108.0798346526 
 03/11  07:00:00,1195631.371735752,1159568.7354680363,2190442.1119483304 
 03/11  08:00:00,1132692.4961797833,1109776.2978133298,2252740.856657206 
 03/11  09:00:00,1133362.532756113,1111196.9987766836,2253244.4364928836 
 03/11  10:00:00,1105611.1785251917,1077158.3303921483,2174466.7355126515 
 03/11  11:00:00,1047814.8547766984,1011285.9173852081,2060086.2836218632 
 03/11  12:00:00,941309.5686004616,896952.5134511098,1861100.169932252 
 03/11  13:00:00,828796.2679715434,767823.6089706747,1640198.3788463403 
 03/11  14:00:00,818842.1524682626,763383.5649552179,1637259.9303095075 
 03/11  15:00:00,787662.0481746084,727763.6121431009,1588176.9806947845 
 03/11  16:00:00,765713.3304920678,704739.0423976108,1559971.163679754 
 03/11  17:00:00,735744.7660186103,672429.6238333761,1505708.7694174927 
 03/11  18:00:00,739777.3198702972,686099.1945654924,1536925.5700847374 
 03/11  19:00:00,767036.362898512,729807.3441284859,1638763.044169607 
 03/11  20:00:00,797011.7850374468,768305.9385452706,1719105.1428031716 
 03/11  21:00:00,815149.436003523,788533.437382212,1755625.9496688775 
 03/11  22:00:00,827899.6462078618,803066.7150141844,1785051.2526588268 
 03/11  23:00:00,859564.8243683269,836925.2357031452,1846093.495718577 
 03/11  24:00:00,875145.4329882537,854344.793944515,1865169.012159354 
 03/12  01:00:00,875237.7581541494,855066.6152320715,1851074.763821626 
 03/12  02:00:00,885613.2157976823,869630.8988388418,1912133.8862806875 
 03/12  03:00:00,888762.2807599512,873740.947206449,1917271.5238338422 
 03/12  04:00:00,878778.2337195917,864250.8241267193,1902720.561859396 
 03/12  05:00:00,875114.3010520039,860801.7318226453,1888390.8151125088 
 03/12  06:00:00,846692.5899490872,831390.7095052479,1824233.604682386 
 03/12  07:00:00,812315.2179927026,793904.7085301265,1733369.1768810912 
 03/12  08:00:00,786060.351664744,765360.8541957253,1682730.64469527 
 03/12  09:00:00,736982.6245067599,706379.4854019502,1623614.819164452 
 03/12  10:00:00,550529.0419310124,484618.1980775287,1262274.6661713095 
 03/12  11:00:00,334234.83558888634,194907.3828276885,821390.8507218503 
 03/12  12:00:00,131279.38066300558,1945.6218804236414,393584.59798554843 
 03/12  13:00:00,11724.815247481456,0.0,108315.94726214408 
 03/12  14:00:00,0.0,0.0,0.0 
 03/12  15:00:00,0.0,0.0,0.0 
 03/12  16:00:00,0.0,0.0,0.0 
 03/12  17:00:00,0.0,0.0,0.0 
 03/12  18:00:00,0.0,0.0,0.0 
 03/12  19:00:00,0.0,0.0,96273.4338313383 
 03/12  20:00:00,62721.38740192859,0.0,430633.3091332491 
 03/12  21:00:00,251344.30554320154,30524.477128981744,753182.7479652343 
 03/12  22:00:00,365703.61148223456,147702.94589433726,957010.6248173397 
 03/12  23:00:00,418923.32577368605,223005.1272942299,1052674.4918119102 
 03/12  24:00:00,445964.4161791034,270921.8919478588,1100240.440107377 
 03/13  01:00:00,474105.9119626476,318865.2630472154,1151858.2889832468 
 03/13  02:00:00,478060.7194619175,340205.36726699234,1157258.9263836062 
 03/13  03:00:00,472326.8315974188,348591.71612113697,1141490.2337992927 
 03/13  04:00:00,501437.254770043,391072.8729128854,1185065.4484798543 
 03/13  05:00:00,531523.6774730206,433064.9441516513,1234406.302248564 
 03/13  06:00:00,565536.5377050685,477965.32118809875,1296849.4893810002 
 03/13  07:00:00,610934.250080128,533245.1813780732,1376034.783415524 
 03/13  08:00:00,652142.5453571244,581438.2884531897,1439023.0421736492 
 03/13  09:00:00,601430.2826270242,524416.9751518946,1310722.7919954709 
 03/13  10:00:00,404912.71196472284,299656.1634085101,848386.7364489681 
 03/13  11:00:00,170068.37697893826,37121.23509058474,353876.6277950812 
 03/13  12:00:00,5246.18066528692,0.0,42959.32743312114 
 03/13  13:00:00,0.0,0.0,0.0 
 03/13  14:00:00,0.0,0.0,0.0 
 03/13  15:00:00,0.0,0.0,0.0 
 03/13  16:00:00,0.0,0.0,0.0 
 03/13  17:00:00,0.0,0.0,0.0 
 03/13  18:00:00,0.0,0.0,0.0 
 03/13  19:00:00,0.0,0.0,0.0 
 03/13  20:00:00,0.0,0.0,0.0 
 03/13  21:00:00,0.0,0.0,0.0 
 03/13  22:00:00,0.0,0.0,0.0 
 03/13  23:00:00,0.0,0.0,114616.94109835898 
 03/13  24:00:00,63693.35174313946,0.0,362693.84339762 
 03/14  01:00:00,220135.23223668657,0.0,607928.3383772897 
 03/14  02:00:00,320672.55255867355,66217.44888292215,799124.664672682 
 03/14  03:00:00,320908.7982584659,93636.5523970244,872870.964179922 
 03/14  04:00:00,407929.7635931031,196047.4736328202,1014867.0628726655 
 03/14  05:00:00,477809.3964548109,289817.2180721622,1178204.689569239 
 03/14  06:00:00,529541.1797205164,361542.8022158199,1255187.320479605 
 03/14  07:00:00,647500.5297816237,489772.1487634162,1340354.1141035676 
 03/14  08:00:00,749490.6351444846,606017.922214166,1462951.424415495 
 03/14  09:00:00,812805.0893853751,685025.9423041338,1556727.5549406128 
 03/14  10:00:00,832035.0451428778,717197.8282258204,1578228.068219527 
 03/14  11:00:00,838784.6497876146,735442.1795552701,1579669.963578073 
 03/14  12:00:00,827491.6426820738,722123.9614629167,1557844.6515606234 
 03/14  13:00:00,430312.8209036431,212031.2934886202,898782.8004525931 
 03/14  14:00:00,364023.3501173429,80753.29280034677,748143.1317725317 
 03/14  15:00:00,343562.3872840053,83837.79392830348,737091.9697344676 
 03/14  16:00:00,327890.26761676726,107357.81472927738,623222.4645876312 
 03/14  17:00:00,359663.75251180783,226324.3936959485,546675.8118803297 
 03/14  18:00:00,447288.8033898183,358019.314150786,845202.3379150927 
 03/14  19:00:00,557048.621855593,480114.1631422041,1328549.8738064417 
 03/14  20:00:00,705315.9974627733,650819.598024812,1712114.9633385672 
 03/14  21:00:00,799484.6488558322,759064.6012474871,1941846.4893128145 
 03/14  22:00:00,848269.1525805244,817393.8540364662,2049021.4685042035 
 03/14  23:00:00,940515.0883544183,916974.956472479,2187459.731437787 
 03/14  24:00:00,1006141.8935478206,986596.523030161,2250771.7808111347 
 03/15  01:00:00,1060655.4915866724,1046590.9341920892,2331989.6033023926 
 03/15  02:00:00,1132914.710202722,1128222.9053877527,2499994.7242137752 
 03/15  03:00:00,1196053.7622779289,1199319.3570474857,2646551.1977782412 
 03/15  04:00:00,1302752.3093322061,1311952.2887827673,2818955.673616485 
 03/15  05:00:00,1431967.818075338,1449139.0696184114,3050598.0990288425 
 03/15  06:00:00,1525455.339938727,1549005.4540129695,3214618.067851226 
 03/15  07:00:00,1585943.480716917,1609046.729758011,3237885.8745416296 
 03/15  08:00:00,1617374.343802124,1634772.770739622,3195722.5008239374 
 03/15  09:00:00,1488537.6318222745,1481982.238741594,2879781.502994436 
 03/15  10:00:00,1179656.4965901312,1116542.2512183185,2141348.6910721688 
 03/15  11:00:00,871590.4210303508,637067.1315895303,1436208.9582238235 
 03/15  12:00:00,620845.8758904375,270573.0098240489,1008416.6655349694 
 03/15  13:00:00,474277.99194800813,33441.53546342405,759998.0072681438 
 03/15  14:00:00,346127.1399133082,0.0,470515.61383588985 
 03/15  15:00:00,236829.50005666917,0.0,140500.63726760948 
 03/15  16:00:00,219031.79761877545,0.0,62673.86319061261 
 03/15  17:00:00,255424.86613625317,7428.560141780508,215058.7216316248 
 03/15  18:00:00,336204.554262843,108303.53189541074,601692.750950773 
 03/15  19:00:00,534907.8943306319,349407.71786250384,1338051.6564391076 
 03/15  20:00:00,807980.0477345211,663424.3362616221,1875466.3869856189 
 03/15  21:00:00,1024560.9986979482,907378.7033566117,2256258.3077874943 
 03/15  22:00:00,1180373.105930075,1089394.0812076668,2562944.6518923305 
 03/15  23:00:00,1309127.3269795815,1241167.8723398554,2810883.0764303724 
 03/15  24:00:00,1396049.3829405687,1346794.3510904699,2975529.0013850573 
 03/16  01:00:00,1407364.5386887034,1370126.831245948,2978608.6107511655 
 03/16  02:00:00,1408173.844369467,1379147.2934814838,2967845.7748127584 
 03/16  03:00:00,1495214.2778539038,1482150.9140563596,3207470.983796513 
 03/16  04:00:00,1604585.5636742483,1607162.6255159879,3454209.7821816574 
 03/16  05:00:00,1694609.7610021364,1702101.4063141134,3533768.4951914703 
 03/16  06:00:00,1778051.7967030478,1792086.294944644,3659847.7352617974 
 03/16  07:00:00,1852693.2500907874,1873556.8579584996,3779175.3433785206 
 03/16  08:00:00,1897942.3379531617,1917735.9376088725,3794836.6240877677 
 03/16  09:00:00,1715531.7373301785,1706976.4833855687,3293757.1305810465 
 03/16  10:00:00,1306724.8348419482,1227105.9491047978,2218664.0307621127 
 03/16  11:00:00,921073.0029000436,642243.1390969179,1387101.2817948589 
 03/16  12:00:00,574254.618862199,179196.43481602197,812389.8304468368 
 03/16  13:00:00,320135.71579131146,0.0,367942.63108826015 
 03/16  14:00:00,148769.5910913197,0.0,78379.43643131603 
 03/16  15:00:00,24093.087526659474,0.0,0.0 
 03/16  16:00:00,0.0,0.0,0.0 
 03/16  17:00:00,0.0,0.0,0.0 
 03/16  18:00:00,0.0,0.0,0.0 
 03/16  19:00:00,59763.80627026592,0.0,238791.1587810862 
 03/16  20:00:00,224071.78904196172,4106.462161791751,656499.7712565607 
 03/16  21:00:00,327762.9941797155,95998.88953367883,886487.5366737226 
 03/16  22:00:00,400385.33895312704,194074.2602100003,996575.7165408139 
 03/16  23:00:00,451344.94970889814,267596.3114857932,1065545.383121221 
 03/16  24:00:00,485643.2599573047,320629.08114572166,1086799.3271723546 
 03/17  01:00:00,525166.8957764149,377128.1295962215,1125846.8043636647 
 03/17  02:00:00,576649.756829335,448118.81160071923,1245272.2160480733 
 03/17  03:00:00,618259.7104536161,506881.00155237404,1347938.9340779742 
