cell,stem,is_fatal,is_open09,n_zones,n_stub,frac_stub,vol_ratio
la_centre,way_427817698,False,False,7,7,1.000000,0.012904
la_centre,way_427817699,False,False,13,13,1.000000,0.002602
la_centre,way_427817704,False,False,5,5,1.000000,0.011005
la_centre,way_427817705,False,False,6,6,1.000000,0.000767
la_centre,way_427817708,False,False,6,6,1.000000,0.008487
la_centre,way_427942768,False,False,5,5,1.000000,0.001357
la_centre,way_427942784,False,False,5,5,1.000000,0.001590
la_centre,way_427942809,False,False,1,1,1.000000,0.003216
la_centre,way_427942810,False,False,5,5,1.000000,0.003332
la_centre,way_427942814,False,False,1,1,1.000000,0.002697
la_centre,way_427942815,False,False,12,12,1.000000,0.001325
la_centre,way_427942816,False,False,1,1,1.000000,0.005650
la_centre,way_427942817,False,False,20,16,0.800000,0.401297
la_centre,way_427942820,False,False,14,12,0.857143,0.342254
la_centre,way_427942821,False,False,2,2,1.000000,0.004845
la_centre,way_427942822,False,False,1,1,1.000000,0.014482
la_centre,way_427942823,False,False,10,8,0.800000,0.464045
la_centre,way_427942824,False,False,10,8,0.800000,0.239641
la_centre,way_427942825,False,False,4,4,1.000000,0.004089
la_centre,way_427942826,False,False,2,2,1.000000,0.004257
la_centre,way_427942827,False,False,1,1,1.000000,0.006506
la_centre,way_427942828,False,False,1,1,1.000000,0.006076
la_centre,way_427942830,False,False,1,1,1.000000,0.005756
la_centre,way_427942833,False,False,35,35,1.000000,0.000897
la_centre,way_427942886,False,False,20,16,0.800000,0.544003
la_centre,way_427942890,False,False,6,6,1.000000,0.000516
la_centre,way_427942899,False,False,13,13,1.000000,0.005246
la_centre,way_427942921,False,False,117,104,0.888889,0.495909
la_centre,way_427942923,False,False,1,1,1.000000,0.003062
la_centre,way_427942925,False,False,1,1,1.000000,0.050488
la_centre,way_427942926,False,False,63,56,0.888889,0.471669
la_centre,way_427942934,False,False,7,7,1.000000,0.002532
la_centre,way_427942940,False,False,12,12,1.000000,0.000859
la_centre,way_427942948,False,False,1,1,1.000000,0.004650
la_centre,way_427942954,False,False,9,9,1.000000,0.000652
la_centre,way_427942955,False,False,1,1,1.000000,0.011297
la_centre,way_427942962,False,False,10,8,0.800000,0.221593
la_centre,way_427942965,False,False,70,60,0.857143,0.373271
la_centre,way_427942972,False,False,49,42,0.857143,0.588225
la_centre,way_428015095,False,False,17,17,1.000000,0.003295
la_centre,way_428015097,False,False,1,1,1.000000,0.000322
la_centre,way_428015098,False,False,168,160,0.952381,0.347324
la_centre,way_428015099,False,False,8,8,1.000000,0.000603
la_centre,way_428015101,False,False,11,11,1.000000,0.001900
la_centre,way_428015102,False,False,3,3,1.000000,0.009728
la_centre,way_428015103,False,False,10,10,1.000000,0.002019
la_centre,way_428015106,False,False,3,3,1.000000,0.011054
la_centre,way_428015108,False,False,6,6,1.000000,0.004531
la_centre,way_428015113,False,False,90,84,0.933333,0.787429
la_centre,way_428015119,False,False,17,17,1.000000,0.002528
la_centre,way_428015121,False,False,78,72,0.923077,0.666884
la_centre,way_428015124,False,False,12,12,1.000000,0.001238
la_centre,way_428015126,False,False,5,5,1.000000,0.004949
la_centre,way_428015129,False,False,24,21,0.875000,0.458150
la_centre,way_428015132,False,False,3,3,1.000000,0.001612
la_centre,way_428015142,False,False,3,3,1.000000,0.007510
la_centre,way_428015149,False,False,17,17,1.000000,0.047683
la_centre,way_428015153,False,False,55,44,0.800000,0.611011
la_centre,way_428015158,False,False,3,3,1.000000,0.007990
la_centre,way_428015162,False,False,10,8,0.800000,0.520727
la_centre,way_428015169,False,False,10,8,0.800000,0.172846
la_centre,way_428015178,False,True,30,24,0.800000,0.536204
la_centre,way_428015183,False,False,18,15,0.833333,0.609202
la_centre,way_428015185,False,False,3,3,1.000000,0.005284
la_centre,way_428015187,False,False,6,6,1.000000,0.001945
la_centre,way_428015190,False,False,17,17,1.000000,0.003746
la_centre,way_428331962,False,False,60,50,0.833333,0.617238
la_centre,way_428331963,False,False,6,6,1.000000,0.000544
la_centre,way_429324543,False,False,8,8,1.000000,0.005746
la_centre,way_429324547,False,False,20,16,0.800000,0.479017
la_centre,way_429324663,False,False,3,3,1.000000,0.027796
la_centre,way_495107667,False,False,85,68,0.800000,0.414686
la_centre,way_495107670,False,False,21,18,0.857143,0.580336
la_centre,way_495110352,False,False,16,16,1.000000,0.001805
la_centre,way_495110353,False,False,6,6,1.000000,0.000897
la_centre,way_495110356,False,False,17,17,1.000000,0.002863
la_centre,way_495110357,False,False,16,16,1.000000,0.001387
la_centre,way_695509051,False,False,8,8,1.000000,0.000905
la_centre,way_780084203,False,False,1,1,1.000000,0.057907
la_centre,way_780084204,False,False,1,1,1.000000,0.076211
la_centre,way_894010731,False,False,54,45,0.833333,0.569832
la_centre,way_900894807,False,False,1,1,1.000000,0.001020
la_centre,way_904226185,False,False,30,24,0.800000,0.625966
la_centre,way_904226186,False,False,15,12,0.800000,0.608578
la_centre,way_904305569,False,False,65,52,0.800000,0.520108
la_centre,way_905248731,False,False,1,1,1.000000,0.004240
la_centre,way_905248734,False,False,1,1,1.000000,0.008860
la_centre,way_905248735,False,False,1,1,1.000000,0.007820
la_centre,way_905248736,False,False,1,1,1.000000,0.019118
la_centre,way_905248740,False,False,1,1,1.000000,0.019243
la_centre,way_905248741,False,False,1,1,1.000000,0.016230
la_centre,way_905248742,False,False,1,1,1.000000,0.018978
la_centre,way_905534492,False,False,10,8,0.800000,0.406244
la_centre,way_906254725,False,False,1,1,1.000000,0.011875
la_centre,way_912211057,False,False,1,1,1.000000,0.003005
la_centre,way_959003471,False,False,1,1,1.000000,0.029534
la_centre,way_959003472,False,False,1,1,1.000000,0.010809
la_centre,way_959003473,False,False,1,1,1.000000,0.044987
la_centre,way_959003484,False,False,1,1,1.000000,0.009961
la_centre,way_959006685,False,False,1,1,1.000000,0.036309
la_rural,way_222366800,False,False,1,1,1.000000,0.019055
la_rural,way_472960895,False,False,2,2,1.000000,0.027621
la_rural,way_472960930,False,False,1,1,1.000000,0.093800
la_rural,way_472960931,False,False,2,2,1.000000,0.095206
la_rural,way_472960932,False,False,2,2,1.000000,0.083493
la_rural,way_472960933,False,False,2,2,1.000000,0.006037
la_rural,way_472960934,False,False,2,2,1.000000,0.032754
la_rural,way_472960935,False,False,2,2,1.000000,0.003340
la_rural,way_472960936,False,False,15,12,0.800000,0.389529
la_rural,way_472960937,False,False,10,8,0.800000,0.346076
la_rural,way_472960938,False,False,10,8,0.800000,0.361511
la_rural,way_472960939,False,False,10,8,0.800000,0.621129
la_rural,way_472960940,False,False,10,8,0.800000,0.364493
la_rural,way_472960941,False,False,10,8,0.800000,0.357096
la_rural,way_472960942,False,False,10,8,0.800000,0.537466
la_rural,way_472960943,False,False,10,8,0.800000,0.420984
la_rural,way_472960944,False,False,10,8,0.800000,0.181479
la_rural,way_472960965,False,False,2,2,1.000000,0.006033
la_rural,way_472960967,False,False,2,2,1.000000,0.012914
la_rural,way_472960970,False,False,1,1,1.000000,0.097182
la_rural,way_472960971,False,False,2,2,1.000000,0.012590
la_rural,way_472960972,True,True,3,3,1.000000,0.000836
la_rural,way_472960974,False,False,1,1,1.000000,0.090645
la_rural,way_472960975,False,False,1,1,1.000000,0.021805
la_rural,way_472960977,False,False,1,1,1.000000,0.046061
la_rural,way_472960978,False,False,2,2,1.000000,0.074912
la_rural,way_472960980,False,False,2,2,1.000000,0.006726
la_rural,way_472960999,False,False,2,2,1.000000,0.054640
la_rural,way_472961000,False,False,2,2,1.000000,0.031263
la_rural,way_472961001,False,False,2,2,1.000000,0.031376
la_rural,way_472961002,False,False,1,1,1.000000,0.010469
la_rural,way_472961003,False,False,1,1,1.000000,0.053216
la_rural,way_472961004,False,False,14,12,0.857143,0.391630
la_rural,way_472961005,False,False,1,1,1.000000,0.042644
la_rural,way_472961006,False,False,1,1,1.000000,0.100923
la_rural,way_472961007,False,False,3,3,1.000000,0.003048
la_rural,way_472961009,False,False,1,1,1.000000,0.093677
la_rural,way_472961011,False,False,4,4,1.000000,0.058620
la_rural,way_472961013,False,False,2,2,1.000000,0.077137
la_rural,way_472961015,False,False,1,1,1.000000,0.030663
la_rural,way_472961017,False,False,2,2,1.000000,0.008127
la_rural,way_472961018,False,False,2,2,1.000000,0.074482
la_rural,way_472961019,False,False,1,1,1.000000,0.098795
la_rural,way_472961020,False,False,1,1,1.000000,0.098932
la_rural,way_472961022,False,False,2,2,1.000000,0.037843
la_rural,way_472961024,False,False,4,4,1.000000,0.003165
la_rural,way_472961025,False,False,2,2,1.000000,0.043916
la_rural,way_472961026,False,False,20,16,0.800000,0.496461
la_rural,way_472961028,False,False,1,1,1.000000,0.037954
la_rural,way_472961029,False,False,1,1,1.000000,0.044160
la_rural,way_472961031,False,False,1,1,1.000000,0.027252
la_rural,way_472961034,True,True,3,3,1.000000,0.002043
la_rural,way_472961040,False,False,2,2,1.000000,0.014603
la_rural,way_472961041,False,False,1,1,1.000000,0.025780
la_rural,way_472961043,False,True,18,10,0.555556,0.542818
la_rural,way_472961045,False,False,2,2,1.000000,0.014513
la_rural,way_472961047,False,False,2,2,1.000000,0.003768
la_rural,way_472961048,False,False,20,16,0.800000,0.496350
la_rural,way_472961050,False,False,2,2,1.000000,0.014531
la_rural,way_472961052,False,False,2,2,1.000000,0.010326
la_rural,way_472961054,False,False,1,1,1.000000,0.027164
la_rural,way_472961072,False,False,2,2,1.000000,0.014521
la_rural,way_472961073,False,False,2,2,1.000000,0.028149
la_rural,way_472961074,False,False,1,1,1.000000,0.027613
la_rural,way_472961075,False,False,1,1,1.000000,0.027496
la_rural,way_472961076,False,False,2,2,1.000000,0.027388
la_rural,way_472961077,False,False,1,1,1.000000,0.028124
la_rural,way_472961078,False,False,1,1,1.000000,0.027645
la_rural,way_472961079,False,False,1,1,1.000000,0.027576
la_rural,way_472961080,False,False,1,1,1.000000,0.027915
la_rural,way_472961081,False,False,1,1,1.000000,0.043101
la_rural,way_472961082,False,False,1,1,1.000000,0.027785
la_rural,way_472961083,False,False,1,1,1.000000,0.043814
la_rural,way_472961084,False,False,1,1,1.000000,0.037378
la_rural,way_472961085,False,False,1,1,1.000000,0.028350
la_rural,way_472961086,False,False,1,1,1.000000,0.028672
la_rural,way_472961087,False,False,1,1,1.000000,0.037644
la_rural,way_472961088,True,True,3,3,1.000000,0.001836
la_rural,way_472961089,False,True,18,16,0.888889,0.398588
la_rural,way_472961090,False,True,18,16,0.888889,0.397225
la_rural,way_472961091,True,True,3,3,1.000000,0.002108
la_rural,way_472961092,False,False,2,2,1.000000,0.004665
la_rural,way_472961093,False,True,18,16,0.888889,0.423620
la_rural,way_472961094,False,False,2,2,1.000000,0.010272
la_rural,way_472961095,False,False,1,1,1.000000,0.038470
la_rural,way_472961096,False,False,2,2,1.000000,0.020647
la_rural,way_472961097,False,False,2,2,1.000000,0.026775
la_rural,way_472961098,False,False,2,2,1.000000,0.021456
la_rural,way_472961099,False,False,2,2,1.000000,0.015845
la_rural,way_472961100,False,False,3,3,1.000000,0.002423
la_rural,way_472961115,False,False,5,5,1.000000,0.012438
la_rural,way_472961117,False,False,1,1,1.000000,0.060087
la_rural,way_472961120,False,False,22,20,0.909091,0.381243
la_rural,way_472961122,False,False,3,3,1.000000,0.003108
la_rural,way_472961125,False,False,2,2,1.000000,0.006177
la_rural,way_472961128,False,False,2,2,1.000000,0.023322
la_rural,way_472961131,False,False,2,2,1.000000,0.009812
la_rural,way_472961133,False,False,2,2,1.000000,0.004786
la_rural,way_472961135,False,False,2,2,1.000000,0.036795
la_rural,way_472961137,False,False,2,2,1.000000,0.012873
la_rural,way_472961140,False,False,10,8,0.800000,0.368925
la_rural,way_472961148,False,False,10,8,0.800000,0.367995
la_rural,way_472961150,False,False,2,2,1.000000,0.020470
la_rural,way_472961152,False,False,1,1,1.000000,0.038600
la_rural,way_472961155,False,False,1,1,1.000000,0.038444
la_rural,way_472961157,False,False,1,1,1.000000,0.044119
la_rural,way_472961159,False,False,1,1,1.000000,0.038715
la_rural,way_472961162,False,False,2,2,1.000000,0.022442
la_rural,way_472961164,False,True,27,24,0.888889,0.469999
la_rural,way_472961166,False,False,2,2,1.000000,0.007740
la_rural,way_472961169,False,False,2,2,1.000000,0.020935
la_rural,way_472961171,True,True,3,3,1.000000,0.000127
la_rural,way_472961191,False,False,2,2,1.000000,0.013170
la_rural,way_472961193,False,False,2,2,1.000000,0.045037
la_rural,way_472961200,False,False,2,2,1.000000,0.031370
la_rural,way_472961202,False,False,1,1,1.000000,0.083299
la_rural,way_472961204,False,False,1,1,1.000000,0.052773
la_rural,way_472961207,False,False,2,2,1.000000,0.031753
la_rural,way_472961208,False,False,2,2,1.000000,0.049898
la_rural,way_472961212,False,False,1,1,1.000000,0.019157
la_rural,way_472961216,False,False,2,2,1.000000,0.006195
la_rural,way_472961221,False,False,1,1,1.000000,0.062670
la_rural,way_472961226,False,False,2,2,1.000000,0.017409
la_rural,way_472961229,False,False,1,1,1.000000,0.052482
la_rural,way_472961234,False,False,1,1,1.000000,0.052052
la_rural,way_472961236,False,False,1,1,1.000000,0.063183
la_rural,way_472961237,False,False,1,1,1.000000,0.022229
la_rural,way_472961240,False,False,1,1,1.000000,0.030663
la_rural,way_472961241,False,False,2,2,1.000000,0.012588
la_rural,way_472961243,False,False,1,1,1.000000,0.016314
la_rural,way_472961246,False,False,1,1,1.000000,0.060354
la_rural,way_472961248,False,False,2,2,1.000000,0.009681
la_rural,way_472961250,False,False,2,2,1.000000,0.014842
la_rural,way_472961253,False,False,1,1,1.000000,0.041187
la_rural,way_472961276,False,False,2,2,1.000000,0.013553
la_rural,way_472961278,False,False,2,2,1.000000,0.058910
la_rural,way_472961282,False,False,2,2,1.000000,0.018876
la_rural,way_472961286,False,False,2,2,1.000000,0.031651
la_rural,way_472961287,False,False,1,1,1.000000,0.054020
la_rural,way_472961288,False,False,1,1,1.000000,0.019545
la_rural,way_472961289,False,False,1,1,1.000000,0.052319
la_rural,way_472961290,False,False,1,1,1.000000,0.018008
la_rural,way_472961291,False,False,2,2,1.000000,0.027273
la_rural,way_472961292,False,False,1,1,1.000000,0.052052
la_rural,way_472961293,False,False,1,1,1.000000,0.052666
la_rural,way_472961294,False,False,1,1,1.000000,0.051415
la_rural,way_472961295,False,False,1,1,1.000000,0.053485
la_rural,way_472961296,False,False,2,2,1.000000,0.032006
la_rural,way_472961297,False,False,2,2,1.000000,0.030321
la_suburban,relation_6584771,False,False,2,2,1.000000,0.009314
la_suburban,relation_6584772,False,False,2,2,1.000000,0.011511
la_suburban,relation_6584773,False,False,2,2,1.000000,0.010710
la_suburban,relation_6584774,False,False,2,2,1.000000,0.009610
la_suburban,relation_6588707,False,False,3,3,1.000000,0.001099
la_suburban,relation_6588709,False,False,2,2,1.000000,0.011337
la_suburban,relation_6588710,False,False,1,1,1.000000,0.010190
la_suburban,relation_6588711,False,False,3,3,1.000000,0.011918
la_suburban,relation_6588712,False,False,2,2,1.000000,0.011364
la_suburban,relation_6588784,False,False,3,3,1.000000,0.002072
la_suburban,relation_6588787,False,False,2,2,1.000000,0.012510
la_suburban,way_1016738377,False,False,1,1,1.000000,0.009426
la_suburban,way_1016738378,False,False,1,1,1.000000,0.016206
la_suburban,way_1119752143,False,False,1,1,1.000000,0.003977
la_suburban,way_285843826,False,False,1,1,1.000000,0.001199
la_suburban,way_285843827,False,False,1,1,1.000000,0.002737
la_suburban,way_285843828,False,False,1,1,1.000000,0.000416
la_suburban,way_286205457,False,False,1,1,1.000000,0.001941
la_suburban,way_286205459,False,False,1,1,1.000000,0.001947
la_suburban,way_286205460,False,False,33,30,0.909091,0.591260
la_suburban,way_286205462,False,False,27,24,0.888889,0.594240
la_suburban,way_442340493,False,False,2,2,1.000000,0.017826
la_suburban,way_442340494,False,False,2,2,1.000000,0.008995
la_suburban,way_442340495,False,False,2,2,1.000000,0.012477
la_suburban,way_442340496,False,False,2,2,1.000000,0.015096
la_suburban,way_442340497,False,False,2,2,1.000000,0.014727
la_suburban,way_442340498,False,False,2,2,1.000000,0.015944
la_suburban,way_442340499,False,False,2,2,1.000000,0.016729
la_suburban,way_442340501,False,False,3,3,1.000000,0.011941
la_suburban,way_442340503,False,False,2,2,1.000000,0.011897
la_suburban,way_442340504,False,False,2,2,1.000000,0.012126
la_suburban,way_442340506,False,False,2,2,1.000000,0.012082
la_suburban,way_442340508,False,False,2,2,1.000000,0.013329
la_suburban,way_442340509,False,False,2,2,1.000000,0.011710
la_suburban,way_442340510,False,False,2,2,1.000000,0.013770
la_suburban,way_442340512,False,False,2,2,1.000000,0.017601
la_suburban,way_442340513,False,False,2,2,1.000000,0.010948
la_suburban,way_442340515,False,False,2,2,1.000000,0.012734
la_suburban,way_442340518,False,False,3,3,1.000000,0.010866
la_suburban,way_442340519,False,False,2,2,1.000000,0.017742
la_suburban,way_442340521,False,False,2,2,1.000000,0.015475
la_suburban,way_442340523,False,False,2,2,1.000000,0.011301
la_suburban,way_442340525,False,False,2,2,1.000000,0.013303
la_suburban,way_442340529,False,False,2,2,1.000000,0.010901
la_suburban,way_442340536,False,False,2,2,1.000000,0.012823
la_suburban,way_442340538,False,False,2,2,1.000000,0.012345
la_suburban,way_442340539,False,False,2,2,1.000000,0.012026
la_suburban,way_442340540,False,False,2,2,1.000000,0.014575
la_suburban,way_442340541,False,False,2,2,1.000000,0.011757
la_suburban,way_442340543,False,False,2,2,1.000000,0.008955
la_suburban,way_442340546,False,False,2,2,1.000000,0.012137
la_suburban,way_442340549,False,False,3,3,1.000000,0.015362
la_suburban,way_442340550,False,False,3,3,1.000000,0.014928
la_suburban,way_442340556,False,False,2,2,1.000000,0.014246
la_suburban,way_442340557,False,False,2,2,1.000000,0.012721
la_suburban,way_442340560,False,False,3,3,1.000000,0.008532
la_suburban,way_442340562,False,False,3,3,1.000000,0.009714
la_suburban,way_442340564,False,False,2,2,1.000000,0.014624
la_suburban,way_442340565,False,False,2,2,1.000000,0.013305
la_suburban,way_442340566,False,False,2,2,1.000000,0.018243
la_suburban,way_442340567,False,False,2,2,1.000000,0.009756
la_suburban,way_442340568,False,False,2,2,1.000000,0.010896
la_suburban,way_442340569,False,False,2,2,1.000000,0.011197
la_suburban,way_442340571,False,False,3,3,1.000000,0.011681
la_suburban,way_442340573,False,False,2,2,1.000000,0.012492
la_suburban,way_442340574,False,False,2,2,1.000000,0.011898
la_suburban,way_442340577,False,False,2,2,1.000000,0.014411
la_suburban,way_442340578,False,False,2,2,1.000000,0.012872
la_suburban,way_442340579,False,False,2,2,1.000000,0.012958
la_suburban,way_442340580,False,False,2,2,1.000000,0.012306
la_suburban,way_442340582,False,False,2,2,1.000000,0.011145
la_suburban,way_442340583,False,False,2,2,1.000000,0.011346
la_suburban,way_442340585,False,False,3,3,1.000000,0.013478
la_suburban,way_442340586,False,False,2,2,1.000000,0.013082
la_suburban,way_442340587,False,False,2,2,1.000000,0.010655
la_suburban,way_442340588,False,False,2,2,1.000000,0.011434
la_suburban,way_442340589,False,False,3,3,1.000000,0.011886
la_suburban,way_442340594,False,False,2,2,1.000000,0.008852
la_suburban,way_442340598,False,False,2,2,1.000000,0.012449
la_suburban,way_442340608,False,False,1,1,1.000000,0.012865
la_suburban,way_442340620,False,False,1,1,1.000000,0.012209
la_suburban,way_442340622,False,False,2,2,1.000000,0.009468
la_suburban,way_442340624,False,False,2,2,1.000000,0.012733
la_suburban,way_442340626,False,False,2,2,1.000000,0.027412
la_suburban,way_442340627,False,False,2,2,1.000000,0.017771
la_suburban,way_442340630,False,False,3,3,1.000000,0.012489
la_suburban,way_442340634,False,False,2,2,1.000000,0.011384
la_suburban,way_442340635,False,False,2,2,1.000000,0.011812
la_suburban,way_442340636,False,False,2,2,1.000000,0.012502
la_suburban,way_442340638,False,False,2,2,1.000000,0.010960
la_suburban,way_442340639,False,False,2,2,1.000000,0.019633
la_suburban,way_442340640,False,False,2,2,1.000000,0.010194
la_suburban,way_442340642,False,False,2,2,1.000000,0.011849
la_suburban,way_442340643,False,False,3,3,1.000000,0.010351
la_suburban,way_442340644,False,False,2,2,1.000000,0.009528
la_suburban,way_442340646,False,False,2,2,1.000000,0.012871
la_suburban,way_442340648,False,False,3,3,1.000000,0.011614
la_suburban,way_442340651,False,False,2,2,1.000000,0.012565
la_suburban,way_442340652,False,False,2,2,1.000000,0.011271
la_suburban,way_442340654,False,False,2,2,1.000000,0.013326
la_suburban,way_442340656,False,False,2,2,1.000000,0.010255
la_suburban,way_442340658,False,False,3,3,1.000000,0.018053
la_suburban,way_442340659,False,False,2,2,1.000000,0.013403
la_suburban,way_442340660,False,False,2,2,1.000000,0.010672
la_suburban,way_442340661,False,False,3,3,1.000000,0.012363
la_suburban,way_442340662,False,False,2,2,1.000000,0.011558
la_suburban,way_442340663,False,False,3,3,1.000000,0.011007
la_suburban,way_442340671,False,False,2,2,1.000000,0.009157
la_suburban,way_442340687,False,False,3,3,1.000000,0.012377
la_suburban,way_442340693,False,False,3,3,1.000000,0.008123
la_suburban,way_442340695,False,False,2,2,1.000000,0.010472
la_suburban,way_442340700,False,False,2,2,1.000000,0.010752
la_suburban,way_442340706,False,False,3,3,1.000000,0.012893
la_suburban,way_442340707,False,False,2,2,1.000000,0.012846
la_suburban,way_442340710,False,False,3,3,1.000000,0.010219
la_suburban,way_442340711,False,False,2,2,1.000000,0.010530
la_suburban,way_442340712,False,False,2,2,1.000000,0.012826
la_suburban,way_442340713,False,False,3,3,1.000000,0.014203
la_suburban,way_442340714,False,False,2,2,1.000000,0.006515
la_suburban,way_442340722,False,False,2,2,1.000000,0.011007
la_suburban,way_442340732,False,False,2,2,1.000000,0.015757
la_suburban,way_442340742,False,False,2,2,1.000000,0.016468
la_suburban,way_442340746,False,False,2,2,1.000000,0.014681
la_suburban,way_442340750,False,False,2,2,1.000000,0.007470
la_suburban,way_442340751,False,False,2,2,1.000000,0.010141
la_suburban,way_442340753,False,False,2,2,1.000000,0.015598
la_suburban,way_442340755,False,False,2,2,1.000000,0.011962
la_suburban,way_442340764,False,False,2,2,1.000000,0.012062
la_suburban,way_442340765,False,False,2,2,1.000000,0.014102
la_suburban,way_442340768,False,False,2,2,1.000000,0.011678
la_suburban,way_442340770,False,False,3,3,1.000000,0.007543
la_suburban,way_442340771,False,False,2,2,1.000000,0.009886
la_suburban,way_442340773,False,False,2,2,1.000000,0.018483
la_suburban,way_442340774,False,False,3,3,1.000000,0.009381
la_suburban,way_442340775,False,False,2,2,1.000000,0.009634
la_suburban,way_442340779,False,False,2,2,1.000000,0.006319
la_suburban,way_442340786,False,False,2,2,1.000000,0.009449
la_suburban,way_442340797,False,False,2,2,1.000000,0.008908
la_suburban,way_442340799,False,False,2,2,1.000000,0.009840
la_suburban,way_442340802,False,False,3,3,1.000000,0.005856
la_suburban,way_442340806,False,False,2,2,1.000000,0.017807
la_suburban,way_442340810,False,False,2,2,1.000000,0.068797
la_suburban,way_442340812,False,False,2,2,1.000000,0.066616
la_suburban,way_442340814,False,False,1,1,1.000000,0.049312
la_suburban,way_442340818,False,False,2,2,1.000000,0.047016
la_suburban,way_442340822,False,False,1,1,1.000000,0.015928
la_suburban,way_442340824,False,False,2,2,1.000000,0.063918
la_suburban,way_442340826,False,False,2,2,1.000000,0.048907
la_suburban,way_442340830,False,False,2,2,1.000000,0.044133
la_suburban,way_442340834,False,False,2,2,1.000000,0.058131
la_suburban,way_442340836,False,False,2,2,1.000000,0.061299
la_suburban,way_442340844,False,False,2,2,1.000000,0.017279
la_suburban,way_442340846,False,False,2,2,1.000000,0.061404
la_suburban,way_442340850,False,False,2,2,1.000000,0.057511
la_suburban,way_442340853,False,False,2,2,1.000000,0.046016
la_suburban,way_442340858,False,False,2,2,1.000000,0.037648
la_suburban,way_442340866,False,False,2,2,1.000000,0.010258
la_suburban,way_442340870,False,False,2,2,1.000000,0.030855
la_suburban,way_442340878,False,False,2,2,1.000000,0.018157
la_suburban,way_442340882,False,False,2,2,1.000000,0.063549
la_suburban,way_442340884,False,False,2,2,1.000000,0.045758
la_suburban,way_442340889,False,False,2,2,1.000000,0.047722
la_suburban,way_442340893,False,False,2,2,1.000000,0.060456
la_suburban,way_442340895,False,False,2,2,1.000000,0.010128
la_suburban,way_442340897,False,False,2,2,1.000000,0.017939
la_suburban,way_442340899,False,False,2,2,1.000000,0.048773
la_suburban,way_442340905,False,False,3,3,1.000000,0.017173
la_suburban,way_442340909,False,False,2,2,1.000000,0.060125
la_suburban,way_442340918,False,False,2,2,1.000000,0.024464
la_suburban,way_442340920,False,False,2,2,1.000000,0.048052
la_suburban,way_442340922,False,False,2,2,1.000000,0.025840
la_suburban,way_442340932,False,False,2,2,1.000000,0.043402
la_suburban,way_442340936,False,False,2,2,1.000000,0.037753
la_suburban,way_442340938,False,False,2,2,1.000000,0.017784
la_suburban,way_442340940,False,False,2,2,1.000000,0.014534
la_suburban,way_442340943,False,False,2,2,1.000000,0.064162
la_suburban,way_442340949,False,False,3,3,1.000000,0.010271
la_suburban,way_442340951,False,False,3,3,1.000000,0.012410
la_suburban,way_442340953,False,False,2,2,1.000000,0.012111
la_suburban,way_442340955,False,False,2,2,1.000000,0.051194
la_suburban,way_442340957,False,False,2,2,1.000000,0.017394
la_suburban,way_442340959,False,False,1,1,1.000000,0.052783
la_suburban,way_442340961,False,False,2,2,1.000000,0.051910
la_suburban,way_442340963,False,False,2,2,1.000000,0.053555
la_suburban,way_442340965,False,False,2,2,1.000000,0.053655
la_suburban,way_442340967,False,False,2,2,1.000000,0.052910
la_suburban,way_442340969,False,False,2,2,1.000000,0.014738
la_suburban,way_442340971,False,False,1,1,1.000000,0.014893
la_suburban,way_442340973,False,False,2,2,1.000000,0.011197
la_suburban,way_442340975,False,False,2,2,1.000000,0.052300
la_suburban,way_442340977,False,False,2,2,1.000000,0.032324
la_suburban,way_442340978,False,False,2,2,1.000000,0.052959
la_suburban,way_442340984,False,False,2,2,1.000000,0.049151
la_suburban,way_442340988,False,False,2,2,1.000000,0.015560
la_suburban,way_442340994,False,False,2,2,1.000000,0.054672
la_suburban,way_442340996,False,False,3,3,1.000000,0.017281
la_suburban,way_442341000,False,False,2,2,1.000000,0.020378
la_suburban,way_442341006,False,False,2,2,1.000000,0.044511
la_suburban,way_442341010,False,False,2,2,1.000000,0.017876
la_suburban,way_442341012,False,False,2,2,1.000000,0.010289
la_suburban,way_442341019,False,False,2,2,1.000000,0.036881
la_suburban,way_442341021,False,False,2,2,1.000000,0.015567
la_suburban,way_442341023,False,False,2,2,1.000000,0.013826
la_suburban,way_442341025,False,False,2,2,1.000000,0.013678
la_suburban,way_442341027,False,False,2,2,1.000000,0.047898
la_suburban,way_442341036,False,False,3,3,1.000000,0.011037
la_suburban,way_442341039,False,False,2,2,1.000000,0.053585
la_suburban,way_442341043,False,False,2,2,1.000000,0.010007
la_suburban,way_442341049,False,False,2,2,1.000000,0.022439
la_suburban,way_442341051,False,False,2,2,1.000000,0.009411
la_suburban,way_442341053,False,False,2,2,1.000000,0.009454
la_suburban,way_442341055,False,False,2,2,1.000000,0.063464
la_suburban,way_442341057,False,False,2,2,1.000000,0.013035
la_suburban,way_442341059,False,False,2,2,1.000000,0.009107
la_suburban,way_442341061,False,False,3,3,1.000000,0.012314
la_suburban,way_442341063,False,False,3,3,1.000000,0.010256
la_suburban,way_442341076,False,False,3,3,1.000000,0.013716
la_suburban,way_442341078,False,False,2,2,1.000000,0.011010
la_suburban,way_442341080,False,False,2,2,1.000000,0.008282
la_suburban,way_442341086,False,False,2,2,1.000000,0.015412
la_suburban,way_442341096,False,False,2,2,1.000000,0.011944
la_suburban,way_442341098,False,False,2,2,1.000000,0.014199
la_suburban,way_442341100,False,False,3,3,1.000000,0.010631
la_suburban,way_442341105,False,False,2,2,1.000000,0.013587
